Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1			11.205729		13.085512																																																																																				-0.387596		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-20.831618	0.000000																			0.000000	
 1 	 2			11.017346		13.000541																																																																																				-0.155171		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-20.790690	0.000000																			0.000000	
 1 	 3			11.110188		13.203413																																																																																				-0.077255		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-21.164319	0.000000																			0.000000	
 1 	 4			11.605983		13.727120																																																																																				-0.931023		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-21.330053	0.000000																			0.000000	
 1 	 5			11.748444		13.852360																																																																																				-2.482729		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-20.046048	0.000000																			0.000000	
 1 	 6			11.870679		13.861070																																																																																				-6.206822		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-16.452900	0.000000																			0.000000	
 1 	 7			11.873811		13.770351																																																																																				-12.024068		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-10.548067	0.000000																			0.000000	
 1 	 8			11.768857		13.685086																																																																																				-10.472560		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-11.909356	0.000000																			0.000000	
 1 	 9			11.727239		13.610367																																																																																				-9.696839		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-12.568740	0.000000																			0.000000	
 1 	 10			11.683662		13.555310																																																																																				-10.860487		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-11.306459	0.000000																			0.000000	
 1 	 11			11.626613		13.491799																																																																																				-12.411928		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-9.634457	0.000000																			0.000000	
 1 	 12			11.579431		13.427373																																																																																				-13.653160		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-8.281616	0.000000																			0.000000	
 1 	 13			11.543525		13.374232																																																																																				-12.411928		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-9.433801	0.000000																			0.000000	
 1 	 14			11.501400		13.316178																																																																																				-12.567099		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-9.178453	0.000000																			0.000000	
 1 	 15			11.459714		13.257251																																																																																				-14.118606		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-7.526332	0.000000																			0.000000	
 1 	 16			11.440232		13.210265																																																																																				-14.739222		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-6.839247	0.000000																			0.000000	
 1 	 17			11.463766		13.188000																																																																																				-14.739222		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-6.840517	0.000000																			0.000000	
 1 	 18			11.525638		13.198484																																																																																				-10.860487		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-10.791609	0.000000																			0.000000	
 1 	 19			11.229119		13.120407																																																																																				-7.757472		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-13.520028	0.000000																			0.000000	
 1 	 20			11.067001		12.979080																																																																																				-5.817245		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-15.156808	0.000000																			0.000000	
 1 	 21			11.378758		13.180337																																																																																				-3.875962		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-17.611105	0.000000																			0.000000	
 1 	 22			11.160336		13.033997																																																																																				-2.482729		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-18.639577	0.000000																			0.000000	
 1 	 23			11.297951		13.126417																																																																																				-1.551706		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-19.800635	0.000000																			0.000000	
 1 	 24			11.101559		12.968138																																																																																				-0.620682		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-20.376988	0.000000																			0.000000	
 2 	 1			3.543030		4.033425																																																																																				-0.387596		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-4.116831	0.000000																			0.000000	
 2 	 2			3.413834		4.002371																																																																																				-0.155171		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-4.189007	0.000000																			0.000000	
 2 	 3			3.527599		4.104580																																																																																				-0.077255		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-4.482898	0.000000																			0.000000	
 2 	 4			3.449910		4.161302																																																																																				-0.931023		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-3.608162	0.000000																			0.000000	
 2 	 5			3.672690		4.202261																																																																																				-2.482729		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-2.320195	0.000000																			0.000000	
 2 	 6			3.728336		4.205176																																																																																				-6.206822		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	1.345337																			0.000000	
 2 	 7			3.789568		4.198450																																																																																				-12.024068		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	7.108077																			0.000000	
 2 	 8			3.644161		4.183756																																																																																				-10.472560		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	5.716670																			0.000000	
 2 	 9			3.592079		4.152945																																																																																				-9.696839		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	5.023842																			0.000000	
 2 	 10			3.560597		4.124177																																																																																				-10.860487		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	6.247740																			0.000000	
 2 	 11			3.535581		4.096499																																																																																				-12.411928		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	7.851875																			0.000000	
 2 	 12			3.518195		4.069776																																																																																				-13.653160		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	9.137216																			0.000000	
 2 	 13			3.519163		4.057259																																																																																				-12.411928		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	7.907533																			0.000000	
 2 	 14			3.519271		4.047019																																																																																				-12.567099		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	8.072836																			0.000000	
 2 	 15			3.516660		4.035568																																																																																				-14.118606		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	9.638405																			0.000000	
 2 	 16			3.512203		4.025003																																																																																				-14.739222		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	10.274042																			0.000000	
 2 	 17			3.499800		4.011033																																																																																				-14.739222		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	10.300416																			0.000000	
 2 	 18			3.465104		3.982549																																																																																				-10.860487		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	6.484860																			0.000000	
 2 	 19			3.396932		3.922190																																																																																				-7.757472		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	3.510376																			0.000000	
 2 	 20			3.674065		4.077373																																																																																				-5.817245		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	1.137835																			0.000000	
 2 	 21			3.464332		3.929932																																																																																				-3.875962		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-0.446274	0.000000																			0.000000	
 2 	 22			3.328634		3.921718																																																																																				-2.482729		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-1.695597	0.000000																			0.000000	
