{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
7426;8.85E-05;0;0.000121913988733734;0.000164478;0.000114155;0.865726734472388;0.865726734472388;1.39889363111781;0.883893171788642;0.677107417880611;0.677107417880611;0.025483931;0.273022087437448;0.273022087437448;0.273022087437448;0.273022087437448
7427;9.15E-05;0;0.000128391937913135;0.000187974;0.000114155;0.939231834569229;0.939231834569229;1.23793509864757;0.881653794577744;0.677107417880611;0.677107417880611;0.012438345;0.420234989694961;0.420234989694961;0.420234989694961;0.420234989694961
7428;9.43E-05;0;0.000132688019092137;0.000206772;0.000114155;0.998735963219081;0.998735963219081;0.897071069860635;0.875632260005527;0.677107417880611;0.677107417880611;0.001337349;0.527988579053607;0.527988579053607;0.527988579053607;0.527988579053607
7429;9.58E-05;0;0.000133635186596237;0.000187974;0.000114155;0.949149189344156;0.949149189344156;0.572486814072123;0.865655986672187;0.677107417880611;0.677107417880611;0.01376013;0.579536645311935;0.579536645311935;0.579536645311935;0.579536645311935
7430;9.57E-05;0;0.000131571714533836;0.000190324;0.000114155;0.833641174906345;0.833641174906345;0.35228611488015;0.84982913423025;0.677107417880611;0.677107417880611;0.069123162;0.568778462386835;0.568778462386835;0.568778462386835;0.568778462386835
7431;9.50E-05;0;0.000128053663804535;0.000213821;0.000114155;0.63762757464849;0.63762757464849;0.212537665017065;0.833983467396733;0.677107417880611;0.677107417880611;0.085590337;0.499102659861185;0.499102659861185;0.499102659861185;0.499102659861185
7432;9.49E-05;0;0.000123030293292134;0.00022322;0.000114155;0.369858995724594;0.369858995724594;0.155012607753442;0.822745468411488;0.677107417880611;0.677107417880611;0.056118905;0.377684465189858;0.377684465189858;0.377684465189858;0.377684465189858
7433;9.40E-05;0;0.000118074577601333;0.00022322;0.000114155;0.135926097797926;0.135926097797926;0.145701936162609;0.808808649406667;0.677107417880611;0.677107417880611;0.016807907;0.218674843785066;0.218674843785066;0.218674843785066;0.218674843785066
7434;9.38E-05;0;0.000112053298468531;0.000164478;0.000114155;0.00641711191320679;0.00641711191320679;0.15930758686199;0.796348644042059;0.677107417880611;0.677107417880611;0.000974927;0.0610024374609748;0.0610024374609748;0.0610024374609748;0.0610024374609748
7435;0.000105944675354318;0;0.00010834919697953;0.000117484;0.000114155;0;0;0.207240303570354;0.80005949253509;0.677107417880611;0.677107417880611;0.000622515;0.000761892772337561;0.000761892772337561;0.000761892772337561;0.000761892772337561
7436;0.000109096170542719;0;0.00010767264876233;8.81E-05;0.000114155;0;0;0.2651417071181;0.809969334804569;0.677107417880611;0.677107417880611;0.020896078;0;0;0;0
7437;0.00010870012502236;0;0.00010713141018863;5.87E-05;0.000114155;0;0;0.313003533986425;0.819086185289689;0.677107417880611;0.677107417880611;0.038884823;0;0;0;0
7438;0.000101672896912825;0;0.000106691653847429;3.76E-05;0.000114155;0;0;0.324516201541874;0.824545610863958;0.677107417880611;0.677107417880611;0.030150889;0;0;0;0
7439;9.70E-05;0;0.000106488689382329;2.35E-05;0.000114155;0;0;0.291037293085722;0.830057995468129;0.677107417880611;0.677107417880611;0.01376013;0;0;0;0
7440;9.18E-05;0.000251749081960731;0.000105795227459729;9.40E-06;0.000114155;0;0;0.242542341179353;0.833049483809232;0.677107417880611;0.677107417880611;0.001337349;0;0;0;0
7441;7.13E-05;0.000272977923197434;0.000104459044730829;5.87E-06;0.000114155;0;0;0.205435763308896;0.831538060978419;0.646324033508992;0.646324033508992;0.018372206;0;0;0;0
7442;6.89E-05;0.000291626003342736;0.000103579532048529;2.35E-06;0.000114155;0;0;0.184920401134342;0.831612157164504;0.646324033508992;0.646324033508992;0.088675845;0;0;0;0
7443;6.74E-05;0.000300866793057538;0.000101888161505528;1.17E-06;0.000114155;0;0;0.177428605305953;0.830720680166884;0.646324033508992;0.646324033508992;0.11065141;0;0;0;0
7444;6.68E-05;0.000305861814525038;9.99E-05;1.41E-05;0.000114155;0;0;0.164712228266628;0.831737121892486;0.646324033508992;0.646324033508992;0.071658682;0;0;0;0
7445;6.87E-05;0.000306194815956138;9.71E-05;3.76E-05;0.000114155;0;0;0.15666512869126;0.834707937630144;0.646324033508992;0.646324033508992;0.021337975;0;0;0;0
7446;7.28E-05;0.000304613059158138;9.57E-05;9.40E-05;0.000114155;0;0;0.162677689857484;0.836197294198383;0.646324033508992;0.646324033508992;0.001058449;0;0;0;0
7447;7.43E-05;0.000250000824447031;9.75E-05;0.0001821;0.000114155;0.127175490643553;0.127175490643553;0.145342603440096;0.834279852141072;0.646324033508992;0.646324033508992;0.001211149;2.16E-06;2.16E-06;0.00000216;0.00000216
7448;7.77E-05;0;0.00010858598885553;0.000158603;0.000114155;0.488867253024298;0.488867253024298;0.1343590891573;0.824893096426334;0.646324033508992;0.646324033508992;0.029044063;0.0124242779832228;0.0124242779832228;0.0124242779832228;0.0124242779832228
7449;8.16E-05;0;0.000127580080052535;0.000146855;0.000114155;0.841808408250471;0.841808408250471;0.272652406903833;0.812758742638127;0.646324033508992;0.646324033508992;0.049941204;0.109515651524042;0.109515651524042;0.109515651524042;0.109515651524042
