Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1											4.749243																												-0.000000																			-4.749242																						-0.000001																																																																																																																										0.000000	
 1 	 2											4.749262																												-0.000000																			-4.749261																						-0.000001																																																																																																																										0.000000	
 1 	 3											4.749262																												-0.000000																			-4.749261																						-0.000001																																																																																																																										0.000000	
 1 	 4											4.749045																												-0.000000																			-4.749044																						-0.000001																																																																																																																										0.000000	
 1 	 5											4.748977																												-0.000000																			-4.748976																						-0.000001																																																																																																																										0.000000	
 1 	 6											4.748928																												-0.000000																			-4.748927																						-0.000001																																																																																																																										0.000000	
 1 	 7											4.748743																												-0.000000																			-4.748742																						-0.000001																																																																																																																										0.000000	
 1 	 8											4.748650																												-0.000000																			-4.748649																						-0.000001																																																																																																																										0.000000	
 1 	 9											4.748677																												-0.000000																			-4.748676																						-0.000001																																																																																																																										0.000000	
 1 	 10											4.748754																												-0.000000																			-4.748753																						-0.000001																																																																																																																										0.000000	
 1 	 11											4.793104																												-0.000000																			-4.793103																						-0.000001																																																																																																																										0.000000	
 1 	 12											4.793058																												-0.000000																			-4.793057																						-0.000001																																																																																																																										0.000000	
 1 	 13											4.748613																												-0.000000																			-4.748612																						-0.000001																																																																																																																										0.000000	
 1 	 14											4.748472																												-0.000000																			-4.748471																						-0.000001																																																																																																																										0.000000	
 1 	 15											4.748534																												-0.000000																			-4.748533																						-0.000001																																																																																																																										0.000000	
 1 	 16											4.748573																												-0.000000																			-4.748572																						-0.000001																																																																																																																										0.000000	
 1 	 17											4.748616																												-0.000000																			-4.748615																						-0.000001																																																																																																																										0.000000	
 1 	 18											4.748582																												-0.000000																			-4.748581																						-0.000001																																																																																																																										0.000000	
 1 	 19											4.748570																												-0.000000																			-4.748569																						-0.000001																																																																																																																										0.000000	
 1 	 20											4.562506																												-0.000000																			-4.562505																						-0.000001																																																																																																																										0.000000	
 1 	 21											4.410824																												-0.000000																			-4.410823																						-0.000001																																																																																																																										0.000000	
 1 	 22											4.368148																												-0.000000																			-4.368147																						-0.000001																																																																																																																										0.000000	
 1 	 23											4.344187																												-0.000000																			-4.344186																						-0.000001																																																																																																																										0.000000	
 1 	 24											4.355334																												-0.000000																			-4.355333																						-0.000001																																																																																																																										0.000000	
 2 	 1											4.676308																												-0.000000																			-4.676307																						-0.000001																																																																																																																										0.000000	
 2 	 2											4.676335																												-0.000000																			-4.676334																						-0.000001																																																																																																																										0.000000	
 2 	 3											4.676299																												-0.000000																			-4.676298																						-0.000001																																																																																																																										0.000000	
 2 	 4											4.676228																												-0.000000																			-4.676227																						-0.000001																																																																																																																										0.000000	
 2 	 5											4.676078																												-0.000000																			-4.676077																						-0.000001																																																																																																																										0.000000	
 2 	 6											4.675969																												-0.000000																			-4.675968																						-0.000001																																																																																																																										0.000000	
 2 	 7											4.675665																												-0.000000																			-4.675664																						-0.000001																																																																																																																										0.000000	
 2 	 8											4.726037																												-0.000000																			-4.726036																						-0.000001																																																																																																																										0.000000	
 2 	 9											4.725732																												-0.000000																			-4.725730																						-0.000001																																																																																																																										0.000000	
 2 	 10											4.725695																												-0.000000																			-4.725694																						-0.000001																																																																																																																										0.000000	
 2 	 11											4.725741																												-0.000000																			-4.725740																						-0.000001																																																																																																																										0.000000	
 2 	 12											4.725763																												-0.000000																			-4.725762																						-0.000001																																																																																																																										0.000000	
 2 	 13											4.725833																												-0.000000																			-4.725832																						-0.000001																																																																																																																										0.000000	
 2 	 14											4.725957																												-0.000000																			-4.725956																						-0.000001																																																																																																																										0.000000	
 2 	 15											4.675373																												-0.000000																			-4.675372																						-0.000001																																																																																																																										0.000000	
 2 	 16											4.675853																												-0.000000																			-4.675851																						-0.000001																																																																																																																										0.000000	
 2 	 17											4.676300																												-0.000000																			-4.676299																						-0.000001																																																																																																																										0.000000	
 2 	 18											4.676564																												-0.000000																			-4.676563																						-0.000001																																																																																																																										0.000000	
 2 	 19											4.676797																												-0.000000																			-4.676796																						-0.000001																																																																																																																										0.000000	
 2 	 20											4.677042																												-0.000000																			-4.677041																						-0.000001																																																																																																																										0.000000	
 2 	 21											4.677247																												-0.000000																			-4.677246																						-0.000001																																																																																																																										0.000000	
 2 	 22											4.677432																												-0.000000																			-4.677431																						-0.000001																																																																																																																										0.000000	
 2 	 23											4.677546																												-0.000000																			-4.677545																						-0.000001																																																																																																																										0.000000	
 2 	 24											4.677692																												-0.000000																			-4.677691																						-0.000001																																																																																																																										0.000000	
 3 	 1											4.805775																												-0.000000																			-4.805774																						-0.000001																																																																																																																										0.000000	
 3 	 2											4.805513																												-0.000000																			-4.805512																						-0.000001																																																																																																																										0.000000	
 3 	 3											4.557337																												-0.000000																			-4.557336																						-0.000001																																																																																																																										0.000000	
 3 	 4											4.441555																												-0.000000																			-4.441554																						-0.000001																																																																																																																										0.000000	
 3 	 5											4.434164																												-0.000000																			-4.434163																						-0.000001																																																																																																																										0.000000	
 3 	 6											4.434238																												-0.000000																			-4.434237																						-0.000001																																																																																																																										0.000000	
 3 	 7											4.550897																												-0.000000																			-4.550896																						-0.000001																																																																																																																										0.000000	
 3 	 8											4.809672																												-0.000000																			-4.809672																						-0.000001																																																																																																																										0.000000	
 3 	 9											4.809808																												-0.000000																			-4.809807																						-0.000001																																																																																																																										0.000000	
 3 	 10											4.809016																												-0.000000																			-4.809015																						-0.000001																																																																																																																										0.000000	
 3 	 11											4.808993																												-0.000000																			-4.808993																						-0.000001																																																																																																																										0.000000	
 3 	 12											4.808998																												-0.000000																			-4.808998																						-0.000001																																																																																																																										0.000000	
 3 	 13											4.808864																												-0.000000																			-4.808863																						-0.000001																																																																																																																										0.000000	
 3 	 14											4.809461																												-0.000000																			-4.809461																						-0.000001																																																																																																																										0.000000	
 3 	 15											4.809532																												-0.000000																			-4.809532																						-0.000001																																																																																																																										0.000000	
 3 	 16											4.805555																												-0.000000																			-4.805555																						-0.000001																																																																																																																										0.000000	
 3 	 17											4.522961																												-0.000000																			-4.522961																						-0.000001																																																																																																																										0.000000	
 3 	 18											4.435151																												-0.000000																			-4.435150																						-0.000001																																																																																																																										0.000000	
 3 	 19											4.435278																												-0.000000																			-4.435277																						-0.000001																																																																																																																										0.000000	
 3 	 20											4.435379																												-0.000000																			-4.435378																						-0.000001																																																																																																																										0.000000	
 3 	 21											4.542776																												-0.000000																			-4.542775																						-0.000001																																																																																																																										0.000000	
 3 	 22											4.728347																												-0.000000																			-4.728347																						-0.000001																																																																																																																										0.000000	
 3 	 23											4.475054																												-0.000000																			-4.475054																						-0.000001																																																																																																																										0.000000	
 3 	 24											4.547111																												-0.000000																			-4.547110																						-0.000001																																																																																																																										0.000000	
 4 	 1											4.815573																												-0.000000																			-4.815572																						-0.000000																																																																																																																										0.000000	
 4 	 2											4.815759																												-0.000000																			-4.815758																						-0.000000																																																																																																																										0.000000	
 4 	 3											4.815904																												-0.000000																			-4.815904																						-0.000000																																																																																																																										0.000000	
 4 	 4											4.815781																												-0.000000																			-4.815781																						-0.000000																																																																																																																										0.000000	
 4 	 5											4.815790																												-0.000000																			-4.815789																						-0.000000																																																																																																																										0.000000	
 4 	 6											4.815843																												-0.000000																			-4.815843																						-0.000000																																																																																																																										0.000000	
 4 	 7											4.816002																												-0.000000																			-4.816001																						-0.000000																																																																																																																										0.000000	
 4 	 8											4.852683																												-0.000000																			-4.852683																						-0.000000																																																																																																																										0.000000	
 4 	 9											4.852549																												-0.000000																			-4.852549																						-0.000000																																																																																																																										0.000000	
 4 	 10											4.852435																												-0.000000																			-4.852434																						-0.000000																																																																																																																										0.000000	
 4 	 11											4.852356																												-0.000000																			-4.852356																						-0.000000																																																																																																																										0.000000	
 4 	 12											4.852312																												-0.000000																			-4.852312																						-0.000000																																																																																																																										0.000000	
