Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									7.092572	7.843481	0.000000		-0.000000							0.000003																																									-0.000002	0.001421																					0.000000	
 1 	 2															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									5.741175	7.843481	0.000000		-0.000000							0.000003																																									-0.000002	1.352817																					0.000000	
 1 	 3															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									9.656763	7.843481	0.000000		-0.000001							0.000002																																									-2.562771	0.000002																					0.000000	
 1 	 4															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									14.578944	7.843481	0.000000		-0.000001							0.000002																																									-7.484952	0.000002																					0.000000	
 1 	 5															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									7.566639	7.843481	0.000000		-0.000001							0.000002																																									-0.472647	0.000002																					0.000000	
 1 	 6															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									7.093982	7.843481	0.000000		-0.000000							0.000003																																									-0.000002	0.000011																					0.000000	
 1 	 7															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									7.093982	7.843481	0.000000		-0.000000							0.000003																																									-0.000002	0.000011																					0.000000	
 1 	 8															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									7.093987	7.843481	0.000000		-0.000000							0.000003																																									-0.000002	0.000006																					0.000000	
 1 	 9															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									7.093987	7.843481	0.000000		-0.000000							0.000003																																									-0.000002	0.000006																					0.000000	
 1 	 10															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									10.757539	7.843481	0.000000		-0.000000							0.000002																																									-3.663548	0.000002																					0.000000	
 1 	 11															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000002									15.111133	7.843481	0.000000		-0.000000							0.000002																																									-8.017143	0.000002																					0.000000	
 1 	 12															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000002									15.111133	7.843481	0.000000		-0.000000							0.000002																																									-8.017143	0.000002																					0.000000	
 1 	 13															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000002									15.111133	7.843481	0.000000		-0.000000							0.000002																																									-8.017143	0.000002																					0.000000	
 1 	 14															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000002									15.111133	7.843481	0.000000		-0.000000							0.000002																																									-8.017143	0.000002																					0.000000	
 1 	 15															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000002									15.111133	7.843481	0.000000		-0.000000							0.000002																																									-8.017143	0.000002																					0.000000	
 1 	 16															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									15.111132	7.843481	0.000000		-0.000000							0.000002																																									-8.017142	0.000002																					0.000000	
 1 	 17															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									3.604422	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	3.489569																					0.000000	
 1 	 18															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									0.000028	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	7.093964																					0.000000	
 1 	 19															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									0.000025	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	7.093967																					0.000000	
 1 	 20															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									0.000023	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	7.093968																					0.000000	
 1 	 21															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									0.000023	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	7.093969																					0.000000	
 1 	 22															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									0.000021	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	7.093970																					0.000000	
 1 	 23															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									0.000019	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	7.093973																					0.000000	
 1 	 24															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000000					-0.000001									0.000018	7.843482	0.000001		-0.000000							0.000003																																									-0.000002	7.093973																					0.000000	
 2 	 1															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000006	7.093995																					0.000000	
 2 	 2															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000006	7.093996																					0.000000	
 2 	 3															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000006	7.093996																					0.000000	
 2 	 4															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000005	7.093995																					0.000000	
 2 	 5															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000005	7.093995																					0.000000	
 2 	 6															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000005	7.093995																					0.000000	
 2 	 7															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000005	7.093995																					0.000000	
 2 	 8															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000005	7.843480	0.000000		-0.000001							0.000003																																									-0.000005	7.093995																					0.000000	
 2 	 9															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000003									7.094492	7.843472	0.000000		-0.000001							0.000002																																									-0.000807	0.000322																					0.000000	
 2 	 10															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000003									13.952635	6.555380	0.000000		-0.000001							0.000002																																									-5.570543	0.000008																					0.000000	
 2 	 11															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	6.070523	0.000000		-0.000001							0.000002																																									-6.244184	0.000007																					0.000000	
 2 	 12															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	5.653410	0.000000		-0.000001							0.000002																																									-5.827071	0.000007																					0.000000	
 2 	 13															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	5.227993	0.000000		-0.000001							0.000002																																									-5.401654	0.000008																					0.000000	
 2 	 14															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	4.791401	0.000000		-0.000001							0.000002																																									-4.965061	0.000008																					0.000000	
 2 	 15															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	4.365871	0.000000		-0.000001							0.000002																																									-4.539532	0.000008																					0.000000	
 2 	 16															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	3.980029	0.000000		-0.000001							0.000002																																									-4.153690	0.000008																					0.000000	
 2 	 17															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	3.657385	0.000000		-0.000001							0.000002																																									-3.831046	0.000008																					0.000000	
 2 	 18															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	3.437942	0.000000		-0.000001							0.000002																																									-3.611602	0.000007																					0.000000	
 2 	 19															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	3.292182	0.000000		-0.000001							0.000002																																									-3.465842	0.000007																					0.000000	
 2 	 20															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	3.141779	0.000000		-0.000001							0.000002																																									-3.315439	0.000007																					0.000000	
 2 	 21															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	3.031989	0.000000		-0.000001							0.000002																																									-3.205649	0.000007																					0.000000	
 2 	 22															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111132	2.958017	0.000000		-0.000001							0.000002																																									-3.131677	0.000007																					0.000000	
 2 	 23															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111133	2.915748	0.000000		-0.000001							0.000002																																									-3.089408	0.000007																					0.000000	
 2 	 24															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000003									15.111133	2.901446	0.000000		-0.000001							0.000002																																									-3.075105	0.000007																					0.000000	
 3 	 1															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	2.874247	0.000000		-0.000001							0.000001																																									-3.047904	0.000004																					0.000000	
 3 	 2															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	1.931161	0.000000		-0.000001							0.000001																																									-2.104817	0.000004																					0.000000	
 3 	 3															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	1.246947	0.000000		-0.000001							0.000001																																									-1.420604	0.000005																					0.000000	
 3 	 4															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	0.912573	0.000000		-0.000001							0.000001																																									-1.086230	0.000005																					0.000000	
 3 	 5															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	0.715955	0.000000		-0.000001							0.000001																																									-0.889612	0.000005																					0.000000	
 3 	 6															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	0.546869	0.000000		-0.000001							0.000001																																									-0.720526	0.000005																					0.000000	
 3 	 7															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	0.294595	0.000000		-0.000001							0.000001																																									-0.468252	0.000005																					0.000000	
 3 	 8															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									15.111132	0.326397	0.000000		-0.000001							0.000001																																									-0.500054	0.000005																					0.000000	
 3 	 9															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000003					-0.000004									15.111132	0.344623	0.000000		-0.000001							0.000001																																									-0.518281	0.000005																					0.000000	
 3 	 10															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000003					-0.000004									15.111133	0.247389	0.000000		-0.000001							0.000001																																									-0.421048	0.000005																					0.000000	
 3 	 11															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000003					-0.000004									15.111133	0.255433	0.000000		-0.000001							0.000001																																									-0.429091	0.000005																					0.000000	
 3 	 12															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000003					-0.000004									15.111133	0.289583	0.000000		-0.000001							0.000001																																									-0.463241	0.000005																					0.000000	
 3 	 13															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000003					-0.000004									15.111133	0.345855	0.000000		-0.000001							0.000001																																									-0.519513	0.000005																					0.000000	
 3 	 14															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000003					-0.000004									15.111133	0.447227	0.000000		-0.000001							0.000001																																									-0.620885	0.000005																					0.000000	
 3 	 15															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000003					-0.000004									15.111133	0.584746	0.000000		-0.000001							0.000001																																									-0.758404	0.000005																					0.000000	
 3 	 16															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000003					-0.000004									15.111133	0.696575	0.000000		-0.000001							0.000001																																									-0.870233	0.000005																					0.000000	
 3 	 17															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									15.111132	0.846140	0.000000		-0.000001							0.000001																																									-1.019798	0.000005																					0.000000	
 3 	 18															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									15.111118	1.065038	0.000000		-0.000001							0.000001																																									-1.238681	0.000005																					0.000000	
 3 	 19															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									15.111065	1.415151	0.000000		-0.000001							0.000001																																									-1.588741	0.000005																					0.000000	
 3 	 20															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									15.111063	0.883550	0.000000		-0.000001							0.000001																																									-1.057138	0.000004																					0.000000	
 3 	 21															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									10.856219	4.516666	0.000000		-0.000001							0.000001																																									-0.435409	0.000004																					0.000000	
 3 	 22															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									7.584768	7.352816	0.000000		-0.000001							0.000001																																									-0.000109	0.000004																					0.000000	
 3 	 23															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									7.584772	7.352817	0.000000		-0.000001							0.000001																																									-0.000113	0.000004																					0.000000	
 3 	 24															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000002					-0.000004									7.584810	7.352816	0.000000		-0.000001							0.000001																																									-0.000150	0.000004																					0.000000	
 4 	 1															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									7.092983	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	0.001023																					0.000000	
 4 	 2															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									7.092603	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	0.001403																					0.000000	
 4 	 3															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									7.091604	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	0.002401																					0.000000	
 4 	 4															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									7.086687	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	0.007318																					0.000000	
 4 	 5															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.909033	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	6.184972																					0.000000	
 4 	 6															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.303379	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	6.790626																					0.000000	
 4 	 7															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.328695	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	6.765310																					0.000000	
 4 	 8															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.697927	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	6.396078																					0.000000	
 4 	 9															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									7.093625	7.843479	0.000000		-0.000001							0.000002																																									-0.000009	0.000380																					0.000000	
 4 	 10															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									15.111126	7.843478	0.000000		-0.000001							0.000002																																									-8.017137	0.000009																					0.000000	
 4 	 11															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									15.111132	7.843478	0.000000		-0.000001							0.000002																																									-8.017143	0.000009																					0.000000	
 4 	 12															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									15.111132	7.843478	0.000000		-0.000001							0.000002																																									-8.017143	0.000009																					0.000000	
 4 	 13															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									15.111132	7.843478	0.000000		-0.000001							0.000002																																									-8.017143	0.000009																					0.000000	
 4 	 14															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									15.111132	7.843478	0.000000		-0.000001							0.000002																																									-8.017143	0.000009																					0.000000	
 4 	 15															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									15.111132	7.843478	0.000000		-0.000001							0.000002																																									-8.017143	0.000009																					0.000000	
 4 	 16															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									15.111132	7.843478	0.000000		-0.000001							0.000002																																									-8.017143	0.000009																					0.000000	
 4 	 17															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									7.093953	7.843479	0.000000		-0.000001							0.000002																																									-0.000016	0.000060																					0.000000	
 4 	 18															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000001									0.000004	7.843480	0.000000		-0.000001							0.000003																																									-0.000008	7.093998																					0.000000	
 4 	 19															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000001									0.000004	7.843480	0.000000		-0.000001							0.000003																																									-0.000008	7.093998																					0.000000	
 4 	 20															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000001									0.000004	7.843480	0.000000		-0.000001							0.000003																																									-0.000008	7.093998																					0.000000	
 4 	 21															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000001									0.000004	7.843480	0.000000		-0.000001							0.000003																																									-0.000008	7.093998																					0.000000	
 4 	 22															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000003	7.843480	0.000000		-0.000001							0.000003																																									-0.000008	7.093999																					0.000000	
 4 	 23															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000003	7.843480	0.000000		-0.000001							0.000003																																									-0.000008	7.093999																					0.000000	
 4 	 24															0.000000	0.000000																																																										-0.000001																										-0.000000								-14.937473			-0.000001					-0.000002									0.000003	7.843480	0.000000		-0.000001							0.000003																																									-0.000008	7.093999																					0.000000	
 5 	 1															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									7.093984	7.843481	0.000001		-0.000000							0.000003																																									-0.000005	0.000011																					0.000000	
 5 	 2															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									7.093825	7.843481	0.000001		-0.000000							0.000003																																									-0.000005	0.000170																					0.000000	
 5 	 3															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									7.093970	7.843481	0.000001		-0.000000							0.000003																																									-0.000005	0.000025																					0.000000	
 5 	 4															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000001									7.093837	7.843481	0.000001		-0.000000							0.000003																																									-0.000003	0.000157																					0.000000	
 5 	 5															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000001									7.093965	7.843481	0.000001		-0.000000							0.000003																																									-0.000003	0.000028																					0.000000	
 5 	 6															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000001									7.093742	7.843481	0.000001		-0.000000							0.000003																																									-0.000003	0.000251																					0.000000	
 5 	 7															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000001									6.044873	7.843481	0.000001		-0.000000							0.000003																																									-0.000003	1.049119																					0.000000	
 5 	 8															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000001									0.432207	7.843481	0.000001		-0.000000							0.000003																																									-0.000003	6.661786																					0.000000	
 5 	 9															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000000					-0.000001									6.255787	7.843481	0.000001		-0.000000							0.000003																																									-0.000002	0.838205																					0.000000	
 5 	 10															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									9.267768	7.843481	0.000001		-0.000000							0.000003																																									-2.173780	0.000002																					0.000000	
 5 	 11															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									15.111128	7.843481	0.000001		-0.000000							0.000003																																									-8.017141	0.000003																					0.000000	
 5 	 12															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									15.111131	7.843481	0.000001		-0.000000							0.000003																																									-8.017143	0.000003																					0.000000	
 5 	 13															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									15.111133	7.843481	0.000001		-0.000000							0.000003																																									-8.017146	0.000003																					0.000000	
 5 	 14															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									15.111133	7.843481	0.000001		-0.000000							0.000003																																									-8.017145	0.000003																					0.000000	
 5 	 15															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									15.111132	7.843481	0.000001		-0.000000							0.000003																																									-8.017145	0.000003																					0.000000	
 5 	 16															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									15.111129	7.843481	0.000001		-0.000000							0.000003																																									-8.017142	0.000003																					0.000000	
 5 	 17															0.000000	0.000000																																																										-0.000000																										-0.000000								-14.937473			-0.000001					-0.000001									7.093996	7.843481	0.000001		-0.000000							0.000003																																									-0.000011	0.000005																					0.000000	
