Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																											11.924869																			-0.000001	-11.924868																																																																																																																																																												0.000000	
 1 	 2																											11.206560																			-0.000001	-11.206559																																																																																																																																																												0.000000	
 1 	 3																											10.845441																			-0.000001	-10.845441																																																																																																																																																												0.000000	
 1 	 4																											10.975254																			-0.000001	-10.975253																																																																																																																																																												0.000000	
 1 	 5																											11.372826																			-0.000001	-11.372826																																																																																																																																																												0.000000	
 1 	 6																											11.723951																			-0.000001	-11.723950																																																																																																																																																												0.000000	
 1 	 7																											12.086078																			-0.000001	-12.086077																																																																																																																																																												0.000000	
 1 	 8																											12.436735																			-0.000001	-12.436734																																																																																																																																																												0.000000	
 1 	 9																											12.585066																			-0.000001	-12.585065																																																																																																																																																												0.000000	
 1 	 10																											12.436025																			-0.000001	-12.436024																																																																																																																																																												0.000000	
 1 	 11																											12.230309																			-0.000001	-12.230308																																																																																																																																																												0.000000	
 1 	 12																											12.110937																			-0.000001	-12.110937																																																																																																																																																												0.000000	
 1 	 13																											12.100030																			-0.000001	-12.100030																																																																																																																																																												0.000000	
 1 	 14																											12.009981																			-0.000000	-12.009981																																																																																																																																																												0.000000	
 1 	 15																											11.735662																			-0.000001	-11.735662																																																																																																																																																												0.000000	
 1 	 16																											11.795503																			-0.000001	-11.795502																																																																																																																																																												0.000000	
 1 	 17																											11.331199																			-0.000000	-11.331199																																																																																																																																																												0.000000	
 1 	 18																											10.551054																			-0.000000	-10.551053																																																																																																																																																												0.000000	
 1 	 19																											10.208564																			-0.000000	-10.208563																																																																																																																																																												0.000000	
 1 	 20																											10.090222																			-0.000000	-10.090221																																																																																																																																																												0.000000	
 1 	 21																											9.785199																			-0.000000	-9.785198																																																																																																																																																												0.000000	
 1 	 22																											9.161104																			-0.000000	-9.161104																																																																																																																																																												0.000000	
 1 	 23																											9.029517																			-0.000000	-9.029517																																																																																																																																																												0.000000	
 1 	 24																											8.904316																			-0.000000	-8.904315																																																																																																																																																												0.000000	
 2 	 1																											17.284756																			-0.000001	-17.284755																																																																																																																																																												0.000000	
 2 	 2																											16.748538																			-0.000001	-16.748536																																																																																																																																																												0.000000	
 2 	 3																											16.294123																			-0.000002	-16.294122																																																																																																																																																												0.000000	
 2 	 4																											16.417676																			-0.000002	-16.417674																																																																																																																																																												0.000000	
 2 	 5																											16.781704																			-0.000002	-16.781702																																																																																																																																																												0.000000	
 2 	 6																											17.143043																			-0.000002	-17.143041																																																																																																																																																												0.000000	
 2 	 7																											17.585709																			-0.000002	-17.585707																																																																																																																																																												0.000000	
 2 	 8																											18.053495																			-0.000002	-18.053493																																																																																																																																																												0.000000	
 2 	 9																											16.448096																			-0.000002	-16.448094																																																																																																																																																												0.000000	
 2 	 10																											14.735776																			-0.000001	-14.735775																																																																																																																																																												0.000000	
 2 	 11																											14.130658																			-0.000001	-14.130657																																																																																																																																																												0.000000	
 2 	 12																											12.809127																			-0.000001	-12.809126																																																																																																																																																												0.000000	
 2 	 13																											14.357530																			-0.000001	-14.357529																																																																																																																																																												0.000000	
 2 	 14																											13.372069																			-0.000001	-13.372068																																																																																																																																																												0.000000	
 2 	 15																											15.319450																			-0.000001	-15.319449																																																																																																																																																												0.000000	
 2 	 16																											15.648543																			-0.000001	-15.648542																																																																																																																																																												0.000000	
 2 	 17																											15.648527																			-0.000001	-15.648526																																																																																																																																																												0.000000	
 2 	 18																											15.820508																			-0.000001	-15.820506																																																																																																																																																												0.000000	
 2 	 19																											16.262344																			-0.000001	-16.262342																																																																																																																																																												0.000000	
 2 	 20																											16.662841																			-0.000001	-16.662840																																																																																																																																																												0.000000	
 2 	 21																											16.909841																			-0.000001	-16.909839																																																																																																																																																												0.000000	
 2 	 22																											17.009649																			-0.000001	-17.009647																																																																																																																																																												0.000000	
 2 	 23																											17.248843																			-0.000001	-17.248842																																																																																																																																																												0.000000	
 2 	 24																											17.248371																			-0.000001	-17.248369																																																																																																																																																												0.000000	
 3 	 1																											1.576336																			-0.000000	-1.576335																																																																																																																																																												0.000000	
 3 	 2																											1.714278																			-0.000000	-1.714278																																																																																																																																																												0.000000	
 3 	 3																											1.724661																			-0.000000	-1.724661																																																																																																																																																												0.000000	
 3 	 4																											1.705943																			-0.000000	-1.705943																																																																																																																																																												0.000000	
 3 	 5																											1.399355																			-0.000000	-1.399355																																																																																																																																																												0.000000	
 3 	 6																											1.105777																			-0.000000	-1.105777																																																																																																																																																												0.000000	
 3 	 7																											1.374908																			-0.000000	-1.374907																																																																																																																																																												0.000000	
 3 	 8																											1.768714																			-0.000000	-1.768714																																																																																																																																																												0.000000	
 3 	 9																											2.193760																			-0.000000	-2.193760																																																																																																																																																												0.000000	
 3 	 10																											2.504743																			-0.000000	-2.504743																																																																																																																																																												0.000000	
 3 	 11																											2.554359																			-0.000000	-2.554358																																																																																																																																																												0.000000	
 3 	 12																											2.414510																			-0.000000	-2.414510																																																																																																																																																												0.000000	
 3 	 13																											2.271147																			-0.000000	-2.271147																																																																																																																																																												0.000000	
 3 	 14																											2.226306																			-0.000000	-2.226306																																																																																																																																																												0.000000	
 3 	 15																											2.147821																			-0.000000	-2.147821																																																																																																																																																												0.000000	
