Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1		69.549452		8.153281																																																																																	-0.129722					-0.088584	-0.112434														-2.312462																																																																											-75.059531	0.000000																	0.000000	
 1 	 2		63.751949		6.953655																																																																																	-0.051933					-0.035464	-0.045012														-2.312462																																																																											-68.260733	0.000000																	0.000000	
 1 	 3		63.437952		6.805848																																																																																	-0.025856					-0.017657	-0.022410														-2.312462																																																																											-67.865414	0.000000																	0.000000	
 1 	 4		74.085594		8.550695																																																																																	-0.311598					-0.212784	-0.270071														-2.312462																																																																											-79.529374	0.000000																	0.000000	
 1 	 5		76.791407		8.969366																																																																																	-0.830928					-0.567423	-0.720191														-2.312462																																																																											-81.329770	0.000000																	0.000000	
 1 	 6		83.101846		10.193049																																																																																	-2.077319					-1.418557	-1.800476														-2.312462																																																																											-85.686080	0.000000																	0.000000	
 1 	 7		81.400653		9.978981																																																																																	-4.024253					-2.748077	-3.487944														-2.312462																																																																											-78.806897	0.000000																	0.000000	
 1 	 8		80.231542		9.775824																																																																																	-3.504990					-2.393483	-3.037882														-2.312462																																																																											-78.758547	0.000000																	0.000000	
 1 	 9		79.325515		9.612394																																																																																	-3.245369					-2.216194	-2.812861														-2.312462																																																																											-78.351023	0.000000																	0.000000	
 1 	 10		78.567780		9.475020																																																																																	-3.634822					-2.482143	-3.150412														-2.312462																																																																											-76.462960	0.000000																	0.000000	
 1 	 11		77.880833		9.368449																																																																																	-4.154064					-2.836722	-3.600455														-2.312462																																																																											-74.345579	0.000000																	0.000000	
 1 	 12		77.309061		9.292564																																																																																	-4.569483					-3.120403	-3.960512														-2.312462																																																																											-72.638764	0.000000																	0.000000	
 1 	 13		76.757178		9.232411																																																																																	-4.154064					-2.836722	-3.600455														-2.312462																																																																											-73.085885	0.000000																	0.000000	
 1 	 14		76.178912		9.172936																																																																																	-4.205997					-2.872186	-3.645467														-2.312462																																																																											-72.315736	0.000000																	0.000000	
 1 	 15		75.522809		9.106429																																																																																	-4.725260					-3.226780	-4.095528														-2.312462																																																																											-70.269207	0.000000																	0.000000	
 1 	 16		74.698376		9.017813																																																																																	-4.932970					-3.368620	-4.275557														-2.312462																																																																											-68.826579	0.000000																	0.000000	
 1 	 17		73.632349		8.893412																																																																																	-4.932970					-3.368620	-4.275557														-2.312462																																																																											-67.636151	0.000000																	0.000000	
 1 	 18		72.448224		8.751949																																																																																	-3.634822					-2.482143	-3.150412														-2.312462																																																																											-69.620333	0.000000																	0.000000	
 1 	 19		71.599816		8.680437																																																																																	-2.596295					-1.772955	-2.250289														-2.312462																																																																											-71.348251	0.000000																	0.000000	
 1 	 20		72.116046		8.867063																																																																																	-1.946934					-1.329520	-1.687468														-2.312462																																																																											-73.706725	0.000000																	0.000000	
 1 	 21		69.655538		8.343833																																																																																	-1.297220					-0.885844	-1.124340														-2.312462																																																																											-72.379506	0.000000																	0.000000	
 1 	 22		71.008654		8.664148																																																																																	-0.830928					-0.567423	-0.720191														-2.312462																																																																											-75.241798	0.000000																	0.000000	
 1 	 23		70.451131		8.634365																																																																																	-0.519330					-0.354639	-0.450119														-2.312462																																																																											-75.448945	0.000000																	0.000000	
 1 	 24		69.952805		8.508526																																																																																	-0.207732					-0.141856	-0.180048														-2.312462																																																																											-75.619233	0.000000																	0.000000	
 2 	 1		7.678866		0.926668																																																																																	-0.129722					-0.088584	-0.112434														-2.312462																																																																											-5.962331	0.000000																	0.000000	
 2 	 2		6.539217		0.723771																																																																																	-0.051933					-0.035464	-0.045012														-2.312462																																																																											-4.818117	0.000000																	0.000000	
 2 	 3		6.765583		0.751699																																																																																	-0.025856					-0.017657	-0.022410														-2.312462																																																																											-5.138897	0.000000																	0.000000	
 2 	 4		8.835219		0.924366																																																																																	-0.311598					-0.212784	-0.270071														-2.312462																																																																											-6.652670	0.000000																	0.000000	
 2 	 5		7.315475		0.714607																																																																																	-0.830928					-0.567423	-0.720191														-2.312462																																																																											-3.599078	0.000000																	0.000000	
 2 	 6		8.671145		0.819822																																																																																	-2.077319					-1.418557	-1.800476														-2.312462																																																																											-1.882152	0.000000																	0.000000	
 2 	 7		8.573481		0.858490																																																																																	-4.024253					-2.748077	-3.487944														-2.312462																																																																											0.000000	3.140767																	0.000000	
 2 	 8		8.113849		0.850967																																																																																	-3.504990					-2.393483	-3.037882														-2.312462																																																																											0.000000	2.284002																	0.000000	
 2 	 9		7.961912		0.843578																																																																																	-3.245369					-2.216194	-2.812861														-2.312462																																																																											0.000000	1.781396																	0.000000	
 2 	 10		7.881053		0.826997																																																																																	-3.634822					-2.482143	-3.150412														-2.312462																																																																											0.000000	2.871790																	0.000000	
 2 	 11		7.799549		0.809900																																																																																	-4.154064					-2.836722	-3.600455														-2.312462																																																																											0.000000	4.294254																	0.000000	
 2 	 12		7.721397		0.800027																																																																																	-4.569483					-3.120403	-3.960512														-2.312462																																																																											0.000000	5.441436																	0.000000	
 2 	 13		7.635250		0.793534																																																																																	-4.154064					-2.836722	-3.600455														-2.312462																																																																											0.000000	4.474918																	0.000000	
