{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
15;9.57E-05;0.0002860095672268;0;0.000213821;0.000114155;0.248448127472937;0.248448127472937;0.504227591604475;0.581316603273091;0.305475876320982;0.305475876320982;0.25924941;0.203260795130932;0.203260795130932;0.273292940220231;0.273292940220231
16;9.82E-05;0.0002862942489873;0;0.00022322;0.000114155;0.165148487653499;0.165148487653499;0.501875738415461;0.583216617818415;0.305475876320982;0.305475876320982;0.162203552;0.136945082230889;0.136945082230889;0.181663336418849;0.181663336418849
17;0.000102424932749706;0.0002989251962927;0;0.00022322;0.000114155;0.0620678571122876;0.0620678571122876;0.509214339849946;0.613404740718373;0.305475876320982;0.305475876320982;0.047516238;0.0591477905533203;0.0591477905533203;0.0682746428235164;0.0682746428235164
18;0.000112949307480638;0.0003199750755425;0;0.000164478;0.000114155;0.00192508936503499;0.00192508936503499;0.55090942408668;0.695399872498767;0.305475876320982;0.305475876320982;0.001440179;0.00576606206130109;0.00576606206130109;0.00211759830153849;0.00211759830153849
19;0.000119936049803241;0.0003312115071195;0;0.000117484;0.000114155;0;0;0.581227550796304;0.759716985346079;0.305475876320982;0.305475876320982;0.007014863;0;0;0;0
20;0.000115034563106683;0.0003347585568758;0;8.81E-05;0.000114155;0;0;0.608006333449538;0.857960397178912;0.305475876320982;0.305475876320982;0.082420653;0;0;0;0
21;0.000109800338211442;0.0003361989616044;0;5.87E-05;0.000114155;0;0;0.602394795124269;0.90082897938314;0.305475876320982;0.305475876320982;0.114894415;0;0;0;0
22;0.000103539632310034;0.0003366353320044;0;3.76E-05;0.000114155;0;0;0.586855565436207;0.925228728996247;0.305475876320982;0.305475876320982;0.072661221;0;0;0;0
23;9.62E-05;0.0003371492463169;0;2.35E-05;0.000114155;0;0;0.561429145051153;0.925832352025539;0.305475876320982;0.305475876320982;0.024189823;0;0;0;0
24;8.49E-05;0.0003379435934083;0;9.40E-06;0.000114155;0;0;0.556859186944144;0.950496979344496;0.305475876320982;0.305475876320982;0.001337349;0;0;0;0
25;7.29E-05;0.0003379659005612;0;5.87E-06;0.000114155;0;0;0.547493073230013;0.947513016847293;0.27414922139959;0.27414922139959;0.05288849;0;0;0;0
26;6.18E-05;0.0003369697268485;0;2.35E-06;0.000114155;0;0;0.535523498820854;0.929363646867835;0.27414922139959;0.27414922139959;0.226284986;0;0;0;0
27;5.46E-05;0.0003358418347093;0;1.17E-06;0.000114155;0;0;0.519783167701527;0.902138572140168;0.27414922139959;0.27414922139959;0.289156352;0;0;0;0
28;4.96E-05;0.0003361556219931;0;1.41E-05;0.000114155;0;0;0.498634581013939;0.903713302178174;0.27414922139959;0.27414922139959;0.180233168;0;0;0;0
29;4.88E-05;0.000337962501376;0;3.76E-05;0.000114155;0;0;0.469637501290678;0.886395907028708;0.27414922139959;0.27414922139959;0.052702427;0;0;0;0
30;5.12E-05;0.0003416939569294;0;9.40E-05;0.000114155;0;0;0.445051486620785;0.872304954471863;0.27414922139959;0.27414922139959;0.001504336;0;0;0;0
31;6.32E-05;0.0003443117544316;0;0.0001821;0.000114155;0;0;0.434829129577582;0.872807491595006;0.27414922139959;0.27414922139959;0.008508853;0;0;0;0
32;8.73E-05;0.000344788702605;0;0.000158603;0.000114155;0.00282718438150067;0.00282718438150067;0.442228277679561;0.887161986900878;0.27414922139959;0.27414922139959;0.093799545;0.00176532444671767;0.00176532444671767;0.00310990281965074;0.00310990281965074
33;0.000127809460780886;0.0003395252767717;0;0.000146855;0.000114155;0.0398967795942035;0.0398967795942035;0.451963403467436;0.920619716000827;0.27414922139959;0.27414922139959;0.127893469;0.0284529364184942;0.0284529364184942;0.0438864575536239;0.0438864575536239
34;0.000155428174986047;0.0003151153029517;0;0.000164478;0.000114155;0.12713959762992;0.12713959762992;0.420293315031132;0.876857305961884;0.27414922139959;0.27414922139959;0.079513417;0.10472957474165;0.10472957474165;0.139853557392912;0.139853557392912
35;0.000166961174254388;0.0002921230018092;0;0.000187974;0.000114155;0.218678991929507;0.218678991929507;0.390368874272002;0.839906662031509;0.27414922139959;0.27414922139959;0.025713601;0.187502405687785;0.187502405687785;0.240546891122458;0.240546891122458
36;0.000171833178781252;0.000273051873244;0;0.000206772;0.000114155;0.26810821886274;0.26810821886274;0.408408850205175;0.880672093742854;0.27414922139959;0.27414922139959;0.001337349;0.237916579043695;0.237916579043695;0.294919040749014;0.294919040749014
37;0.00016463998528582;0.0002597257925652;0;0.000187974;0.000114155;0.274711182385234;0.274711182385234;0.416650845158468;0.907462417494186;0.27414922139959;0.27414922139959;0.059277032;0.252204620309419;0.252204620309419;0.302182300623757;0.302182300623757
38;0.000169498768427306;0.0002544067050743;0;0.000190324;0.000114155;0.253897897366183;0.253897897366183;0.38447772303555;0.87448790572406;0.27414922139959;0.27414922139959;0.250875033;0.235442128723177;0.235442128723177;0.279287687102801;0.279287687102801
39;0.000170848717465396;0.0002520047558323;0;0.000213821;0.000114155;0.215703008370069;0.215703008370069;0.323880955397061;0.783551899845591;0.27414922139959;0.27414922139959;0.321279177;0.203199682396274;0.203199682396274;0.237273309207076;0.237273309207076
40;0.000169438588328344;0.0002531509185919;0;0.00022322;0.000114155;0.156973832813553;0.156973832813553;0.259034378410933;0.633843932668844;0.27414922139959;0.27414922139959;0.199551644;0.15021496152171;0.15021496152171;0.172671216094908;0.172671216094908
41;0.000170387944586472;0.0002635428650958;0;0.00022322;0.000114155;0.0596405705215914;0.0596405705215914;0.232331281798251;0.547497953731771;0.27414922139959;0.27414922139959;0.058252884;0.0643919876876827;0.0643919876876827;0.0656046275737506;0.0656046275737506
42;0.000168238025748031;0.0002845451557528;0;0.000164478;0.000114155;0.00537537030430061;0.00537537030430061;0.265036411889373;0.559509970431345;0.27414922139959;0.27414922139959;0.001570371;0.008707969262568;0.008707969262568;0.00591290733473067;0.00591290733473067
43;0.000165467233691634;0.0002986730192407;0;0.000117484;0.000114155;0;0;0.312110046696179;0.561417141829146;0.27414922139959;0.27414922139959;0.010201194;0;0;0;0
44;0.000154338170542087;0.0003059602349625;0;8.81E-05;0.000114155;0;0;0.340128466345275;0.540012108533453;0.27414922139959;0.27414922139959;0.106180312;0;0;0;0
45;0.000146488238921234;0.0003115051558201;0;5.87E-05;0.000114155;0;0;0.334631869800694;0.51883653950242;0.27414922139959;0.27414922139959;0.141837775;0;0;0;0
46;0.00013760886288025;0.0003155814162223;0;3.76E-05;0.000114155;0;0;0.313682000241737;0.492186497476036;0.27414922139959;0.27414922139959;0.086783404;0;0;0;0
47;0.000130128446185224;0.0003194014630399;0;2.35E-05;0.000114155;0;0;0.298304253593129;0.466572641609261;0.27414922139959;0.27414922139959;0.027300064;0;0;0;0
48;0.000116702433273635;0.0003213944478126;0;9.40E-06;0.000114155;0;0;0.296712581514665;0.452625048594838;0.27414922139959;0.27414922139959;0.001337349;0;0;0;0
49;9.98E-05;0.000323511502845;0;5.87E-06;0.000114155;0;0;0.295387561593164;0.436424048267399;0.279174654575079;0.279174654575079;0.066160369;0;0;0;0
50;8.60E-05;0.0003241356782274;0;2.35E-06;0.000114155;0;0;0.292744966944572;0.426849403363418;0.279174654575079;0.279174654575079;0.27718495;0;0;0;0
51;7.61E-05;0.0003239769787683;0;1.17E-06;0.000114155;0;0;0.276858178492061;0.404740069035749;0.279174654575079;0.279174654575079;0.355697074;0;0;0;0
52;7.11E-05;0.0003243808444599;0;1.41E-05;0.000114155;0;0;0.25114170947474;0.375958545763602;0.279174654575079;0.279174654575079;0.220203476;0;0;0;0
53;6.93E-05;0.0003251962240098;0;3.76E-05;0.000114155;0;0;0.233966566854896;0.351963102692532;0.279174654575079;0.279174654575079;0.064179973;0;0;0;0
54;7.17E-05;0.0003280343312028;0;9.40E-05;0.000114155;0;0;0.218044187072843;0.332634335339943;0.279174654575079;0.279174654575079;0.00163831;0;0;0;0
55;8.36E-05;0.0003343655260871;0;0.0001821;0.000114155;0;0;0.217262103397753;0.336629305225709;0.279174654575079;0.279174654575079;0.012104251;0;0;0;0
56;0.000101750338155528;0.0003400753074269;0;0.000158603;0.000114155;0.000669596300881737;0.000669596300881737;0.214286017639275;0.316161263372267;0.279174654575079;0.279174654575079;0.119605224;0.00117641263558936;0.00117641263558936;0.000736555930969911;0.000736555930969911
57;0.000137246034632086;0.000340625125633;0;0.000146855;0.000114155;0.0212968823474886;0.0212968823474886;0.196635678943264;0.299342511721717;0.279174654575079;0.279174654575079;0.156760507;0.0223002339893671;0.0223002339893671;0.0234265705822375;0.0234265705822375
58;0.000157359713010828;0.0003183630119613;0;0.000164478;0.000114155;0.10907909740336;0.10907909740336;0.159673229357328;0.246273560630152;0.279174654575079;0.279174654575079;0.094483545;0.0969814266577455;0.0969814266577455;0.119987007143696;0.119987007143696
59;0.000161637287090491;0.0002961928887391;0;0.000187974;0.000114155;0.216102906160948;0.216102906160948;0.136240340205807;0.227665262121005;0.279174654575079;0.279174654575079;0.028950473;0.190528561802178;0.190528561802178;0.237713196777043;0.237713196777043
60;0.000164791423337881;0.0002783556644016;0;0.000206772;0.000114155;0.308897793524739;0.308897793524739;0.190272985215405;0.389006229472889;0.279174654575079;0.279174654575079;0.001337349;0.27426866914049;0.27426866914049;0.339787572877213;0.339787572877213
61;0.000155798069836741;0.0002650221480051;0;0.000187974;0.000114155;0.342917005588931;0.342917005588931;0.260966829824336;0.541418003600407;0.279174654575079;0.279174654575079;0.071033259;0.302109087240363;0.302109087240363;0.377208706147824;0.377208706147824
62;0.000159927549203174;0.0002547961242288;0;0.000190324;0.000114155;0.37144924796538;0.37144924796538;0.332425469885777;0.641950644090549;0.279174654575079;0.279174654575079;0.295709087;0.312685443018265;0.312685443018265;0.408594172761918;0.408594172761918
63;0.000164145930988529;0.0002480735981483;0;0.000213821;0.000114155;0.35779692338643;0.35779692338643;0.400518741484823;0.72574140420014;0.279174654575079;0.279174654575079;0.379956487;0.288049085436887;0.288049085436887;0.393576615725073;0.393576615725073
64;0.000164915734754425;0.0002528471164147;0;0.00022322;0.000114155;0.162014404967488;0.162014404967488;0.407257954726841;0.78050107825494;0.279174654575079;0.279174654575079;0.23473409;0.150461714069524;0.150461714069524;0.178215845464237;0.178215845464237
65;0.000167811218152233;0.0002651808474641;0;0.00022322;0.000114155;0.0431331617151319;0.0431331617151319;0.556046524116575;0.918102914267842;0.279174654575079;0.279174654575079;0.068346712;0.0513685106997575;0.0513685106997575;0.0474464778866451;0.0474464778866451
66;0.000170168955893025;0.0002780414522196;0;0.000164478;0.000114155;0.00115319362929632;0.00115319362929632;0.574598432245295;0.930387892579106;0.279174654575079;0.279174654575079;0.001684675;0.00555322322849075;0.00555322322849075;0.00126851299222595;0.00126851299222595
67;0.000165883783316018;0.0002799821745198;0;0.000117484;0.000114155;0;0;0.730523768215095;1.07448151293902;0.279174654575079;0.279174654575079;0.013496124;0;0;0;0
68;0.000157348163294866;0.0002821578654969;0;8.81E-05;0.000114155;0;0;0.787944885875389;1.14348951614065;0.279174654575079;0.279174654575079;0.129156121;0;0;0;0
69;0.000147205916995351;0.0002874142805107;0;5.87E-05;0.000114155;0;0;0.809886468278582;1.16934499921329;0.279174654575079;0.279174654575079;0.167268949;0;0;0;0
70;0.00013982177326167;0.0002916560387423;0;3.76E-05;0.000114155;0;0;0.857656018990613;1.24856037982609;0.279174654575079;0.279174654575079;0.099862053;0;0;0;0
71;0.000131020433788407;0.0002971123683357;0;2.35E-05;0.000114155;0;0;0.89620066027904;1.31322647266644;0.279174654575079;0.279174654575079;0.030086897;0;0;0;0
72;0.000118606388753058;0.0002981667530949;0;9.40E-06;0.000114155;0;0;0.896903593773593;1.35288867371449;0.279174654575079;0.279174654575079;0.001337349;0;0;0;0
73;0.000100858502522293;0.0003009472865886;0;5.87E-06;0.000114155;0;0;0.839326259648746;1.31996006962991;0.215854574940879;0.215854574940879;0.076139728;0;0;0;0
74;8.60E-05;0.0003027112512584;0;2.35E-06;0.000114155;0;0;0.729667901069756;1.21695382809678;0.215854574940879;0.215854574940879;0.315040673;0;0;0;0
75;7.60E-05;0.0003045117571691;0;1.17E-06;0.000114155;0;0;0.687410668142894;1.11958002946305;0.215854574940879;0.215854574940879;0.405294592;0;0;0;0
76;7.12E-05;0.0003079931601612;0;1.41E-05;0.000114155;0;0;0.708447260275031;1.07703439559178;0.215854574940879;0.215854574940879;0.249890267;0;0;0;0
77;6.93E-05;0.0003139419467104;0;3.76E-05;0.000114155;0;0;0.788760880231085;1.09683859302524;0.215854574940879;0.215854574940879;0.072690001;0;0;0;0
78;7.25E-05;0.0003216204936284;0;9.40E-05;0.000114155;0;0;0.842824889236996;1.12075475448732;0.215854574940879;0.215854574940879;0.001731906;0;0;0;0
79;8.43E-05;0.0003302229815735;0;0.0001821;0.000114155;0;0;0.854524983343862;1.11611388793582;0.215854574940879;0.215854574940879;0.014990807;0;0;0;0
80;0.000102059445027472;0.0003387139337543;0;0.000158603;0.000114155;0.00334798150440868;0.00334798150440868;0.853665359772009;1.08498284045169;0.215854574940879;0.215854574940879;0.139202394;0.0017260169599868;0.0017260169599868;0.00368277965484955;0.00368277965484955
81;0.000136305492630877;0.0003368042290191;0;0.000146855;0.000114155;0.0476808365919537;0.0476808365919537;0.84295871869842;1.03329390109564;0.215854574940879;0.215854574940879;0.178236822;0.0299434887240061;0.0299434887240061;0.0524489202511491;0.0524489202511491
82;0.00015823179255097;0.0003163817118878;0;0.000164478;0.000114155;0.153839750127579;0.153839750127579;0.813666034187828;0.967564626299996;0.215854574940879;0.215854574940879;0.105440898;0.111929989809715;0.111929989809715;0.169223725140337;0.169223725140337
83;0.000163024924675406;0.0002976041879443;0;0.000187974;0.000114155;0.268629015985541;0.268629015985541;0.778833681425935;0.936178898697343;0.215854574940879;0.215854574940879;0.031252677;0.207429550235844;0.207429550235844;0.295491917584095;0.295491917584095
84;0.000168004827864552;0.0002825239152532;0;0.000206772;0.000114155;0.361544802681562;0.361544802681562;0.727085512087203;0.85335394285071;0.215854574940879;0.215854574940879;0.001337349;0.291836864134611;0.291836864134611;0.397699282949718;0.397699282949718
85;0.000155610538922297;0.0002703777767369;0;0.000187974;0.000114155;0.417270094832729;0.417270094832729;0.61515613385507;0.698683569911211;0.215854574940879;0.215854574940879;0.078782264;0.341681419170716;0.341681419170716;0.458997104316002;0.458997104316002
86;0.000148582460774144;0.000261147076877;0;0.000190324;0.000114155;0.443765648460746;0.443765648460746;0.494628119363757;0.576522624577206;0.215854574940879;0.215854574940879;0.325014642;0.359278174136232;0.359278174136232;0.488142213306821;0.488142213306821
87;0.000159227803582789;0.0002565823960514;0;0.000213821;0.000114155;0.41156922632659;0.41156922632659;0.429592229846669;0.537446729200547;0.215854574940879;0.215854574940879;0.418375487;0.321334661197837;0.321334661197837;0.452726148959249;0.452726148959249
88;0.000158412560802778;0.0002601307205022;0;0.00022322;0.000114155;0.280802648733512;0.280802648733512;0.400059236879065;0.543876438049608;0.215854574940879;0.215854574940879;0.257707061;0.21713433654734;0.21713433654734;0.308882913606863;0.308882913606863
89;0.00016412670679025;0.000277433422967;0;0.00022322;0.000114155;0.121634028044892;0.121634028044892;0.376152437172213;0.566938301235433;0.215854574940879;0.215854574940879;0.074928997;0.097625717193815;0.097625717193815;0.133797430849381;0.133797430849381
90;0.000169380991718478;0.0003122882431106;0;0.000164478;0.000114155;0.00850015304174871;0.00850015304174871;0.405639081032201;0.62296102996466;0.215854574940879;0.215854574940879;0.001755849;0.0122175133979801;0.0122175133979801;0.00935016834592358;0.00935016834592358
91;0.000164081419746081;0.0003263124314499;0;0.000117484;0.000114155;0;0;0.460185531038161;0.651239571127574;0.215854574940879;0.215854574940879;0.015777847;0;0;0;0
92;0.00015531594518028;0.000331487478468;0;8.81E-05;0.000114155;0;0;0.489531871825923;0.600195972205297;0.215854574940879;0.215854574940879;0.14441521;0;0;0;0
93;0.000145555371402342;0.0003380032915984;0;5.87E-05;0.000114155;0;0;0.49702131218902;0.501089844450711;0.215854574940879;0.215854574940879;0.183896117;0;0;0;0
94;0.000138077766151333;0.000342434979303;0;3.76E-05;0.000114155;0;0;0.508097070884524;0.461221132980595;0.215854574940879;0.215854574940879;0.108306591;0;0;0;0
95;0.000129293523297093;0.0003456856625997;0;2.35E-05;0.000114155;0;0;0.51015851820185;0.4417499331391;0.215854574940879;0.215854574940879;0.031846694;0;0;0;0
96;0.000118705473158421;0.0003490385339014;0;9.40E-06;0.000114155;0;0;0.506907309382137;0.426884000997318;0.215854574940879;0.215854574940879;0.001337349;0;0;0;0
97;0.000101905727426208;0.0003513132261475;0;5.87E-06;0.000114155;0;0;0.512133334961847;0.46327755998064;0.2827232650761;0.2827232650761;0.078782264;0;0;0;0
98;8.74E-05;0.000354345299346;0;2.35E-06;0.000114155;0;0;0.518340957014926;0.504860207831653;0.2827232650761;0.2827232650761;0.325014642;0;0;0;0
99;7.80E-05;0.0003549779726914;0;1.17E-06;0.000114155;0;0;0.532038877347618;0.543511104834298;0.2827232650761;0.2827232650761;0.418375487;0;0;0;0
100;7.15E-05;0.0003548407305889;0;1.41E-05;0.000114155;0;0;0.536801874641998;0.55765363864365;0.2827232650761;0.2827232650761;0.257707061;0;0;0;0
101;6.94E-05;0.0003535673108333;0;3.76E-05;0.000114155;0;0;0.538981597974427;0.557105861313189;0.2827232650761;0.2827232650761;0.074928997;0;0;0;0
102;7.03E-05;0.0003515239756299;0;9.40E-05;0.000114155;0;0;0.571494655048238;0.628762975313346;0.2827232650761;0.2827232650761;0.001755849;0;0;0;0
103;7.68E-05;0.0003499416549193;0;0.0001821;0.000114155;0;0;0.594533482065466;0.665011728550988;0.2827232650761;0.2827232650761;0.015777847;0;0;0;0
104;8.48E-05;0.0003512378067259;0;0.000158603;0.000114155;0.00126479301277661;0.00126479301277661;0.586018615741654;0.647699450736679;0.2827232650761;0.2827232650761;0.14441521;0.00152153397020607;0.00152153397020607;0.00139127231405427;0.00139127231405427
105;0.000107258032970171;0.0003502671269022;0;0.000146855;0.000114155;0.0342052110367087;0.0342052110367087;0.573293106499813;0.59841488007392;0.2827232650761;0.2827232650761;0.183896117;0.0277977482619946;0.0277977482619946;0.0376257321403796;0.0376257321403796
106;0.000128638380856115;0.0003326693326722;0;0.000164478;0.000114155;0.131398974099417;0.131398974099417;0.552150222110665;0.526979962239514;0.2827232650761;0.2827232650761;0.108306591;0.109156140126818;0.109156140126818;0.144538871509359;0.144538871509359
107;0.000141281748541298;0.0003101601407263;0;0.000187974;0.000114155;0.244979246636455;0.244979246636455;0.520477194568283;0.474429345261871;0.2827232650761;0.2827232650761;0.031846694;0.202148997679083;0.202148997679083;0.269477171300101;0.269477171300101
108;0.000148675998276446;0.0002915600117604;0;0.000206772;0.000114155;0.301336935293913;0.301336935293913;0.522563651350596;0.472271980684374;0.2827232650761;0.2827232650761;0.001337349;0.263993724131462;0.263993724131462;0.331470628823304;0.331470628823304
109;0.000143459553864989;0.0002761266487066;0;0.000187974;0.000114155;0.322299019490951;0.322299019490951;0.530074869786148;0.481491749535863;0.2827232650761;0.2827232650761;0.076139728;0.292639815618259;0.292639815618259;0.354528921440046;0.354528921440046
110;0.000142208005367501;0.0002666174281093;0;0.000190324;0.000114155;0.306544906523007;0.306544906523007;0.522732917878932;0.493342088117224;0.2827232650761;0.2827232650761;0.315040673;0.281138583097485;0.281138583097485;0.337199397175308;0.337199397175308
111;0.00014096747469116;0.0002629505570747;0;0.000213821;0.000114155;0.251879808514923;0.251879808514923;0.472642504496913;0.469703152712794;0.2827232650761;0.2827232650761;0.405294592;0.230738409531272;0.230738409531272;0.277067789366415;0.277067789366415
112;0.000138577291366711;0.0002661313446257;0;0.00022322;0.000114155;0.175601629906184;0.175601629906184;0.37290220805433;0.393205929837977;0.2827232650761;0.2827232650761;0.249890267;0.158596612598228;0.158596612598228;0.193161792896802;0.193161792896802
113;0.000138997640239767;0.0002793915660913;0;0.00022322;0.000114155;0.0863035232247572;0.0863035232247572;0.311413137557156;0.377384687677957;0.2827232650761;0.2827232650761;0.072690001;0.0796673793825825;0.0796673793825825;0.0949338755472329;0.0949338755472329
114;0.000146821888939598;0.0003048727081475;0;0.000164478;0.000114155;0.0079142562784772;0.0079142562784772;0.327341931410325;0.399743102721;0.2827232650761;0.2827232650761;0.001731906;0.0102220680335274;0.0102220680335274;0.00870568190632492;0.00870568190632492
115;0.000152964514192284;0.0003213515330994;0;0.000117484;0.000114155;0;0;0.377157662867824;0.423466659562508;0.2827232650761;0.2827232650761;0.014990807;0;0;0;0
116;0.000144900532901258;0.0003325798916116;0;8.81E-05;0.000114155;0;0;0.427073838139641;0.453678144208525;0.2827232650761;0.2827232650761;0.139202394;0;0;0;0
117;0.000136516122977246;0.0003414931925535;0;5.87E-05;0.000114155;0;0;0.427963910958517;0.469552191332165;0.2827232650761;0.2827232650761;0.178236822;0;0;0;0
118;0.000129398154605517;0.0003482800907037;0;3.76E-05;0.000114155;0;0;0.429381648038971;0.559162177066802;0.2827232650761;0.2827232650761;0.105440898;0;0;0;0
119;0.000120855999876648;0.0003541776770258;0;2.35E-05;0.000114155;0;0;0.416525094179547;0.570462439225251;0.2827232650761;0.2827232650761;0.031252677;0;0;0;0
120;0.000110434356829804;0.000358520348568;0;9.40E-06;0.000114155;0;0;0.423844039327221;0.583926889074018;0.2827232650761;0.2827232650761;0.001337349;0;0;0;0
121;9.40E-05;0.0003639573452956;0;5.87E-06;0.000114155;0;0;0.420852749242965;0.595900822418753;0.354156464360118;0.354156464360118;0.073556955;0;0;0;0
122;8.07E-05;0.0003687550827564;0;2.35E-06;0.000114155;0;0;0.428041502276117;0.637961162360969;0.354156464360118;0.354156464360118;0.305272872;0;0;0;0
123;7.00E-05;0.0003697818491359;0;1.17E-06;0.000114155;0;0;0.468656034722367;0.72608934589338;0.354156464360118;0.354156464360118;0.392489236;0;0;0;0
124;6.31E-05;0.0003682634755969;0;1.41E-05;0.000114155;0;0;0.487808102355918;0.774240686443842;0.354156464360118;0.354156464360118;0.242233159;0;0;0;0
125;5.98E-05;0.0003706743477;0;3.76E-05;0.000114155;0;0;0.453951470561819;0.693432739285229;0.354156464360118;0.354156464360118;0.070496059;0;0;0;0
126;5.92E-05;0.000374798196695;0;9.40E-05;0.000114155;0;0;0.427461372535542;0.57616025793294;0.354156464360118;0.354156464360118;0.001708181;0;0;0;0
127;6.04E-05;0.0003771727400063;0;0.0001821;0.000114155;0;0;0.430466329733705;0.531101233884739;0.354156464360118;0.354156464360118;0.014230385;0;0;0;0
128;6.18E-05;0.0003806564799383;0;0.000158603;0.000114155;0.00215758808061893;0.00215758808061893;0.461978426334083;0.606978332179291;0.354156464360118;0.354156464360118;0.134116552;0.00167757308441038;0.00167757308441038;0.00237334688868082;0.00237334688868082
129;6.29E-05;0.0003811140952458;0;0.000146855;0.000114155;0.0312757272203511;0.0312757272203511;0.455657876031502;0.584155389203415;0.354156464360118;0.354156464360118;0.172694842;0.0252701307630337;0.0252701307630337;0.0344032999423862;0.0344032999423862
130;7.60E-05;0.0003614298386502;0;0.000164478;0.000114155;0.107609705520869;0.107609705520869;0.446744882621594;0.526232571764697;0.354156464360118;0.354156464360118;0.102626204;0.0981770927567947;0.0981770927567947;0.118370676072956;0.118370676072956
131;9.05E-05;0.0003423036857747;0;0.000187974;0.000114155;0.215349610322426;0.215349610322426;0.443433035118244;0.539143422387349;0.354156464360118;0.354156464360118;0.030666094;0.189834676585784;0.189834676585784;0.236884571354669;0.236884571354669
132;0.000102790344486967;0.0003252310656581;0;0.000206772;0.000114155;0.325433102177116;0.325433102177116;0.441602045110339;0.524030411965611;0.354156464360118;0.354156464360118;0.001337349;0.277181305873668;0.277181305873668;0.357976412394828;0.357976412394828
133;0.000108803263389995;0.0003119415262202;0;0.000187974;0.000114155;0.358819917734862;0.358819917734862;0.435355291809637;0.480190203602411;0.354156464360118;0.354156464360118;0.068567958;0.31145651365906;0.31145651365906;0.394701909508348;0.394701909508348
134;0.000110902652221099;0.000305432086562;0;0.000190324;0.000114155;0.356792528935016;0.356792528935016;0.425682195774175;0.45720528585165;0.354156464360118;0.354156464360118;0.286347164;0.30439205366099;0.30439205366099;0.392471781828518;0.392471781828518
