Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																																				0.000000	0.537039																																																																																																																	-0.000035	0.000026			-0.537030	
 1 	 2																																																																																				0.000000	0.518403																																																																																																																	-0.000035	0.000027			-0.518395	
 1 	 3																																																																																				0.000000	0.499759																																																																																																																	-0.000030	0.000031			-0.499760	
 1 	 4																																																																																				0.000000	0.487044																																																																																																																	-0.000027	0.000036			-0.487054	
 1 	 5																																																																																				0.000000	0.485334																																																																																																																	-0.000023	0.000049			-0.485360	
 1 	 6																																																																																				0.000000	0.478400																																																																																																																	-0.000019	0.000203			-0.478584	
 1 	 7																																																																																				0.000000	0.487891																																																																																																																	-0.000034	0.000044			-0.487901	
 1 	 8																																																																																				0.000000	0.745994																																																																																																																	-0.277134	0.155416			-0.624276	
 1 	 9																																																																																				0.000000	1.139757																																																																																																																	-0.337693	0.027198			-0.829262	
 1 	 10																																																																																				0.000000	1.272157																																																																																																																	-0.297853	0.045474			-1.019779	
 1 	 11																																																																																				0.000000	1.299432																																																																																																																	-0.216938	0.074392			-1.156886	
 1 	 12																																																																																				0.000000	1.315037																																																																																																																	-0.181856	0.088749			-1.221930	
 1 	 13																																																																																				0.000000	1.325948																																																																																																																	-0.192607	0.083001			-1.216342	
 1 	 14																																																																																				0.000000	1.336966																																																																																																																	-0.238737	0.063814			-1.162044	
 1 	 15																																																																																				0.000000	1.352226																																																																																																																	-0.303290	0.041474			-1.090410	
 1 	 16																																																																																				0.000000	1.360572																																																																																																																	-0.384519	0.015788			-0.991842	
 1 	 17																																																																																				0.000000	0.880928																																																																																																																	-0.014593	0.000004			-0.866339	
 1 	 18																																																																																				0.000000	0.279465																																																																																																																	-0.000005	0.437992			-0.717452	
 1 	 19																																																																																				0.000000	0.181215																																																																																																																	-0.000006	0.437985			-0.619194	
 1 	 20																																																																																				0.000000	0.149895																																																																																																																	-0.000007	0.437965			-0.587853	
 1 	 21																																																																																				0.000000	0.190856																																																																																																																	-0.000013	0.385152			-0.575994	
 1 	 22																																																																																				0.000000	0.565718																																																																																																																	-0.000015	0.000127			-0.565830	
 1 	 23																																																																																				0.000000	0.555601																																																																																																																	-0.000017	0.000081			-0.555665	
 1 	 24																																																																																				0.000000	0.542900																																																																																																																	-0.000018	0.000078			-0.542959	
 2 	 1																																																																																				0.000000	0.577703																																																																																																																	-0.000019	0.000005			-0.577688	
 2 	 2																																																																																				0.000000	0.542965																																																																																																																	-0.000012	0.000006			-0.542959	
 2 	 3																																																																																				0.000000	0.514161																																																																																																																	-0.000009	0.000008			-0.514160	
 2 	 4																																																																																				0.000000	0.486204																																																																																																																	-0.000007	0.000010			-0.486207	
 2 	 5																																																																																				0.000000	0.469256																																																																																																																	-0.000006	0.000016			-0.469266	
 2 	 6																																																																																				0.000000	0.452118																																																																																																																	-0.000005	0.000212			-0.452325	
 2 	 7																																																																																				0.000000	0.644849																																																																																																																	-0.170503	0.000003			-0.474348	
 2 	 8																																																																																				0.000000	1.130890																																																																																																																	-0.438003	0.000000			-0.692887	
 2 	 9																																																																																				0.000000	1.390778																																																																																																																	-0.413411	0.000005			-0.977372	
 2 	 10																																																																																				0.000000	1.390778																																																																																																																	-0.193782	0.000005			-1.197001	
 2 	 11																																																																																				0.000000	1.390778																																																																																																																	-0.035903	0.000007			-1.354882	
 2 	 12																																																																																				0.000000	1.390778																																																																																																																	-0.000004	0.060814			-1.451588	
 2 	 13																																																																																				0.000000	1.390778																																																																																																																	-0.000004	0.091903			-1.482677	
 2 	 14																																																																																				0.000000	1.390778																																																																																																																	-0.000004	0.062676			-1.453450	
 2 	 15																																																																																				0.000000	1.390778																																																																																																																	-0.011977	0.000007			-1.378808	
 2 	 16																																																																																				0.000000	1.390778																																																																																																																	-0.123724	0.000005			-1.267059	
 2 	 17																																																																																				0.000000	1.390777																																																																																																																	-0.274297	0.000005			-1.116485	
 2 	 18																																																																																				0.000000	0.497969																																																																																																																	-0.000002	0.438000			-0.935967	
 2 	 19																																																																																				0.000000	0.362467																																																																																																																	-0.000002	0.437997			-0.800463	
 2 	 20																																																																																				0.000000	0.304058																																																																																																																	-0.000003	0.437961			-0.742016	
 2 	 21																																																																																				0.000000	0.709663																																																																																																																	-0.000004	0.000170			-0.709828	
 2 	 22																																																																																				0.000000	0.684366																																																																																																																	-0.000004	0.000055			-0.684417	
 2 	 23																																																																																				0.000000	0.660656																																																																																																																	-0.000005	0.000047			-0.660699	
 2 	 24																																																																																				0.000000	0.636898																																																																																																																	-0.000004	0.000088			-0.636982	
 3 	 1																																																																																				0.000000	0.599711																																																																																																																	-0.000048	0.000049			-0.599712	
 3 	 2																																																																																				0.000000	0.588696																																																																																																																	-0.000048	0.000051			-0.588700	
 3 	 3																																																																																				0.000000	0.578529																																																																																																																	-0.000047	0.000053			-0.578536	
 3 	 4																																																																																				0.000000	0.580217																																																																																																																	-0.000045	0.000058			-0.580230	
 3 	 5																																																																																				0.000000	0.585281																																																																																																																	-0.000040	0.000071			-0.585312	
 3 	 6																																																																																				0.000000	0.558052																																																																																																																	-0.000032	0.000187			-0.558206	
