TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.843906	0.065586	0.000000
CCGT	0.000558	0.000014	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000685	0.850000	0.081224	0.000133
CCGT_AMMONIA	0.000569	0.000014	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000804	0.961538	0.081224	0.000135
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.072238	0.000000
COAL_IGCC	0.000751	0.000011	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000376	0.856000	0.072238	0.000077
BIOMASS_TO_POWER	0.000646	0.000027	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000725	0.868000	0.072238	0.000128
PV_ROOFTOP	221.367380	2.919005	40.000000	0.300000	0.300001	98.400000	0.000000	0.001251	1.000000	0.156764	1.000000	0.069840	624.430071
PV_UTILITY	12037.797090	302.560016	25.000000	0.000000	35.890868	708.000000	0.000000	0.185516	1.000000	0.194306	1.000000	0.081224	74704.329151
PT_POWER_BLOCK	0.000431	0.000026	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000446	1.000000	0.081224	0.000000
ST_POWER_BLOCK	0.000383	0.000031	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000547	1.000000	0.081224	0.000000
WIND_ONSHORE	0.003724	0.000062	30.000000	0.000000	0.000004	7.300000	0.000000	0.000000	1.000000	0.007866	1.000000	0.075785	0.002297
WIND_OFFSHORE	61262.042246	2467.327446	30.000000	0.000000	48.799989	48.800000	0.000000	0.640288	1.000000	0.493224	1.000000	0.075785	30395.073176
HYDRO_DAM	39217.737733	196.056013	40.000000	9.336000	9.336001	51.200000	0.000000	0.124178	1.000000	0.500000	1.000000	0.069840	15804.728701
HYDRO_RIVER	19054.664363	190.511895	40.000000	3.777000	3.777000	27.800000	0.000000	0.048767	1.000000	0.485363	1.000000	0.069840	4769.671521
TIDAL	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
GEOTHERMAL	0.003142	0.000068	30.000000	0.000000	0.000000	1.200000	0.000000	0.000000	1.000000	0.003049	0.860000	0.075785	0.010460
IND_COGEN_GAS	0.000475	0.000033	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000575	0.850000	0.081224	0.000345
IND_COGEN_WOOD	0.000727	0.000027	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001852	0.850000	0.081224	0.000111
IND_COGEN_WASTE	0.000726	0.000028	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000831	0.850000	0.081224	0.000161
