Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.527966	36.676479	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-0.000003	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000001		-0.000000	-0.806515							-0.032953						-0.000000	-0.000000		-0.198340		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.000000		0.000000							-11.297486						0.000000	0.000000	0.000000	-0.000000	-0.000003		-4.389553	0.000001	-0.000000	0.000001	-0.000001	0.000001	-6.748199	0.198341	-0.000000	0.000000																																																					-21.032312	
 1 	 2	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.912775	39.265207	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-0.000020	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000001		-0.000000	-0.806515							-0.013192						-0.000000	-0.000000		-0.079404		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.025419		0.000000							-12.640482						0.000000	0.000000	0.000000	-0.000000	-0.052833		-4.389553	0.000001	-0.000000	0.000001	-0.000001	0.000000	-9.161366	0.079404	-0.000000	0.000000																																																					-20.191180	
 1 	 3	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.086844	44.689317	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-0.000028	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000002		-0.000000	-0.806515							-0.006568						-0.000000	-0.000000		-0.039533		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.220176		0.000000							-20.072795						0.000000	0.000000	0.000000	-0.000000	-0.457710		-4.389553	0.000001	-0.000000	0.000001	-0.000001	0.000000	-9.166236	0.039534	-0.000000	0.000000																																																					-19.759159	
 1 	 4	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.112041	47.652933	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-3.818204	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000002		-0.000000	-0.806515							-0.079155						-0.000000	-0.000000		-0.476423		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.232651		0.000000							-20.507207						0.000000	0.000000	0.000000	-0.000000	-0.483643		-4.389553	0.000001	-0.000000	0.000001	-0.000001	0.000001	-9.112874	0.476423	-0.000000	0.000000																																																					-19.437752	
 1 	 5	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.299718	42.679369	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-0.001693	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000002		-0.000000	-0.806515							-0.211080						-0.000000	-0.000000		-1.270460		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.175700		0.000000							-18.240548						0.000000	0.000000	0.000000	-0.000000	-0.365252		-4.389553	0.000001	-0.000000	0.000001	-0.000001	0.000001	-9.015888	1.270461	-0.000000	0.000000																																																					-18.875437	
 1 	 6	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.881721	35.461487	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-0.000003	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000002		-0.000000	-0.806515							-0.527699						-0.000000	-0.000000		-3.176150		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.000000		0.000000							-11.297480						0.000000	0.000000	0.000000	-0.000000	-0.000003		-4.389553	0.000001	-0.000000	0.000001	-0.000000	0.000001	-7.999234	3.176151	-0.000000	0.000000																																																					-18.425300	
 1 	 7	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.042574	32.688196	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-0.000003	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000003		-0.000000	-0.806515							-1.022276						-0.000000	-0.000000		-6.152946		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.000000		0.000000							-11.297481						0.000000	0.000000	0.000000	-0.000000	-0.000003		-4.389553	0.000001	-0.000000	0.000001	-0.000000	0.000001	-4.926501	6.152947	-0.000000	0.000000																																																					-18.391016	
 1 	 8	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.012178	0.346598	0.000000	0.000000	24.729396	37.358277	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-1.888193	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000007		-0.000000	-0.806515							-0.890368						-0.000000	-0.000000		-5.359010		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.022166		0.000000							-12.179758						0.000000	0.000000	0.000000	-0.000000	-0.046065		-4.389553	0.000001	-0.000000	0.000001	-0.000000	0.000001	-8.516499	5.359011	-0.000000	0.000000																																																					-18.809905	
 1 	 9	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.176529	5.024177	0.000000	0.000000	24.391061	35.953571	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-5.727444	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000009		-0.000000	-0.806515							-0.824417						-0.000000	-0.000000		-4.962059		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.000007		0.000000							-11.298306						0.000000	0.000000	0.000000	-0.000000	-0.000006		-4.389553	0.000001	-0.000000	0.000001	-0.000000	0.000001	-8.564984	4.962060	-0.000000	0.000000																																																					-19.036679	
 1 	 10	0.000000																				-0.000000											4.050749	0.000000	0.000000		0.000000	0.000000	0.607379	17.286577	0.000000	0.000000	23.913954	32.388540	4.389553	4.438654			1.200000	0.000000	0.000000	0.000000						-12.827320	-9.953251	0.000000	0.000000	0.000000	0.000000	0.000000						-18.375105		0.000000	0.000000	0.000000	0.000000						-0.000008		-0.000000	-0.806515							-0.923350						-0.000000	-0.000000		-5.557520		-0.543296								-0.000000		-0.000000	-0.000000	-0.000000	-0.104725		-0.003558		0.000000							-11.439610						0.000000	0.000000	0.000000	-0.000000	-0.007447		-4.389553	0.000001	-0.000000	0.000001	-0.000000	0.000001	-8.492253	5.557520	-0.000000	0.000000																																																					-20.409419	
