{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space Cooling (%_sc);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Hydro_dam;Solar
31;7.12E-05;0.0003443117544316;0;0.0001821;0.000114155;0;0.434829129577582;0.872807491595006;0.27414922139959;0.27414922139959;0
32;9.33E-05;0.000344788702605;0;0.000158603;0.000114155;0.00282718438150067;0.442228277679561;0.887161986900878;0.27414922139959;0.27414922139959;0
33;0.000117755;0.0003395252767717;0;0.000146855;0.000114155;0.0398967795942035;0.451963403467436;0.920619716000827;0.27414922139959;0.27414922139959;0
34;0.00013528;0.0003151153029517;0;0.000164478;0.000114155;0.12713959762992;0.420293315031132;0.876857305961884;0.27414922139959;0.27414922139959;0
35;0.000142275;0.0002921230018092;0;0.000187974;0.000114155;0.218678991929507;0.390368874272002;0.839906662031509;0.27414922139959;0.27414922139959;0
36;0.000149154;0.000273051873244;0;0.000206772;0.000114155;0.26810821886274;0.408408850205175;0.880672093742854;0.27414922139959;0.27414922139959;0
37;0.000148693;0.0002597257925652;0;0.000187974;0.000114155;0.274711182385234;0.416650845158468;0.907462417494186;0.27414922139959;0.27414922139959;0.064570558
38;0.000146579;0.0002544067050743;0;0.000190324;0.000114155;0.253897897366183;0.38447772303555;0.87448790572406;0.27414922139959;0.27414922139959;0.078607916
39;0.000141083;0.0002520047558323;0;0.000213821;0.000114155;0.215703008370069;0.323880955397061;0.783551899845591;0.27414922139959;0.27414922139959;0.495069724
40;0.000143581;0.0002531509185919;0;0.00022322;0.000114155;0.156973832813553;0.259034378410933;0.633843932668844;0.27414922139959;0.27414922139959;0.219038368
41;0.000147847;0.0002635428650958;0;0.00022322;0.000114155;0.0596405705215914;0.232331281798251;0.547497953731771;0.27414922139959;0.27414922139959;0
42;0.000177709;0.0002845451557528;0;0.000164478;0.000114155;0.00537537030430061;0.265036411889373;0.559509970431345;0.27414922139959;0.27414922139959;0
43;0.00017963;0.0002986730192407;0;0.000117484;0.000114155;0;0.312110046696179;0.561417141829146;0.27414922139959;0.27414922139959;0
44;0.000163335;0.0003059602349625;0;8.81E-05;0.000114155;0;0.340128466345275;0.540012108533453;0.27414922139959;0.27414922139959;0
45;0.000142582;0.0003115051558201;0;5.87E-05;0.000114155;0;0.334631869800694;0.51883653950242;0.27414922139959;0.27414922139959;0
46;0.000124673;0.0003155814162223;0;3.76E-05;0.000114155;0;0.313682000241737;0.492186497476036;0.27414922139959;0.27414922139959;0
47;0.000136471;0.0003194014630399;0;2.35E-05;0.000114155;0;0.298304253593129;0.466572641609261;0.27414922139959;0.27414922139959;0
48;0.00013405;0.0003213944478126;0;9.40E-06;0.000114155;0;0.296712581514665;0.452625048594838;0.27414922139959;0.27414922139959;0
49;0.000105649;0.000323511502845;0;5.87E-06;0.000114155;0;0.295387561593164;0.436424048267399;0.279174654575079;0.279174654575079;0
50;7.91E-05;0.0003241356782274;0;2.35E-06;0.000114155;0;0.292744966944572;0.426849403363418;0.279174654575079;0.279174654575079;0
51;6.78E-05;0.0003239769787683;0;1.17E-06;0.000114155;0;0.276858178492061;0.404740069035749;0.279174654575079;0.279174654575079;0
52;5.78E-05;0.0003243808444599;0;1.41E-05;0.000114155;0;0.25114170947474;0.375958545763602;0.279174654575079;0.279174654575079;0
53;5.90E-05;0.0003251962240098;0;3.76E-05;0.000114155;0;0.233966566854896;0.351963102692532;0.279174654575079;0.279174654575079;0
54;7.25E-05;0.0003280343312028;0;9.40E-05;0.000114155;0;0.218044187072843;0.332634335339943;0.279174654575079;0.279174654575079;0
55;0.000100499;0.0003343655260871;0;0.0001821;0.000114155;0;0.217262103397753;0.336629305225709;0.279174654575079;0.279174654575079;0
56;0.000122175;0.0003400753074269;0;0.000158603;0.000114155;0.000669596300881737;0.214286017639275;0.316161263372267;0.279174654575079;0.279174654575079;0
57;0.000145349;0.000340625125633;0;0.000146855;0.000114155;0.0212968823474886;0.196635678943264;0.299342511721717;0.279174654575079;0.279174654575079;0
58;0.000154919;0.0003183630119613;0;0.000164478;0.000114155;0.10907909740336;0.159673229357328;0.246273560630152;0.279174654575079;0.279174654575079;0.010492938
59;0.000156494;0.0002961928887391;0;0.000187974;0.000114155;0.216102906160948;0.136240340205807;0.227665262121005;0.279174654575079;0.279174654575079;0.018575869
60;0.000158416;0.0002783556644016;0;0.000206772;0.000114155;0.308897793524739;0.190272985215405;0.389006229472889;0.279174654575079;0.279174654575079;0.021325138
61;0.000157724;0.0002650221480051;0;0.000187974;0.000114155;0.342917005588931;0.260966829824336;0.541418003600407;0.279174654575079;0.279174654575079;0.00556733
62;0.000153035;0.0002547961242288;0;0.000190324;0.000114155;0.37144924796538;0.332425469885777;0.641950644090549;0.279174654575079;0.279174654575079;0.004505762
63;0.00014581;0.0002480735981483;0;0.000213821;0.000114155;0.35779692338643;0.400518741484823;0.72574140420014;0.279174654575079;0.279174654575079;0.013462065
64;0.000144734;0.0002528471164147;0;0.00022322;0.000114155;0.162014404967488;0.407257954726841;0.78050107825494;0.279174654575079;0.279174654575079;0.004489093
65;0.00015365;0.0002651808474641;0;0.00022322;0.000114155;0.0431331617151319;0.556046524116575;0.918102914267842;0.279174654575079;0.279174654575079;0
66;0.000181014;0.0002780414522196;0;0.000164478;0.000114155;0.00115319362929632;0.574598432245295;0.930387892579106;0.279174654575079;0.279174654575079;0
67;0.000180706;0.0002799821745198;0;0.000117484;0.000114155;0;0.730523768215095;1.07448151293902;0.279174654575079;0.279174654575079;0
68;0.000166064;0.0002821578654969;0;8.81E-05;0.000114155;0;0.787944885875389;1.14348951614065;0.279174654575079;0.279174654575079;0
69;0.00014581;0.0002874142805107;0;5.87E-05;0.000114155;0;0.809886468278582;1.16934499921329;0.279174654575079;0.279174654575079;0
70;0.000126133;0.0002916560387423;0;3.76E-05;0.000114155;0;0.857656018990613;1.24856037982609;0.279174654575079;0.279174654575079;0
71;0.000136779;0.0002971123683357;0;2.35E-05;0.000114155;0;0.89620066027904;1.31322647266644;0.279174654575079;0.279174654575079;0
72;0.000136894;0.0002981667530949;0;9.40E-06;0.000114155;0;0.896903593773593;1.35288867371449;0.279174654575079;0.279174654575079;0
73;0.000109377;0.0003009472865886;0;5.87E-06;0.000114155;0;0.839326259648746;1.31996006962991;0.215854574940879;0.215854574940879;0
74;8.59E-05;0.0003027112512584;0;2.35E-06;0.000114155;0;0.729667901069756;1.21695382809678;0.215854574940879;0.215854574940879;0
75;6.80E-05;0.0003045117571691;0;1.17E-06;0.000114155;0;0.687410668142894;1.11958002946305;0.215854574940879;0.215854574940879;0
76;6.07E-05;0.0003079931601612;0;1.41E-05;0.000114155;0;0.708447260275031;1.07703439559178;0.215854574940879;0.215854574940879;0
77;5.77E-05;0.0003139419467104;0;3.76E-05;0.000114155;0;0.788760880231085;1.09683859302524;0.215854574940879;0.215854574940879;0
78;5.75E-05;0.0003216204936284;0;9.40E-05;0.000114155;0;0.842824889236996;1.12075475448732;0.215854574940879;0.215854574940879;0
79;6.82E-05;0.0003302229815735;0;0.0001821;0.000114155;0;0.854524983343862;1.11611388793582;0.215854574940879;0.215854574940879;0
80;7.64E-05;0.0003387139337543;0;0.000158603;0.000114155;0.00334798150440868;0.853665359772009;1.08498284045169;0.215854574940879;0.215854574940879;0
81;9.76E-05;0.0003368042290191;0;0.000146855;0.000114155;0.0476808365919537;0.84295871869842;1.03329390109564;0.215854574940879;0.215854574940879;0
82;0.000114142;0.0003163817118878;0;0.000164478;0.000114155;0.153839750127579;0.813666034187828;0.967564626299996;0.215854574940879;0.215854574940879;0.029166247
83;0.00012621;0.0002976041879443;0;0.000187974;0.000114155;0.268629015985541;0.778833681425935;0.936178898697343;0.215854574940879;0.215854574940879;0.118155678
84;0.000137893;0.0002825239152532;0;0.000206772;0.000114155;0.361544802681562;0.727085512087203;0.85335394285071;0.215854574940879;0.215854574940879;0.41878716
85;0.000139738;0.0002703777767369;0;0.000187974;0.000114155;0.417270094832729;0.61515613385507;0.698683569911211;0.215854574940879;0.215854574940879;0.30363328
86;0.000136356;0.000261147076877;0;0.000190324;0.000114155;0.443765648460746;0.494628119363757;0.576522624577206;0.215854574940879;0.215854574940879;0
87;0.000126402;0.0002565823960514;0;0.000213821;0.000114155;0.41156922632659;0.429592229846669;0.537446729200547;0.215854574940879;0.215854574940879;0.030142759
88;0.000122521;0.0002601307205022;0;0.00022322;0.000114155;0.280802648733512;0.400059236879065;0.543876438049608;0.215854574940879;0.215854574940879;0.106249146
89;0.00012817;0.000277433422967;0;0.00022322;0.000114155;0.121634028044892;0.376152437172213;0.566938301235433;0.215854574940879;0.215854574940879;0
90;0.000155879;0.0003122882431106;0;0.000164478;0.000114155;0.00850015304174871;0.405639081032201;0.62296102996466;0.215854574940879;0.215854574940879;0
91;0.00016076;0.0003263124314499;0;0.000117484;0.000114155;0;0.460185531038161;0.651239571127574;0.215854574940879;0.215854574940879;0
92;0.000147463;0.000331487478468;0;8.81E-05;0.000114155;0;0.489531871825923;0.600195972205297;0.215854574940879;0.215854574940879;0
93;0.000129054;0.0003380032915984;0;5.87E-05;0.000114155;0;0.49702131218902;0.501089844450711;0.215854574940879;0.215854574940879;0
94;0.000111721;0.000342434979303;0;3.76E-05;0.000114155;0;0.508097070884524;0.461221132980595;0.215854574940879;0.215854574940879;0
95;0.000118293;0.0003456856625997;0;2.35E-05;0.000114155;0;0.51015851820185;0.4417499331391;0.215854574940879;0.215854574940879;0
96;0.000118024;0.0003490385339014;0;9.40E-06;0.000114155;0;0.506907309382137;0.426884000997318;0.215854574940879;0.215854574940879;0
97;9.52E-05;0.0003513132261475;0;5.87E-06;0.000114155;0;0.512133334961847;0.46327755998064;0.2827232650761;0.2827232650761;0
98;7.46E-05;0.000354345299346;0;2.35E-06;0.000114155;0;0.518340957014926;0.504860207831653;0.2827232650761;0.2827232650761;0
99;5.80E-05;0.0003549779726914;0;1.17E-06;0.000114155;0;0.532038877347618;0.543511104834298;0.2827232650761;0.2827232650761;0
100;5.10E-05;0.0003548407305889;0;1.41E-05;0.000114155;0;0.536801874641998;0.55765363864365;0.2827232650761;0.2827232650761;0
101;4.93E-05;0.0003535673108333;0;3.76E-05;0.000114155;0;0.538981597974427;0.557105861313189;0.2827232650761;0.2827232650761;0
102;4.93E-05;0.0003515239756299;0;9.40E-05;0.000114155;0;0.571494655048238;0.628762975313346;0.2827232650761;0.2827232650761;0
103;5.67E-05;0.0003499416549193;0;0.0001821;0.000114155;0;0.594533482065466;0.665011728550988;0.2827232650761;0.2827232650761;0
104;5.76E-05;0.0003512378067259;0;0.000158603;0.000114155;0.00126479301277661;0.586018615741654;0.647699450736679;0.2827232650761;0.2827232650761;0
105;7.26E-05;0.0003502671269022;0;0.000146855;0.000114155;0.0342052110367087;0.573293106499813;0.59841488007392;0.2827232650761;0.2827232650761;0
106;8.60E-05;0.0003326693326722;0;0.000164478;0.000114155;0.131398974099417;0.552150222110665;0.526979962239514;0.2827232650761;0.2827232650761;0
107;0.000100999;0.0003101601407263;0;0.000187974;0.000114155;0.244979246636455;0.520477194568283;0.474429345261871;0.2827232650761;0.2827232650761;0
108;0.000117102;0.0002915600117604;0;0.000206772;0.000114155;0.301336935293913;0.522563651350596;0.472271980684374;0.2827232650761;0.2827232650761;0
109;0.000125134;0.0002761266487066;0;0.000187974;0.000114155;0.322299019490951;0.530074869786148;0.481491749535863;0.2827232650761;0.2827232650761;0
110;0.000121175;0.0002666174281093;0;0.000190324;0.000114155;0.306544906523007;0.522732917878932;0.493342088117224;0.2827232650761;0.2827232650761;0
111;0.000111452;0.0002629505570747;0;0.000213821;0.000114155;0.251879808514923;0.472642504496913;0.469703152712794;0.2827232650761;0.2827232650761;0
112;0.000108724;0.0002661313446257;0;0.00022322;0.000114155;0.175601629906184;0.37290220805433;0.393205929837977;0.2827232650761;0.2827232650761;0
113;0.000113758;0.0002793915660913;0;0.00022322;0.000114155;0.0863035232247572;0.311413137557156;0.377384687677957;0.2827232650761;0.2827232650761;0
114;0.000146502;0.0003048727081475;0;0.000164478;0.000114155;0.0079142562784772;0.327341931410325;0.399743102721;0.2827232650761;0.2827232650761;0
115;0.000159992;0.0003213515330994;0;0.000117484;0.000114155;0;0.377157662867824;0.423466659562508;0.2827232650761;0.2827232650761;0
116;0.000153497;0.0003325798916116;0;8.81E-05;0.000114155;0;0.427073838139641;0.453678144208525;0.2827232650761;0.2827232650761;0
117;0.00013847;0.0003414931925535;0;5.87E-05;0.000114155;0;0.427963910958517;0.469552191332165;0.2827232650761;0.2827232650761;0
118;0.000118677;0.0003482800907037;0;3.76E-05;0.000114155;0;0.429381648038971;0.559162177066802;0.2827232650761;0.2827232650761;0
119;0.000120868;0.0003541776770258;0;2.35E-05;0.000114155;0;0.416525094179547;0.570462439225251;0.2827232650761;0.2827232650761;0
120;0.000114411;0.000358520348568;0;9.40E-06;0.000114155;0;0.423844039327221;0.583926889074018;0.2827232650761;0.2827232650761;0
121;8.93E-05;0.0003639573452956;0;5.87E-06;0.000114155;0;0.420852749242965;0.595900822418753;0.354156464360118;0.354156464360118;0
122;7.19E-05;0.0003687550827564;0;2.35E-06;0.000114155;0;0.428041502276117;0.637961162360969;0.354156464360118;0.354156464360118;0
123;5.90E-05;0.0003697818491359;0;1.17E-06;0.000114155;0;0.468656034722367;0.72608934589338;0.354156464360118;0.354156464360118;0
124;4.94E-05;0.0003682634755969;0;1.41E-05;0.000114155;0;0.487808102355918;0.774240686443842;0.354156464360118;0.354156464360118;0
125;5.28E-05;0.0003706743477;0;3.76E-05;0.000114155;0;0.453951470561819;0.693432739285229;0.354156464360118;0.354156464360118;0
126;7.49E-05;0.000374798196695;0;9.40E-05;0.000114155;0;0.427461372535542;0.57616025793294;0.354156464360118;0.354156464360118;0
127;0.000121329;0.0003771727400063;0;0.0001821;0.000114155;0;0.430466329733705;0.531101233884739;0.354156464360118;0.354156464360118;0
128;0.000164219;0.0003806564799383;0;0.000158603;0.000114155;0.00215758808061893;0.461978426334083;0.606978332179291;0.354156464360118;0.354156464360118;0
129;0.00018478;0.0003811140952458;0;0.000146855;0.000114155;0.0312757272203511;0.455657876031502;0.584155389203415;0.354156464360118;0.354156464360118;0
130;0.000187278;0.0003614298386502;0;0.000164478;0.000114155;0.107609705520869;0.446744882621594;0.526232571764697;0.354156464360118;0.354156464360118;0.089222849
131;0.000188931;0.0003423036857747;0;0.000187974;0.000114155;0.215349610322426;0.443433035118244;0.539143422387349;0.354156464360118;0.354156464360118;0.292669495
132;0.000191006;0.0003252310656581;0;0.000206772;0.000114155;0.325433102177116;0.441602045110339;0.524030411965611;0.354156464360118;0.354156464360118;0.431651906
133;0.000179092;0.0003119415262202;0;0.000187974;0.000114155;0.358819917734862;0.435355291809637;0.480190203602411;0.354156464360118;0.354156464360118;0.424285063
134;0.000181167;0.000305432086562;0;0.000190324;0.000114155;0.356792528935016;0.425682195774175;0.45720528585165;0.354156464360118;0.354156464360118;0.428284779
135;0.000180284;0.0003061457030049;0;0.000213821;0.000114155;0.321443424217678;0.400089477736621;0.448374694030243;0.354156464360118;0.354156464360118;0.287976646
136;0.000177516;0.0003111072387026;0;0.00022322;0.000114155;0.227839441323542;0.338337262523741;0.430304494413771;0.354156464360118;0.354156464360118;0.194166581
137;0.000181475;0.0003218059616709;0;0.00022322;0.000114155;0.117132852911187;0.303547294053189;0.390535163071417;0.354156464360118;0.354156464360118;0
138;0.00021076;0.0003476907569696;0;0.000164478;0.000114155;0.0167120076761733;0.343404262438171;0.354100665408646;0.354156464360118;0.354156464360118;0
139;0.00021418;0.0003642789931951;0;0.000117484;0.000114155;0;0.384823076117294;0.316155515641003;0.354156464360118;0.354156464360118;0
140;0.000190353;0.0003703696957265;0;8.81E-05;0.000114155;0;0.39768875582031;0.325351329431779;0.354156464360118;0.354156464360118;0
141;0.000169753;0.0003743788222209;0;5.87E-05;0.000114155;0;0.390475052861684;0.368224176081709;0.354156464360118;0.354156464360118;0
142;0.000148308;0.0003768612896624;0;3.76E-05;0.000114155;0;0.36474883012579;0.38122331927334;0.354156464360118;0.354156464360118;0
143;0.000152574;0.0003809543335414;0;2.35E-05;0.000114155;0;0.33315351027433;0.379362463464913;0.354156464360118;0.354156464360118;0
144;0.000143197;0.0003895090204447;0;9.40E-06;0.000114155;0;0.312803020788977;0.376796119996382;0.354156464360118;0.354156464360118;0
145;0.000116487;0.000398698292735;0;5.87E-06;0.000114155;0;0.308203590430488;0.374636604655133;0.357046546728833;0.357046546728833;0
146;9.47E-05;0.0004055176955936;0;2.35E-06;0.000114155;0;0.32387660086532;0.376749396503544;0.357046546728833;0.357046546728833;0
147;8.01E-05;0.0004109689264092;0;1.17E-06;0.000114155;0;0.328157576645756;0.382190050589659;0.357046546728833;0.357046546728833;0
148;7.41E-05;0.0004143806461047;0;1.41E-05;0.000114155;0;0.345591401194906;0.416046746403916;0.357046546728833;0.357046546728833;0
149;8.01E-05;0.0004150910758115;0;3.76E-05;0.000114155;0;0.360133323993871;0.424269487832692;0.357046546728833;0.357046546728833;0
150;9.90E-05;0.0004157067532309;0;9.40E-05;0.000114155;0;0.370257935462737;0.427799188143035;0.357046546728833;0.357046546728833;0
151;0.00014166;0.000417754762314;0;0.0001821;0.000114155;0;0.385154174805642;0.466564743114023;0.357046546728833;0.357046546728833;0
152;0.000180745;0.0004211154942315;0;0.000158603;0.000114155;0.00200878890264521;0.382081794081101;0.455504068643755;0.357046546728833;0.357046546728833;0
153;0.000198462;0.0004188484501521;0;0.000146855;0.000114155;0.043058762126145;0.363449788546247;0.439212142916313;0.357046546728833;0.357046546728833;0
154;0.000190161;0.0003961149119829;0;0.000164478;0.000114155;0.148929377254446;0.331866447040596;0.409415866960087;0.357046546728833;0.357046546728833;0
155;0.000185088;0.0003712248032534;0;0.000187974;0.000114155;0.270740104323121;0.363498278383523;0.449797609798428;0.357046546728833;0.357046546728833;0
156;0.000190199;0.0003492803009488;0;0.000206772;0.000114155;0.357201726674481;0.387393611246814;0.468763713849201;0.357046546728833;0.357046546728833;0
157;0.000176671;0.0003357462326255;0;0.000187974;0.000114155;0.374248532501074;0.374009271339617;0.426572696455661;0.357046546728833;0.357046546728833;0
158;0.000179361;0.000329615377219;0;0.000190324;0.000114155;0.339410924957952;0.354472835750022;0.374562996612671;0.357046546728833;0.357046546728833;0.516726624
159;0.000177824;0.0003278184829426;0;0.000213821;0.000114155;0.263495444345441;0.354226773573629;0.35799751595941;0.357046546728833;0.357046546728833;0.58352097
160;0.000178862;0.0003313801916851;0;0.00022322;0.000114155;0.169733362324887;0.362919428750977;0.367020786565626;0.357046546728833;0.357046546728833;0.40105317
161;0.000183819;0.000346199152014;0;0.00022322;0.000114155;0.0672386285468744;0.380846609046287;0.384321457671254;0.357046546728833;0.357046546728833;0
162;0.000216871;0.00037134271249;0;0.000164478;0.000114155;0.00401757780529042;0.413087265656329;0.423549241481904;0.357046546728833;0.357046546728833;0
163;0.000222712;0.0003900633000814;0;0.000117484;0.000114155;0;0.433200466981741;0.461611793295838;0.357046546728833;0.357046546728833;0
164;0.000202305;0.000402473937696;0;8.81E-05;0.000114155;0;0.471300886474584;0.481985906095775;0.357046546728833;0.357046546728833;0
165;0.000177516;0.0004093770454902;0;5.87E-05;0.000114155;0;0.490596301834905;0.496708738270263;0.357046546728833;0.357046546728833;0
166;0.00015807;0.0004139655206122;0;3.76E-05;0.000114155;0;0.502431164509529;0.505625546061062;0.357046546728833;0.357046546728833;0
167;0.000159876;0.0004173944486828;0;2.35E-05;0.000114155;0;0.51333505315915;0.522946352766939;0.357046546728833;0.357046546728833;0
168;0.000153266;0.0004193940193767;0;9.40E-06;0.000114155;0;0.521150138896825;0.549142361105571;0.357046546728833;0.357046546728833;0
169;0.000125787;0.0004221643553148;0;5.87E-06;0.000114155;0;0.526750562205085;0.534163291362871;0.252460088618255;0.252460088618255;0
170;0.000101844;0.0004268490698678;0;2.35E-06;0.000114155;0;0.52894589581706;0.504427348044304;0.252460088618255;0.252460088618255;0
171;8.31E-05;0.0004303642522628;0;1.17E-06;0.000114155;0;0.524522506004201;0.480250610403876;0.252460088618255;0.252460088618255;0
172;7.84E-05;0.0004327237116898;0;1.41E-05;0.000114155;0;0.536890797485525;0.499331001601793;0.252460088618255;0.252460088618255;0
173;8.78E-05;0.0004353032683585;0;3.76E-05;0.000114155;0;0.528420531960836;0.531522301552447;0.252460088618255;0.252460088618255;0
174;0.000106764;0.0004356213046238;0;9.40E-05;0.000114155;0;0.549157949617997;0.550117992135018;0.252460088618255;0.252460088618255;0
175;0.00014827;0.0004368583955876;0;0.0001821;0.000114155;0;0.568494877821408;0.561851707394882;0.252460088618255;0.252460088618255;0
176;0.000186663;0.0004378520199114;0;0.000158603;0.000114155;0.00156239136872405;0.605065920211479;0.631186700882215;0.252460088618255;0.252460088618255;0
177;0.000200038;0.0004312246710166;0;0.000146855;0.000114155;0.022375676387798;0.648603285386549;0.721640453566485;0.252460088618255;0.252460088618255;0
178;0.000198193;0.0004106151986993;0;0.000164478;0.000114155;0.111841182144497;0.680352705329494;0.799503485717999;0.252460088618255;0.252460088618255;0
179;0.000193927;0.0003875674483482;0;0.000187974;0.000114155;0.20697965656141;0.71135574118144;0.850280056170672;0.252460088618255;0.252460088618255;0
180;0.000192966;0.000371138761378;0;0.000206772;0.000114155;0.263328045270282;0.730130076851732;0.838409767399302;0.252460088618255;0.252460088618255;0
181;0.000187662;0.0003620555011761;0;0.000187974;0.000114155;0.270870303603783;0.725001767076603;0.80888382022338;0.252460088618255;0.252460088618255;0
182;0.000188815;0.0003589091303753;0;0.000190324;0.000114155;0.242077662665856;0.690818125903205;0.784652163938205;0.252460088618255;0.252460088618255;0.017841632
183;0.000184204;0.0003587223876384;0;0.000213821;0.000114155;0.23864598162387;0.678423969747251;0.759506358806744;0.252460088618255;0.252460088618255;0.004310877
184;0.000186164;0.0003648670522347;0;0.00022322;0.000114155;0.160591512828023;0.643836120299003;0.737921773802774;0.252460088618255;0.252460088618255;0.013896237
185;0.000183512;0.0003760193539781;0;0.00022322;0.000114155;0.0754597831299224;0.585160318285609;0.729549405950194;0.252460088618255;0.252460088618255;0
186;0.000215449;0.0003953600804194;0;0.000164478;0.000114155;0.0107414406599779;0.55749989041568;0.661319868054799;0.252460088618255;0.252460088618255;0
187;0.000221444;0.0004122189767665;0;0.000117484;0.000114155;0;0.55054292351434;0.636746870696701;0.252460088618255;0.252460088618255;0
188;0.000199922;0.0004178235958143;0;8.81E-05;0.000114155;0;0.520534185079866;0.642983122036355;0.252460088618255;0.252460088618255;0
189;0.000178554;0.0004230619526567;0;5.87E-05;0.000114155;0;0.481044088038381;0.610115740560172;0.252460088618255;0.252460088618255;0
190;0.000156763;0.0004275244454772;0;3.76E-05;0.000114155;0;0.434865467862207;0.572285100432407;0.252460088618255;0.252460088618255;0
191;0.000162759;0.0004322380531044;0;2.35E-05;0.000114155;0;0.40508324898435;0.576914842342499;0.252460088618255;0.252460088618255;0
192;0.000155072;0.000436751958601;0;9.40E-06;0.000114155;0;0.389943496855664;0.616168954470611;0.252460088618255;0.252460088618255;0
193;0.000123674;0.0004383907907656;0;5.87E-06;0.000114155;0;0.395274696965752;0.646601411572347;0.289874350430542;0.289874350430542;0
