Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 2																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 3																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 4																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 5																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 6																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 7																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 8																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 9																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 10																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 11																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 12																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 13																									8.828207																			-4.389553	-4.438653																																																																																																																																																										0.000000	
 1 	 14																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 15																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 16																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 17																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 18																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 19																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 20																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 21																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 22																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 23																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 1 	 24																									8.828207																			-4.389553	-4.438654																																																																																																																																																										0.000000	
 2 	 1																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 2																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 3																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 4																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 5																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 6																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 7																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 8																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 9																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 10																									9.930305																			-4.937537	-4.992767																																																																																																																																																										0.000000	
 2 	 11																									9.146322																			-4.937537	-4.208785																																																																																																																																																										0.000000	
 2 	 12																									7.793801																			-4.937537	-2.856263																																																																																																																																																										0.000000	
 2 	 13																									7.666010																			-4.937537	-2.728473																																																																																																																																																										0.000000	
 2 	 14																									7.644502																			-4.937537	-2.706964																																																																																																																																																										0.000000	
 2 	 15																									7.690551																			-4.937537	-2.753014																																																																																																																																																										0.000000	
 2 	 16																									7.895749																			-4.937537	-2.958212																																																																																																																																																										0.000000	
 2 	 17																									9.179940																			-4.937537	-4.242403																																																																																																																																																										0.000000	
 2 	 18																									9.407199																			-4.937537	-4.469661																																																																																																																																																										0.000000	
 2 	 19																									9.443507																			-4.937537	-4.505969																																																																																																																																																										0.000000	
 2 	 20																									9.435467																			-4.937537	-4.497930																																																																																																																																																										0.000000	
 2 	 21																									9.428658																			-4.937537	-4.491121																																																																																																																																																										0.000000	
 2 	 22																									9.413861																			-4.937537	-4.476324																																																																																																																																																										0.000000	
 2 	 23																									9.404417																			-4.937537	-4.466880																																																																																																																																																										0.000000	
 2 	 24																									9.405990																			-4.937537	-4.468452																																																																																																																																																										0.000000	
 3 	 1																									8.367862																			-4.221926	-4.145936																																																																																																																																																										0.000000	
 3 	 2																									8.367685																			-4.221926	-4.145759																																																																																																																																																										0.000000	
 3 	 3																									8.367004																			-4.221926	-4.145078																																																																																																																																																										0.000000	
 3 	 4																									8.366449																			-4.221926	-4.144523																																																																																																																																																										0.000000	
 3 	 5																									8.366301																			-4.221926	-4.144375																																																																																																																																																										0.000000	
 3 	 6																									8.364872																			-4.221926	-4.142945																																																																																																																																																										0.000000	
 3 	 7																									8.363230																			-4.221926	-4.141303																																																																																																																																																										0.000000	
 3 	 8																									8.359470																			-4.221926	-4.137544																																																																																																																																																										0.000000	
 3 	 9																									8.344798																			-4.221926	-4.122872																																																																																																																																																										0.000000	
 3 	 10																									7.937114																			-4.221926	-3.715187																																																																																																																																																										0.000000	
 3 	 11																									7.544885																			-4.221926	-3.322959																																																																																																																																																										0.000000	
 3 	 12																									7.331626																			-4.221926	-3.109700																																																																																																																																																										0.000000	
 3 	 13																									7.262150																			-4.221926	-3.040224																																																																																																																																																										0.000000	
 3 	 14																									7.402841																			-4.221926	-3.180915																																																																																																																																																										0.000000	
 3 	 15																									7.621310																			-4.221926	-3.399383																																																																																																																																																										0.000000	
 3 	 16																									7.996857																			-4.221926	-3.774931																																																																																																																																																										0.000000	
 3 	 17																									8.384814																			-4.221926	-4.162887																																																																																																																																																										0.000000	
 3 	 18																									8.491078																			-4.221926	-4.269152																																																																																																																																																										0.000000	
 3 	 19																									8.491078																			-4.221926	-4.269152																																																																																																																																																										0.000000	
 3 	 20																									8.491078																			-4.221926	-4.269152																																																																																																																																																										0.000000	
 3 	 21																									8.491078																			-4.221926	-4.269152																																																																																																																																																										0.000000	
 3 	 22																									8.491078																			-4.221926	-4.269152																																																																																																																																																										0.000000	
 3 	 23																									8.491078																			-4.221926	-4.269152																																																																																																																																																										0.000000	
 3 	 24																									8.491078																			-4.221926	-4.269152																																																																																																																																																										0.000000	
 4 	 1																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 2																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 3																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 4																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 5																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 6																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 7																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 8																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 9																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 10																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 11																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 12																									6.796160																			-3.934147	-2.862013																																																																																																																																																										0.000000	
 4 	 13																									6.362705																			-3.934147	-2.428557																																																																																																																																																										0.000000	
 4 	 14																									6.427726																			-3.934147	-2.493579																																																																																																																																																										0.000000	
 4 	 15																									7.466926																			-3.934147	-3.532779																																																																																																																																																										0.000000	
 4 	 16																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 17																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 18																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 19																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 20																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 21																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 22																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 23																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 4 	 24																									7.912301																			-3.934147	-3.978154																																																																																																																																																										0.000000	
 5 	 1																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 2																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 3																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 4																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 5																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 6																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 7																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 8																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 9																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 10																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 11																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 12																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 13																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 14																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 15																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 16																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 17																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 18																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 19																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 20																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 21																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 22																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 23																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 5 	 24																									8.891374																			-4.420961	-4.470413																																																																																																																																																										0.000000	
 6 	 1																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 2																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 3																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 4																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 5																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 6																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 7																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 8																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 9																									21.430491																			-10.655650	-10.774841																																																																																																																																																										0.000000	
 6 	 10																									21.275312																			-10.655650	-10.619663																																																																																																																																																										0.000000	
 6 	 11																									21.259322																			-10.655650	-10.603672																																																																																																																																																										0.000000	
 6 	 12																									21.259869																			-10.655650	-10.604219																																																																																																																																																										0.000000	
 6 	 13																									21.262660																			-10.655650	-10.607011																																																																																																																																																										0.000000	
 6 	 14																									21.260104																			-10.655650	-10.604454																																																																																																																																																										0.000000	
 6 	 15																									21.258356																			-10.655650	-10.602706																																																																																																																																																										0.000000	
 6 	 16																									21.276094																			-10.655650	-10.620444																																																																																																																																																										0.000000	
 6 	 17																									21.430491																			-10.655650	-10.774841																																																																																																																																																										0.000000	
 6 	 18																									21.430491																			-10.655650	-10.774841																																																																																																																																																										0.000000	
 6 	 19																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 20																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 21																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 22																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 23																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 6 	 24																									21.430491																			-10.655650	-10.774842																																																																																																																																																										0.000000	
 7 	 1																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 2																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 3																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 4																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 5																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 6																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 7																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 8																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 9																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 10																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 11																									14.640624																			-7.552147	-7.088477																																																																																																																																																										0.000000	
 7 	 12																									13.760385																			-7.552147	-6.208238																																																																																																																																																										0.000000	
 7 	 13																									13.275832																			-7.552147	-5.723685																																																																																																																																																										0.000000	
 7 	 14																									13.381300																			-7.552147	-5.829153																																																																																																																																																										0.000000	
 7 	 15																									13.807285																			-7.552147	-6.255139																																																																																																																																																										0.000000	
 7 	 16																									14.444121																			-7.552147	-6.891975																																																																																																																																																										0.000000	
 7 	 17																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 18																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 19																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 20																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 21																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 22																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 23																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 7 	 24																									15.188770																			-7.552147	-7.636623																																																																																																																																																										0.000000	
 8 	 1																									16.379531																			-8.155292	-8.224239																																																																																																																																																										0.000000	
 8 	 2																									16.379596																			-8.155292	-8.224304																																																																																																																																																										0.000000	
 8 	 3																									16.379654																			-8.155291	-8.224363																																																																																																																																																										0.000000	
 8 	 4																									16.379836																			-8.155292	-8.224544																																																																																																																																																										0.000000	
 8 	 5																									16.379898																			-8.155292	-8.224606																																																																																																																																																										0.000000	
 8 	 6																									16.379847																			-8.155292	-8.224555																																																																																																																																																										0.000000	
 8 	 7																									16.379703																			-8.155292	-8.224411																																																																																																																																																										0.000000	
 8 	 8																									16.375006																			-8.155292	-8.219714																																																																																																																																																										0.000000	
 8 	 9																									14.544838																			-8.155292	-6.389546																																																																																																																																																										0.000000	
 8 	 10																									13.140193																			-8.155292	-4.984902																																																																																																																																																										0.000000	
 8 	 11																									12.749537																			-8.155292	-4.594246																																																																																																																																																										0.000000	
 8 	 12																									12.689888																			-8.155292	-4.534596																																																																																																																																																										0.000000	
 8 	 13																									12.735688																			-8.155292	-4.580397																																																																																																																																																										0.000000	
 8 	 14																									12.915752																			-8.155292	-4.760460																																																																																																																																																										0.000000	
 8 	 15																									12.962821																			-8.155292	-4.807529																																																																																																																																																										0.000000	
 8 	 16																									13.000170																			-8.155292	-4.844879																																																																																																																																																										0.000000	
 8 	 17																									13.280048																			-8.155292	-5.124756																																																																																																																																																										0.000000	
 8 	 18																									14.034271																			-8.155292	-5.878980																																																																																																																																																										0.000000	
 8 	 19																									14.736694																			-8.155292	-6.581403																																																																																																																																																										0.000000	
 8 	 20																									15.142106																			-8.155292	-6.986815																																																																																																																																																										0.000000	
 8 	 21																									15.298381																			-8.155292	-7.143089																																																																																																																																																										0.000000	
 8 	 22																									15.361195																			-8.155292	-7.205903																																																																																																																																																										0.000000	
 8 	 23																									15.436197																			-8.155292	-7.280905																																																																																																																																																										0.000000	
 8 	 24																									15.517515																			-8.155292	-7.362224																																																																																																																																																										0.000000	
 9 	 1																									16.127671																			-8.018986	-8.108685																																																																																																																																																										0.000000	
 9 	 2																									16.127671																			-8.018986	-8.108685																																																																																																																																																										0.000000	
 9 	 3																									16.127671																			-8.018986	-8.108685																																																																																																																																																										0.000000	
 9 	 4																									16.127671																			-8.018986	-8.108685																																																																																																																																																										0.000000	
