Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																						70.241096																			-22.527966	-47.713131																																																																																																																																																												0.000000	
 1 	 2																						73.993631																			-22.912775	-51.080856																																																																																																																																																												0.000000	
 1 	 3																						83.224028																			-25.086844	-58.137184																																																																																																																																																												0.000000	
 1 	 4																						88.104650																			-26.112041	-61.992610																																																																																																																																																												0.000000	
 1 	 5																						79.822123																			-24.299718	-55.522405																																																																																																																																																												0.000000	
 1 	 6																						69.014246																			-22.881721	-46.132525																																																																																																																																																												0.000000	
 1 	 7																						65.567272																			-23.042574	-42.524698																																																																																																																																																												0.000000	
 1 	 8																						73.329490																			-24.729396	-48.600095																																																																																																																																																												0.000000	
 1 	 9																						71.163747																			-24.391061	-46.772687																																																																																																																																																												0.000000	
 1 	 10																						66.048824																			-23.913954	-42.134870																																																																																																																																																												0.000000	
 1 	 11																						66.905300																			-23.736673	-43.168627																																																																																																																																																												0.000000	
 1 	 12																						65.597206																			-23.638661	-41.958545																																																																																																																																																												0.000000	
 1 	 13																						61.752584																			-23.304277	-38.448307																																																																																																																																																												0.000000	
 1 	 14																						59.394412																			-22.786482	-36.607930																																																																																																																																																												0.000000	
 1 	 15																						57.317395																			-21.416522	-35.900874																																																																																																																																																												0.000000	
 1 	 16																						52.564980																			-18.110967	-34.454013																																																																																																																																																												0.000000	
 1 	 17																						47.518409																			-16.248683	-31.269726																																																																																																																																																												0.000000	
 1 	 18																						46.734655																			-18.382200	-28.352455																																																																																																																																																												0.000000	
 1 	 19																						45.913550																			-20.599321	-25.314228																																																																																																																																																												0.000000	
 1 	 20																						47.338540																			-21.288013	-26.050527																																																																																																																																																												0.000000	
 1 	 21																						50.385177																			-20.901868	-29.483309																																																																																																																																																												0.000000	
 1 	 22																						50.048897																			-19.524760	-30.524136																																																																																																																																																												0.000000	
 1 	 23																						48.208624																			-17.833484	-30.375140																																																																																																																																																												0.000000	
 1 	 24																						46.913791																			-16.744136	-30.169655																																																																																																																																																												0.000000	
 2 	 1																						14.381004																			-4.383333	-9.997672																																																																																																																																																												0.000000	
 2 	 2																						15.550287																			-4.755319	-10.794968																																																																																																																																																												0.000000	
 2 	 3																						16.641159																			-5.256065	-11.385094																																																																																																																																																												0.000000	
 2 	 4																						19.273909																			-6.328824	-12.945085																																																																																																																																																												0.000000	
 2 	 5																						22.835441																			-7.793957	-15.041484																																																																																																																																																												0.000000	
 2 	 6																						25.778127																			-9.088992	-16.689135																																																																																																																																																												0.000000	
 2 	 7																						28.899700																			-10.273023	-18.626677																																																																																																																																																												0.000000	
 2 	 8																						32.423833																			-11.403131	-21.020702																																																																																																																																																												0.000000	
 2 	 9																						33.624841																			-11.750632	-21.874210																																																																																																																																																												0.000000	
 2 	 10																						25.032664																			-9.777163	-15.255500																																																																																																																																																												0.000000	
 2 	 11																						25.211343																			-10.028118	-15.183226																																																																																																																																																												0.000000	
 2 	 12																						27.807854																			-10.560822	-17.247032																																																																																																																																																												0.000000	
 2 	 13																						30.508314																			-11.643338	-18.864976																																																																																																																																																												0.000000	
 2 	 14																						33.743102																			-12.597111	-21.145991																																																																																																																																																												0.000000	
 2 	 15																						40.260826																			-14.197384	-26.063442																																																																																																																																																												0.000000	
 2 	 16																						54.416937																			-18.725567	-35.691370																																																																																																																																																												0.000000	
 2 	 17																						71.740147																			-26.108766	-45.631381																																																																																																																																																												0.000000	
 2 	 18																						73.747540																			-26.959832	-46.787709																																																																																																																																																												0.000000	
 2 	 19																						81.779858																			-30.094270	-51.685588																																																																																																																																																												0.000000	
 2 	 20																						89.135466																			-32.455786	-56.679680																																																																																																																																																												0.000000	
 2 	 21																						96.655134																			-33.975150	-62.679984																																																																																																																																																												0.000000	
 2 	 22																						104.225656																			-35.219933	-69.005723																																																																																																																																																												0.000000	
 2 	 23																						107.355901																			-35.568377	-71.787524																																																																																																																																																												0.000000	
 2 	 24																						107.012095																			-35.250954	-71.761141																																																																																																																																																												0.000000	
 3 	 1																						91.710311																			-30.650133	-61.060178																																																																																																																																																												0.000000	
 3 	 2																						90.036416																			-30.028316	-60.008101																																																																																																																																																												0.000000	
 3 	 3																						91.955711																			-30.562551	-61.393160																																																																																																																																																												0.000000	
 3 	 4																						93.608461																			-31.282334	-62.326128																																																																																																																																																												0.000000	
 3 	 5																						93.539152																			-31.219385	-62.319768																																																																																																																																																												0.000000	
 3 	 6																						92.239148																			-31.004441	-61.234706																																																																																																																																																												0.000000	
 3 	 7																						91.015771																			-30.872967	-60.142804																																																																																																																																																												0.000000	
 3 	 8																						88.842009																			-30.266440	-58.575569																																																																																																																																																												0.000000	
 3 	 9																						84.594857																			-28.134865	-56.459992																																																																																																																																																												0.000000	
 3 	 10																						82.866990																			-27.508994	-55.357996																																																																																																																																																												0.000000	
 3 	 11																						78.494007																			-25.616616	-52.877390																																																																																																																																																												0.000000	
 3 	 12																						74.202574																			-23.961357	-50.241217																																																																																																																																																												0.000000	
 3 	 13																						67.846662																			-21.952400	-45.894262																																																																																																																																																												0.000000	
