Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 9 	 17																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348384	0.348384									0.000000	
 9 	 18																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348365	0.348365									0.000000	
 9 	 19																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352119	0.352119									0.000000	
 9 	 20																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352116	0.352116									0.000000	
 9 	 21																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352130	0.352129									0.000000	
 9 	 22																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352135	0.352134									0.000000	
 9 	 23																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352143	0.352142									0.000000	
 9 	 24																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348366	0.348365									0.000000	
 10 	 1																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352121	0.352121									0.000000	
 10 	 2																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352116	0.352116									0.000000	
 10 	 3																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352112	0.352112									0.000000	
 10 	 4																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352114	0.352114									0.000000	
 10 	 5																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352112	0.352112									0.000000	
 10 	 6																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352115	0.352115									0.000000	
 10 	 7																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348362	0.348362									0.000000	
 10 	 8																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348363	0.348363									0.000000	
 10 	 9																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348364	0.348364									0.000000	
 10 	 10																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348364	0.348364									0.000000	
 10 	 11																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348364	0.348364									0.000000	
 10 	 12																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348364	0.348364									0.000000	
 10 	 13																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348365	0.348365									0.000000	
 10 	 14																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348365	0.348365									0.000000	
 10 	 15																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348364	0.348364									0.000000	
 10 	 16																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348362	0.348362									0.000000	
 10 	 17																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348363	0.348363									0.000000	
 10 	 18																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.348364	0.348364									0.000000	
 10 	 19																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352101	0.352101									0.000000	
 10 	 20																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352113	0.352113									0.000000	
 10 	 21																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352113	0.352113									0.000000	
 10 	 22																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352115	0.352115									0.000000	
 10 	 23																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352113	0.352113									0.000000	
 10 	 24																													0.000000																																																																																							-3.220762													-0.000002					0.875128	2.345637																																																						-0.352114	0.352114									0.000000	
 11 	 1																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.246250																																																						-0.490107	0.243857									0.000000	
 11 	 2																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.029831																																																						-0.367278	0.337448									0.000000	
 11 	 3																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.009710																																																						-0.356979	0.347269									0.000000	
 11 	 4																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.006096																																																						-0.355163	0.349067									0.000000	
 11 	 5																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.003208																																																						-0.353690	0.350482									0.000000	
 11 	 6																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.002530																																																						-0.353359	0.350830									0.000000	
 11 	 7																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.002059																																																						-0.349351	0.347292									0.000000	
 11 	 8																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.648050																																																						-0.755315	0.107265									0.000000	
 11 	 9																													0.000000																																																																																							-2.519660													-0.000000					0.000001	2.345635																																																						-0.285075	0.459098									0.000000	
 11 	 10																													0.000000																																																																																							-3.220762													-0.000000					0.875127	2.345636																																																						-0.346380	0.346379									0.000000	
 11 	 11																													0.000000																																																																																							-3.220762													-0.000000					0.875120	2.345633																																																						-0.356484	0.356493									0.000000	
 11 	 12																													0.000000																																																																																							-3.220762													-0.000000					0.875128	2.345636																																																						-0.348356	0.348355									0.000000	
 11 	 13																													0.000000																																																																																							-3.220762													-0.000000					0.875128	2.345636																																																						-0.348368	0.348367									0.000000	
 11 	 14																													0.000000																																																																																							-3.220762													-0.000000					0.875128	2.345636																																																						-0.348368	0.348367									0.000000	
 11 	 15																													0.000000																																																																																							-3.220762													-0.000000					0.875128	2.345636																																																						-0.348356	0.348355									0.000000	
 11 	 16																													0.000000																																																																																							-3.220762													-0.000000					0.875128	2.345636																																																						-0.348354	0.348353									0.000000	
 11 	 17																													0.000000																																																																																							-3.220762													-0.000000					0.875079	2.345636																																																						-0.347948	0.347995									0.000000	
 11 	 18																													0.000000																																																																																							-3.219644													-0.000000					0.000001	2.345633																																																						-0.046501	0.920510									0.000000	
 11 	 19																													0.000000																																																																																							-0.187381													-0.000000					0.000001	0.287718																																																						-0.408252	0.307916									0.000000	
 11 	 20																													0.000000																																																																																							-0.000001													-0.000000					0.000000	0.000003																																																						-0.352191	0.352189									0.000000	
 11 	 21																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000002																																																						-0.352052	0.352050									0.000000	
 11 	 22																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000002																																																						-0.352081	0.352079									0.000000	
 11 	 23																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000003																																																						-0.352126	0.352123									0.000000	
 11 	 24																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000003																																																						-0.352111	0.352108									0.000000	
 12 	 1																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348364									0.000000	
 12 	 2																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348364	0.348363									0.000000	
 12 	 3																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348363	0.348363									0.000000	
 12 	 4																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348364	0.348364									0.000000	
 12 	 5																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348364									0.000000	
 12 	 6																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348366	0.348365									0.000000	
 12 	 7																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348363	0.348363									0.000000	
 12 	 8																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348367	0.348367									0.000000	
 12 	 9																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348365									0.000000	
 12 	 10																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348364									0.000000	
 12 	 11																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348364									0.000000	
 12 	 12																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348365									0.000000	
 12 	 13																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348368	0.348368									0.000000	
 12 	 14																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348367	0.348366									0.000000	
 12 	 15																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348363	0.348363									0.000000	
 12 	 16																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348362	0.348361									0.000000	
 12 	 17																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348368	0.348367									0.000000	
 12 	 18																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348365									0.000000	
 12 	 19																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348365	0.348364									0.000000	
 12 	 20																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348364	0.348364									0.000000	
 12 	 21																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348364	0.348364									0.000000	
 12 	 22																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348364	0.348363									0.000000	
 12 	 23																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348363	0.348363									0.000000	
 12 	 24																													0.000000																																																																																							-0.000000													-0.000000					0.000000	0.000000																																																						-0.348364	0.348364									0.000000	
