Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 2 	 13		10.668474		0.922411																																																																																	-4.154064					-1.523887	-3.600455														-2.312462																																																																											-0.001673	0.001655																	0.000000	
 2 	 14		10.782074		0.924807																																																																																	-4.205997					-1.542938	-3.645467														-2.312462																																																																											-0.001671	0.001654																	0.000000	
 2 	 15		11.944046		0.922678																																																																																	-4.725260					-1.733426	-4.095528														-2.312462																																																																											-0.001635	0.001589																	0.000000	
 2 	 16		12.395544		0.935420																																																																																	-4.932970					-1.809623	-4.275557														-2.312462																																																																											-0.001765	0.001414																	0.000000	
 2 	 17		12.353284		0.978062																																																																																	-4.932970					-1.809623	-4.275557														-2.312462																																																																											-0.001902	0.001168																	0.000000	
 2 	 18		9.492867		0.938834																																																																																	-3.634822					-1.333407	-3.150412														-2.312462																																																																											-0.001910	0.001313																	0.000000	
 2 	 19		7.231860		0.879718																																																																																	-2.596295					-0.952431	-2.250289														-2.312462																																																																											-0.001709	0.001609																	0.000000	
 2 	 20		5.816901		0.844036																																																																																	-1.946934					-0.714218	-1.687468														-2.312462																																																																											-0.001593	0.001738																	0.000000	
 2 	 21		4.401045		0.808702																																																																																	-1.297220					-0.475875	-1.124340														-2.312462																																																																											-0.001589	0.001739																	0.000000	
 2 	 22		3.386710		0.781682																																																																																	-0.830928					-0.304820	-0.720191														-2.312462																																																																											-0.001654	0.001662																	0.000000	
 2 	 23		2.731717		0.740387																																																																																	-0.519330					-0.190512	-0.450119														-2.312462																																																																											-0.001440	0.001760																	0.000000	
 2 	 24		2.088860		0.687928																																																																																	-0.207732					-0.076205	-0.180048														-2.312462																																																																											-0.001731	0.001389																	0.000000	
 3 	 1		1.868277		0.734206																																																																																	-0.129722					-0.047588	-0.112434														-2.312462																																																																											-0.001753	0.001477																	0.000000	
 3 	 2		1.728730		0.700213																																																																																	-0.051933					-0.019051	-0.045012														-2.312462																																																																											-0.001839	0.001354																	0.000000	
 3 	 3		1.708898		0.661808																																																																																	-0.025856					-0.009485	-0.022410														-2.312462																																																																											-0.001846	0.001353																	0.000000	
 3 	 4		2.210357		0.797696																																																																																	-0.311598					-0.114307	-0.270071														-2.312462																																																																											-0.001374	0.001760																	0.000000	
 3 	 5		3.276843		0.891198																																																																																	-0.830928					-0.304820	-0.720191														-2.312462																																																																											-0.001464	0.001823																	0.000000	
 3 	 6		5.955010		0.997100																																																																																	-2.077319					-0.762049	-1.800476														-2.312462																																																																											-0.001546	0.001742																	0.000000	
 3 	 7		10.238633		1.062638																																																																																	-4.024253					-1.476267	-3.487944														-2.312462																																																																											-0.001829	0.001485																	0.000000	
 3 	 8		9.078527		1.062618																																																																																	-3.504990					-1.285779	-3.037883														-2.312462																																																																											-0.001662	0.001632																	0.000000	
 3 	 9		8.515590		1.045727																																																																																	-3.245369					-1.190539	-2.812861														-2.312462																																																																											-0.001700	0.001615																	0.000000	
 3 	 10		9.364227		1.066310																																																																																	-3.634822					-1.333407	-3.150412														-2.312462																																																																											-0.001316	0.001883																	0.000000	
 3 	 11		10.506144		1.084363																																																																																	-4.154064					-1.523887	-3.600455														-2.312462																																																																											-0.001458	0.001819																	0.000000	
 3 	 12		11.426795		1.091860																																																																																	-4.569483					-1.676281	-3.960512														-2.312462																																																																											-0.001619	0.001703																	0.000000	
 3 	 13		10.509673		1.081189																																																																																	-4.154064					-1.523887	-3.600455														-2.312462																																																																											-0.001662	0.001668																	0.000000	
 3 	 14		10.622608		1.084216																																																																																	-4.205997					-1.542938	-3.645467														-2.312462																																																																											-0.001642	0.001682																	0.000000	
 3 	 15		11.772959		1.093697																																																																																	-4.725260					-1.733426	-4.095528														-2.312462																																																																											-0.001603	0.001623																	0.000000	
 3 	 16		12.242138		1.088625																																																																																	-4.932970					-1.809623	-4.275557														-2.312462																																																																											-0.001677	0.001527																	0.000000	
 3 	 17		12.237628		1.093453																																																																																	-4.932970					-1.809623	-4.275557														-2.312462																																																																											-0.001788	0.001320																	0.000000	
 3 	 18		9.365475		1.065886																																																																																	-3.634822					-1.333407	-3.150412														-2.312462																																																																											-0.001762	0.001506																	0.000000	
 3 	 19		7.084003		1.027359																																																																																	-2.596295					-0.952431	-2.250289														-2.312462																																																																											-0.001602	0.001719																	0.000000	
 3 	 20		5.672201		0.988604																																																																																	-1.946934					-0.714218	-1.687468														-2.312462																																																																											-0.001532	0.001810																	0.000000	
 3 	 21		4.287236		0.922414																																																																																	-1.297220					-0.475875	-1.124340														-2.312462																																																																											-0.001551	0.001798																	0.000000	
 3 	 22		3.255703		0.913060																																																																																	-0.830928					-0.304820	-0.720191														-2.312462																																																																											-0.001819	0.001456																	0.000000	
 3 	 23		2.624888		0.847597																																																																																	-0.519330					-0.190512	-0.450119														-2.312462																																																																											-0.001624	0.001564																	0.000000	
 3 	 24		2.001042		0.775792																																																																																	-0.207732					-0.076205	-0.180048														-2.312462																																																																											-0.001770	0.001383																	0.000000	
