Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1			0.000000		0.192747																																																																														-0.192076								-0.000000												-0.000000																												0.000000																																														-0.007911	0.007239																			0.000000	
 1 	 2			0.000000		0.078707																																																																														-0.076896								-0.000000												-0.000000																												0.000000																																														-0.008705	0.006894																			0.000000	
 1 	 3			0.000000		0.041357																																																																														-0.038284								-0.000000												-0.000000																												0.000000																																														-0.009386	0.006313																			0.000000	
 1 	 4			0.000000		0.461759																																																																														-0.461375								-0.000000												-0.000000																												0.000000																																														-0.007765	0.007380																			0.000000	
 1 	 5			0.000000		1.230175																																																																														-1.230333								-0.000000												-0.000000																												0.000000																																														-0.007504	0.007662																			0.000000	
 1 	 6			0.000000		3.075636																																																																														-3.075833								-0.000000												-0.000000																												0.000000																																														-0.007657	0.007854																			0.000000	
 1 	 7			0.000000		5.958484																																																																														-5.958608								-0.000000												-0.000000																												0.000000																																														-0.007627	0.007751																			0.000000	
 1 	 8			0.000000		5.189081																																																																														-5.189748								-0.000000												-0.000000																												0.000000																																														-0.007351	0.008018																			0.000000	
 1 	 9			0.000000		4.804524																																																																														-4.805334								-0.000000												-0.000000																												0.000000																																														-0.007289	0.008100																			0.000000	
 1 	 10			0.000000		5.381336																																																																														-5.381988								-0.000000												-0.000000																												0.000000																																														-0.007383	0.008034																			0.000000	
 1 	 11			0.000000		6.150445																																																																														-6.150815								-0.000000												-0.000000																												0.000000																																														-0.007530	0.007900																			0.000000	
 1 	 12			0.000000		6.765819																																																																														-6.765916								-0.000000												-0.000000																												0.000000																																														-0.007667	0.007765																			0.000000	
 1 	 13			0.000000		6.150579																																																																														-6.150815								-0.000000												-0.000000																												0.000000																																														-0.007599	0.007835																			0.000000	
 1 	 14			0.000000		6.227604																																																																														-6.227711								-0.000000												-0.000000																												0.000000																																														-0.007667	0.007773																			0.000000	
 1 	 15			0.000000		6.996696																																																																														-6.996571								-0.000000												-0.000000																												0.000000																																														-0.007796	0.007670																			0.000000	
 1 	 16			0.000000		7.303159																																																																														-7.304121								-0.000000												-0.000000																												0.000000																																														-0.007295	0.008257																			0.000000	
 1 	 17			0.000000		7.304971																																																																														-7.304121								-0.000000												-0.000000																												0.000000																																														-0.008198	0.007348																			0.000000	
 1 	 18			0.000000		5.381260																																																																														-5.381988								-0.000000												-0.000000																												0.000000																																														-0.007338	0.008066																			0.000000	
 1 	 19			0.000000		3.843517																																																																														-3.844268								-0.000000												-0.000000																												0.000000																																														-0.007286	0.008036																			0.000000	
 1 	 20			0.000000		2.882879																																																																														-2.882775								-0.000000												-0.000000																												0.000000																																														-0.007725	0.007621																			0.000000	
 1 	 21			0.000000		1.920956																																																																														-1.920759								-0.000000												-0.000000																												0.000000																																														-0.007551	0.007355																			0.000000	
 1 	 22			0.000000		1.230581																																																																														-1.230333								-0.000000												-0.000000																												0.000000																																														-0.007617	0.007369																			0.000000	
 1 	 23			0.000000		0.769001																																																																														-0.768958								-0.000000												-0.000000																												0.000000																																														-0.007650	0.007606																			0.000000	
 1 	 24			0.000000		0.308455																																																																														-0.307583								-0.000000												-0.000000																												0.000000																																														-0.008115	0.007243																			0.000000	
 2 	 1			0.000000		0.192973																																																																														-0.192076								-0.000000												-0.000000																												0.000000																																														-0.008007	0.007109																			0.000000	
 2 	 2			0.000000		0.079113																																																																														-0.076896								-0.000000												-0.000000																												0.000000																																														-0.008936	0.006719																			0.000000	
 2 	 3			0.000000		0.042136																																																																														-0.038284								-0.000000												-0.000000																												0.000000																																														-0.009840	0.005988																			0.000000	
 2 	 4			0.000000		0.461376																																																																														-0.461375								-0.000000												-0.000000																												0.000000																																														-0.007696	0.007695																			0.000000	
 2 	 5			0.000000		1.230383																																																																														-1.230333								-0.000000												-0.000000																												0.000000																																														-0.007604	0.007554																			0.000000	
 2 	 6			0.000000		3.075469																																																																														-3.075833								-0.000000												-0.000000																												0.000000																																														-0.007535	0.007898																			0.000000	
 2 	 7			0.000000		5.957724																																																																														-5.958608								-0.000000												-0.000000																												0.000000																																														-0.007286	0.008169																			0.000000	
 2 	 8			0.000000		5.188868																																																																														-5.189748								-0.000000												-0.000000																												0.000000																																														-0.007268	0.008148																			0.000000	
 2 	 9			0.000000		4.804472																																																																														-4.805334								-0.000000												-0.000000																												0.000000																																														-0.007267	0.008129																			0.000000	
 2 	 10			0.000000		5.381090																																																																														-5.381988								-0.000000												-0.000000																												0.000000																																														-0.007261	0.008159																			0.000000	
 2 	 11			0.000000		6.149971																																																																														-6.150815								-0.000000												-0.000000																												0.000000																																														-0.007301	0.008145																			0.000000	
 2 	 12			0.000000		6.765187																																																																														-6.765916								-0.000000												-0.000000																												0.000000																																														-0.007366	0.008096																			0.000000	
 2 	 13			0.000000		6.150033																																																																														-6.150815								-0.000000												-0.000000																												0.000000																																														-0.007333	0.008115																			0.000000	
 2 	 14			0.000000		6.226945																																																																														-6.227711								-0.000000												-0.000000																												0.000000																																														-0.007342	0.008108																			0.000000	
