Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 2 	 19																0.000000		0.000003															-0.000001																																																																												0.000001																									-0.000014																																																	-1.472609	1.472620													0.000000	
 2 	 20																0.000000		0.000003															-0.000001																																																																												0.000001																									-0.000014																																																	-1.472665	1.472676													0.000000	
 2 	 21																0.000000		0.000003															-0.000001																																																																												0.000001																									-0.000014																																																	-1.472708	1.472719													0.000000	
 2 	 22																0.000000		0.000003															-0.000001																																																																												0.000001																									-0.000014																																																	-1.473126	1.473137													0.000000	
 2 	 23																0.000000		0.000003															-0.000001																																																																												0.000001																									-0.000014																																																	-1.473256	1.473267													0.000000	
 2 	 24																0.000000		0.000003															-0.000001																																																																												0.000001																									-0.000013																																																	-1.473399	1.473410													0.000000	
 3 	 1																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.300084	1.661287													0.000000	
 3 	 2																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.300127	1.661330													0.000000	
 3 	 3																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.300497	1.661700													0.000000	
 3 	 4																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.300601	1.661804													0.000000	
 3 	 5																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.300500	1.661702													0.000000	
 3 	 6																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.301183	1.662385													0.000000	
 3 	 7																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.301141	1.662343													0.000000	
 3 	 8																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361204																																																	-1.300149	1.661352													0.000000	
 3 	 9																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361168																																																	-1.300020	1.661187													0.000000	
 3 	 10																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361173																																																	-1.300180	1.661351													0.000000	
 3 	 11																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361174																																																	-1.300069	1.661241													0.000000	
 3 	 12																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361174																																																	-1.299921	1.661093													0.000000	
 3 	 13																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361174																																																	-1.299986	1.661158													0.000000	
 3 	 14																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361175																																																	-1.300064	1.661237													0.000000	
 3 	 15																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361175																																																	-1.300145	1.661318													0.000000	
 3 	 16																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361175																																																	-1.300170	1.661343													0.000000	
 3 	 17																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.361174																																																	-1.300158	1.661330													0.000000	
 3 	 18																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.300014	1.661217													0.000000	
 3 	 19																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.300094	1.661297													0.000000	
 3 	 20																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.300153	1.661356													0.000000	
 3 	 21																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.300237	1.661440													0.000000	
 3 	 22																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.300443	1.661647													0.000000	
 3 	 23																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.300787	1.661990													0.000000	
 3 	 24																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.301537	1.662741													0.000000	
 4 	 1																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000004																																																	-1.473175	1.473171													0.000000	
 4 	 2																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000004																																																	-1.471860	1.471856													0.000000	
 4 	 3																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000003																																																	-1.470766	1.470762													0.000000	
 4 	 4																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000003																																																	-1.474274	1.474269													0.000000	
 4 	 5																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000003																																																	-1.472417	1.472412													0.000000	
 4 	 6																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000004																																																	-1.471275	1.471271													0.000000	
 4 	 7																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000004																																																	-1.470739	1.470736													0.000000	
 4 	 8																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000004																																																	-1.470895	1.470892													0.000000	
 4 	 9																0.000000		0.000005															-0.000001																																																																												0.000004																									-0.000004																																																	-1.471127	1.471124													0.000000	
 4 	 10																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471224	1.471217													0.000000	
 4 	 11																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471335	1.471327													0.000000	
 4 	 12																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471381	1.471374													0.000000	
 4 	 13																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471373	1.471365													0.000000	
 4 	 14																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471330	1.471323													0.000000	
 4 	 15																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471254	1.471247													0.000000	
 4 	 16																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471135	1.471127													0.000000	
 4 	 17																0.000000		0.000005															-0.000001																																																																												0.000007																									-0.000004																																																	-1.471026	1.471019													0.000000	
 4 	 18																0.000000		0.000005															-0.000001																																																																												0.000002																									-0.000005																																																	-1.470962	1.470960													0.000000	
 4 	 19																0.000000		0.000005															-0.000001																																																																												0.000002																									-0.000005																																																	-1.470821	1.470821													0.000000	
 4 	 20																0.000000		0.000005															-0.000001																																																																												0.000002																									-0.000005																																																	-1.470758	1.470757													0.000000	
 4 	 21																0.000000		0.000005															-0.000001																																																																												0.000002																									-0.000005																																																	-1.470749	1.470749													0.000000	
 4 	 22																0.000000		0.000005															-0.000001																																																																												0.000002																									-0.000005																																																	-1.470710	1.470709													0.000000	
 4 	 23																0.000000		0.000005															-0.000001																																																																												0.000002																									-0.000005																																																	-1.470939	1.470939													0.000000	
 4 	 24																0.000000		0.000005															-0.000001																																																																												0.000002																									-0.000005																																																	-1.471390	1.471389													0.000000	
 5 	 1																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299500	1.660704													0.000000	
 5 	 2																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.299340	1.660544													0.000000	
 5 	 3																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299614	1.660818													0.000000	
 5 	 4																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299853	1.661057													0.000000	
 5 	 5																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299692	1.660896													0.000000	
 5 	 6																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299544	1.660748													0.000000	
 5 	 7																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299641	1.660845													0.000000	
 5 	 8																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299429	1.660633													0.000000	
 5 	 9																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000023																																																	-1.472015	1.472036													0.000000	
 5 	 10																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000011																																																	-1.471418	1.471427													0.000000	
 5 	 11																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000010																																																	-1.471277	1.471286													0.000000	
 5 	 12																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000014																																																	-1.471916	1.471929													0.000000	
 5 	 13																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000130																																																	-1.474319	1.474447													0.000000	
 5 	 14																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000684																																																	-1.477853	1.478535													0.000000	
 5 	 15																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000078																																																	-1.471273	1.471349													0.000000	
 5 	 16																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.000112																																																	-1.470848	1.470958													0.000000	
 5 	 17																0.000000		0.000002															-0.000001																																																																												0.000001																									-0.001893																																																	-1.491789	1.493679													0.000000	
 5 	 18																0.000000		0.000002															-0.000002																																																																												0.000000																									-0.361205																																																	-1.299114	1.660318													0.000000	
 5 	 19																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.299145	1.660349													0.000000	
 5 	 20																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.299173	1.660377													0.000000	
 5 	 21																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.299247	1.660451													0.000000	
 5 	 22																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.299621	1.660825													0.000000	
 5 	 23																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.299926	1.661130													0.000000	
 5 	 24																0.000000		0.000002															-0.000001																																																																												0.000000																									-0.361205																																																	-1.300479	1.661683													0.000000	
 6 	 1																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.601829	1.374457													0.000000	
 6 	 2																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.593323	1.365951													0.000000	
 6 	 3																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.590725	1.363353													0.000000	
 6 	 4																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.591658	1.364286													0.000000	
 6 	 5																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.587009	1.359637													0.000000	
 6 	 6																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.584074	1.356702													0.000000	
 6 	 7																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.580878	1.353506													0.000000	
 6 	 8																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.577039	1.349667													0.000000	
 6 	 9																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.576005	1.348633													0.000000	
 6 	 10																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.581792	1.354420													0.000000	
 6 	 11																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.588935	1.361563													0.000000	
 6 	 12																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.577879	1.350507													0.000000	
 6 	 13																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.579810	1.352438													0.000000	
 6 	 14																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.587418	1.360046													0.000000	
 6 	 15																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.588481	1.361109													0.000000	
 6 	 16																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.582767	1.355395													0.000000	
 6 	 17																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.581029	1.353657													0.000000	
 6 	 18																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.596069	1.368697													0.000000	
 6 	 19																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.584424	1.357052													0.000000	
 6 	 20																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.577261	1.349889													0.000000	
 6 	 21																0.000000		0.000001															-0.000000																																																																												0.227372																									-0.000001																																																	-1.578565	1.351193													0.000000	
 6 	 22																0.000000		0.000001															-0.000000																																																																												0.227371																									-0.000001																																																	-1.582548	1.355176													0.000000	
 6 	 23																0.000000		0.000001															-0.000000																																																																												0.227371																									-0.000001																																																	-1.587857	1.360486													0.000000	
 6 	 24																0.000000		0.000001															-0.000000																																																																												0.227371																									-0.000001																																																	-1.593939	1.366567													0.000000	
 7 	 1																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.591262	1.363888													0.000000	
 7 	 2																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.588851	1.361478													0.000000	
 7 	 3																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.588017	1.360644													0.000000	
 7 	 4																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.588412	1.361038													0.000000	
 7 	 5																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.590356	1.362983													0.000000	
 7 	 6																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.592648	1.365275													0.000000	
 7 	 7																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.593025	1.365652													0.000000	
 7 	 8																0.000000		0.000001															-0.000000																																																																												0.227373																									-0.000000																																																	-1.592718	1.365345													0.000000	
