Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1	0.000001																				-10.170011											4.050750	0.000002	0.000000		0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	23.166164	32.065786	5.754624	5.819274			4.200011	0.000003	0.000001	0.000001						-0.000002	-11.438569	0.000005	0.000001	0.000000	0.000008	0.000002						-14.944383		0.000007	0.000005	0.000011	0.000003						-0.000002		-0.000001	-1.147363							-0.000000						-0.000000	-0.000000		-0.282161		-0.772902								-0.000001		-0.000003	-0.143277	-0.000000	-0.090319		-0.000000		0.000000									-0.000002						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000003	-0.000002	11.253729	-0.000001	0.000003	-13.012343	0.282162	-0.000001	0.000001																																																					-28.836548	
 1 	 2	0.000001																				-10.170005											4.050750	0.000002	0.000000		0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	23.561868	34.329072	5.754624	5.819274			4.200005	0.000003	0.000001	0.000001						-0.000002	-11.438569	0.000005	0.000001	0.000000	0.000008	0.000002						-14.944383		0.000007	0.000005	0.000005	0.000003						-0.000002		-0.000001	-1.147363							-0.000000						-0.000000	-0.000000		-0.112960		-0.772902								-0.000001		-0.000003	-0.143277	-0.000000	-0.090319		-0.000000		0.000000									-0.000002						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000003	-0.000002	7.304206	-0.000001	0.000003	-13.033012	0.112962	-0.000001	0.000001																																																					-27.525354	
 1 	 3	0.000000																				-10.170005											4.050750	0.000001	0.000000		0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	25.797525	39.071301	5.754624	5.819274			4.200005	0.000002	0.000001	0.000001						-0.000119	-11.438569	0.000002	0.000000	0.000000	0.000003	0.000001						-14.944383		0.000002	0.000001	0.000002	0.000001						-0.000061		-0.000008	-1.147363							-0.000000						-0.000000	-0.000000		-0.056240		-0.772902								-0.000001		-0.000003	-0.143277	-0.000001	-0.090319		-0.000000		0.000000									-0.000400						0.000000	0.000000	0.000001	-0.000001	-0.000002		-5.754624	0.000001	-0.493590	0.000002	-0.000003	0.000001	-13.039950	0.056240	-0.000001	0.000000																																																					-26.697901	
 1 	 4	0.000000																				-10.170011											4.050750	0.000001	0.000000		0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	26.851771	41.662359	5.754624	5.819277			4.200011	0.000002	0.000001	0.000001						-0.000093	-11.438569	0.000002	0.000000	0.000000	0.000006	0.000001						-14.944383		0.000004	0.000002	0.000007	0.000002						-0.000093		-0.000013	-1.147363							-0.000001						-0.000000	-0.000000		-0.677762		-0.772902								-0.000001		-0.000004	-0.143277	-0.000001	-0.090319		-0.000000		0.000000									-0.000406						0.000001	0.000000	0.000001	-0.000001	-0.000002		-5.754624	0.000001	-4.788531	0.000002	-0.000003	0.000001	-12.964036	0.677762	-0.000001	0.000000																																																					-26.124153	
 1 	 5	0.000001																				-10.170011											4.050750	0.000002	0.000000		0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	24.988107	37.314036	5.754624	5.819277			4.200011	0.000003	0.000001	0.000001						-0.000003	-11.438569	0.000004	0.000000	0.000000	0.000008	0.000002						-14.944383		0.000007	0.000005	0.000011	0.000003						-0.000002		-0.000002	-1.147363							-0.000002						-0.000001	-0.000001		-1.807365		-0.772902								-0.000001		-0.000003	-0.143277	-0.000000	-0.090319		-0.000000		0.000000									-0.000013						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000002	-0.000003	0.636569	-0.000002	0.000002	-12.826059	1.807366	-0.000002	0.000001																																																					-25.475849	
 1 	 6	0.000001																				-10.170011											4.050750	0.000002	0.000000		0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	23.529940	31.003534	5.754624	5.819277			4.200011	0.000003	0.000001	0.000001						-0.000002	-11.438569	0.000005	0.000001	0.000000	0.000008	0.000002						-14.944383		0.000007	0.000005	0.000011	0.000003						-0.000002		-0.000001	-1.147363							-0.000005						-0.000002	-0.000002		-4.518413		-0.772902								-0.000001		-0.000003	-0.143277	-0.000000	-0.090319		-0.000000		0.000000									-0.000002						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000003	-0.000002	7.644177	-0.000001	0.000002	-12.494925	4.518413	-0.000002	0.000002																																																					-25.045932	
 1 	 7	0.000001																				-10.170011											4.050750	0.000002	0.000000		0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	23.695350	28.578882	5.754624	5.819277			4.200011	0.000003	0.000001	0.000001						-0.000002	-11.438569	0.000005	0.000001	0.000000	0.000008	0.000002						-14.944383		0.000007	0.000006	0.000011	0.000003						-0.000002		-0.000001	-1.147363							-0.000010						-0.000005	-0.000005		-8.753224		-0.772902								-0.000001		-0.000003	-0.143277	-0.000000	-0.090319		-0.000000		0.000000									-0.000002						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000003	-0.000002	9.409571	-0.000001	0.000002	-11.977673	8.753223	-0.000004	0.000003																																																					-25.069326	
 1 	 8	0.000001																				-10.170011											4.050750	0.000002	0.000000		0.000001	0.000001	0.012417	0.242123	0.000001	0.000001	25.429957	32.661873	5.754624	5.819277			4.200011	0.000003	0.000001	0.000001						-0.000002	-11.438569	0.000005	0.000001	0.000000	0.000008	0.000002						-14.944383		0.000007	0.000006	0.000011	0.000003						-0.000002		-0.000001	-1.147363							-0.000009						-0.000004	-0.000004		-7.623765		-0.772902								-0.000001		-0.000003	-0.143277	-0.000000	-0.090319		-0.000000		0.000000									-0.000002						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000003	-0.000002	3.911958	-0.000001	0.000002	-12.115637	7.623764	-0.000002	0.000004																																																					-25.505892	
 1 	 9	0.000001																				-10.170011											4.050750	0.000002	0.000000		0.000001	0.000001	0.179982	3.509727	0.000001	0.000001	25.082038	31.433757	5.754624	5.819277			4.200011	0.000003	0.000001	0.000001						-0.000002	-11.438569	0.000005	0.000001	0.000000	0.000008	0.000002						-14.944383		0.000007	0.000006	0.000011	0.000003						-0.000002		-0.000001	-1.147363							-0.000008						-0.000004	-0.000004		-7.059060		-0.772902								-0.000001		-0.000003	-0.143277	-0.000000	-0.090319		-0.000000		0.000000									-0.000003						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000003	-0.000002	2.327963	-0.000001	0.000003	-12.184612	7.059058	-0.000003	0.000003																																																					-25.712052	
 1 	 10	0.000000																				-10.170011											4.050750	0.000001	0.000000		0.000001	0.000001	0.619252	12.075833	0.000001	0.000001	24.591415	28.316896	5.754624	5.819277			4.200011	0.000002	0.000001	0.000001						-0.000046	-11.438569	0.000002	0.000000	0.000000	0.000006	0.000001						-14.944383		0.000004	0.000003	0.000008	0.000003						-0.000168		-0.015024	-1.147363							-0.000009						-0.000004	-0.000004		-7.906166		-0.772902								-0.000001		-0.000004	-0.143277	-0.000001	-0.090319		-0.000000		0.000000									-0.000415						0.000001	0.000000	0.000001	-0.000001	-0.000001		-5.754624	0.000001	-1.489445	0.000002	-0.000003	0.000001	-12.081152	7.906163	-0.000004	0.000003																																																					-27.380322	
