Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																																					0.000001	0.000092																																																																																																																	-0.000030	0.442170			-0.442232	
 1 	 2																																																																																					0.000001	0.109642																																																																																																																	-0.000027	0.317271			-0.426887	
 1 	 3																																																																																					0.000001	0.411434																																																																																																																	-0.000030	0.000137			-0.411541	
 1 	 4																																																																																					0.000001	0.401035																																																																																																																	-0.000033	0.000075			-0.401078	
 1 	 5																																																																																					0.000000	0.399669																																																																																																																	-0.000040	0.000054			-0.399683	
 1 	 6																																																																																					0.000000	0.394112																																																																																																																	-0.000052	0.000042			-0.394103	
 1 	 7																																																																																					0.000000	0.401810																																																																																																																	-0.000070	0.000035			-0.401776	
 1 	 8																																																																																					0.000000	0.514259																																																																																																																	-0.000210	0.000028			-0.514078	
 1 	 9																																																																																					0.000000	0.862760																																																																																																																	-0.179905	0.000023			-0.682879	
 1 	 10																																																																																					0.000000	0.917678																																																																																																																	-0.077936	0.000023			-0.839765	
 1 	 11																																																																																					0.000000	0.917684																																																																																																																	-0.000023	0.035008			-0.952670	
 1 	 12																																																																																					0.000000	0.917690																																																																																																																	-0.000022	0.088564			-1.006232	
 1 	 13																																																																																					0.000000	0.917686																																																																																																																	-0.000022	0.083966			-1.001631	
 1 	 14																																																																																					0.000000	0.917687																																																																																																																	-0.000022	0.039252			-0.956917	
 1 	 15																																																																																					0.000000	0.917684																																																																																																																	-0.019778	0.000022			-0.897928	
 1 	 16																																																																																					0.000000	0.917684																																																																																																																	-0.100947	0.000022			-0.816760	
 1 	 17																																																																																					0.000000	0.917684																																																																																																																	-0.204295	0.000022			-0.713411	
 1 	 18																																																																																					0.000000	0.593355																																																																																																																	-0.002565	0.000016			-0.590806	
 1 	 19																																																																																					0.000000	0.511620																																																																																																																	-0.001743	0.000016			-0.509892	
 1 	 20																																																																																					0.000000	0.485495																																																																																																																	-0.001428	0.000016			-0.484084	
 1 	 21																																																																																					0.000000	0.475552																																																																																																																	-0.001250	0.000017			-0.474319	
 1 	 22																																																																																					0.000000	0.467082																																																																																																																	-0.001154	0.000019			-0.465948	
 1 	 23																																																																																					0.000000	0.458647																																																																																																																	-0.001101	0.000031			-0.457578	
 1 	 24																																																																																					0.000001	0.917507																																																																																																																	-0.470409	0.000016			-0.447115	
 2 	 1																																																																																					0.000000	0.000053																																																																																																																	-0.000012	0.475673			-0.475714	
 2 	 2																																																																																					0.000000	0.163982																																																																																																																	-0.000011	0.283145			-0.447115	
 2 	 3																																																																																					0.000000	0.423382																																																																																																																	-0.000014	0.000031			-0.423399	
 2 	 4																																																																																					0.000000	0.400385																																																																																																																	-0.000021	0.000017			-0.400381	
 2 	 5																																																																																					0.000000	0.432416																																																																																																																	-0.045997	0.000011			-0.386430	
 2 	 6																																																																																					0.000000	0.917499																																																																																																																	-0.545028	0.000009			-0.372480	
 2 	 7																																																																																					0.000000	0.917673																																																																																																																	-0.527067	0.000009			-0.390615	
 2 	 8																																																																																					0.000000	0.917688																																																																																																																	-0.347120	0.000009			-0.570577	
 2 	 9																																																																																					0.000000	0.917691																																																																																																																	-0.112856	0.000009			-0.804844	
 2 	 10																																																																																					0.000000	0.917691																																																																																																																	-0.000009	0.068021			-0.985704	
 2 	 11																																																																																					0.000000	0.917691																																																																																																																	-0.000009	0.198032			-1.115715	
 2 	 12																																																																																					0.000000	0.917691																																																																																																																	-0.000009	0.277667			-1.195350	
 2 	 13																																																																																					0.000000	0.917691																																																																																																																	-0.000009	0.303269			-1.220951	
 2 	 14																																																																																					0.000000	0.917691																																																																																																																	-0.000009	0.279201			-1.196884	
 2 	 15																																																																																					0.000000	0.917690																																																																																																																	-0.000008	0.217735			-1.135417	
 2 	 16																																																																																					0.000000	0.917690																																																																																																																	-0.000008	0.125713			-1.043395	
 2 	 17																																																																																					0.000000	0.917690																																																																																																																	-0.000010	0.001720			-0.919400	
 2 	 18																																																																																					0.000000	0.771327																																																																																																																	-0.000588	0.000009			-0.770748	
 2 	 19																																																																																					0.000000	0.659233																																																																																																																	-0.000080	0.000010			-0.659163	
 2 	 20																																																																																					0.000000	0.611097																																																																																																																	-0.000074	0.000011			-0.611034	
 2 	 21																																																																																					0.000000	0.584600																																																																																																																	-0.000083	0.000011			-0.584528	
 2 	 22																																																																																					0.000000	0.585000																																																																																																																	-0.021409	0.000010			-0.563602	
 2 	 23																																																																																					0.000000	0.917566																																																																																																																	-0.373505	0.000010			-0.544071	
 2 	 24																																																																																					0.000000	0.917671																																																																																																																	-0.393141	0.000010			-0.524540	
 3 	 1																																																																																					0.096418	0.000025																																																																																																																	-0.000011	0.397418			-0.493849	
 3 	 2																																																																																					0.096418	0.025520																																																																																																																	-0.000011	0.362854			-0.484781	
 3 	 3																																																																																					0.096418	0.379968																																																																																																																	-0.000015	0.000039			-0.476411	
 3 	 4																																																																																					0.096418	0.381383																																																																																																																	-0.000019	0.000024			-0.477806	
 3 	 5																																																																																					0.096418	0.385583																																																																																																																	-0.000027	0.000017			-0.481991	
 3 	 6																																																																																					0.096418	0.363288																																																																																																																	-0.000049	0.000014			-0.459670	
 3 	 7																																																																																					0.096418	0.447480																																																																																																																	-0.060522	0.000011			-0.483386	
