Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 10 	 16		12.579400		0.751212																																																																																		-4.932970					-1.809623	-4.275557														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 17		12.544201		0.786412																																																																																		-4.932970					-1.809623	-4.275557														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 18		9.673121		0.757983																																																																																		-3.634822					-1.333407	-3.150412														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 19		7.377402		0.734076																																																																																		-2.596295					-0.952431	-2.250289														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 20		5.954546		0.706537																																																																																		-1.946934					-0.714218	-1.687468														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 21		4.520002		0.689896																																																																																		-1.297220					-0.475875	-1.124340														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 22		3.499397		0.669003																																																																																		-0.830928					-0.304820	-0.720191														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 23		2.790138		0.682286																																																																																		-0.519330					-0.190512	-0.450119														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 10 	 24		2.159019		0.617428																																																																																		-0.207732					-0.076205	-0.180048														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 1		2.224757		0.377449																																																																																		-0.129722					-0.047588	-0.112434														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 2		2.091938		0.336520																																																																																		-0.051933					-0.019051	-0.045012														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 3		2.032609		0.337605																																																																																		-0.025856					-0.009485	-0.022410														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 4		2.618570		0.389869																																																																																		-0.311598					-0.114307	-0.270071														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 5		3.754360		0.414041																																																																																		-0.830928					-0.304820	-0.720191														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 6		6.541228		0.411079																																																																																		-2.077319					-0.762049	-1.800476														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 7		10.890127		0.410800																																																																																		-4.024253					-1.476267	-3.487944														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 8		9.748829		0.392285																																																																																		-3.504990					-1.285779	-3.037882														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 9		9.149258		0.411974																																																																																		-3.245369					-1.190539	-2.812861														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 10		10.033651		0.397453																																																																																		-3.634822					-1.333407	-3.150412														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 11		11.202199		0.388669																																																																																		-4.154064					-1.523887	-3.600455														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 12		12.124542		0.394196																																																																																		-4.569483					-1.676281	-3.960512														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 13		11.191132		0.399736																																																																																		-4.154064					-1.523887	-3.600455														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 14		11.302531		0.404334																																																																																		-4.205997					-1.542938	-3.645467														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 15		12.461413		0.405264																																																																																		-4.725260					-1.733426	-4.095528														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 16		12.898350		0.432262																																																																																		-4.932970					-1.809623	-4.275557														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 17		12.835069		0.495544																																																																																		-4.932970					-1.809623	-4.275557														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 18		9.943277		0.487827																																																																																		-3.634822					-1.333407	-3.150412														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 19		7.679368		0.432111																																																																																		-2.596295					-0.952431	-2.250289														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 20		6.177392		0.483691																																																																																		-1.946934					-0.714218	-1.687468														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 21		4.702306		0.507591																																																																																		-1.297220					-0.475875	-1.124340														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 22		3.708374		0.460026																																																																																		-0.830928					-0.304820	-0.720191														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 23		3.063172		0.409251																																																																																		-0.519330					-0.190512	-0.450119														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 11 	 24		2.398261		0.378186																																																																																		-0.207732					-0.076205	-0.180048														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 1		2.194220		0.407986																																																																																		-0.129722					-0.047588	-0.112434														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 2		2.041480		0.386978																																																																																		-0.051933					-0.019051	-0.045012														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 3		1.997418		0.372795																																																																																		-0.025856					-0.009485	-0.022410														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 4		2.583731		0.424708																																																																																		-0.311598					-0.114307	-0.270071														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 5		3.721284		0.447116																																																																																		-0.830928					-0.304820	-0.720191														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 6		6.503266		0.449041																																																																																		-2.077319					-0.762049	-1.800476														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 7		10.851916		0.449012																																																																																		-4.024253					-1.476267	-3.487944														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 8		9.715688		0.425426																																																																																		-3.504990					-1.285779	-3.037882														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 9		9.114135		0.447097																																																																																		-3.245369					-1.190539	-2.812861														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 10		10.003421		0.427684																																																																																		-3.634822					-1.333407	-3.150412														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 11		11.171369		0.419499																																																																																		-4.154064					-1.523887	-3.600455														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 12		12.090774		0.427964																																																																																		-4.569483					-1.676281	-3.960512														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 13		11.155749		0.435119																																																																																		-4.154064					-1.523887	-3.600455														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 14		11.268125		0.438739																																																																																		-4.205997					-1.542938	-3.645467														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 15		12.421810		0.444868																																																																																		-4.725260					-1.733426	-4.095528														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 16		12.856473		0.474140																																																																																		-4.932970					-1.809623	-4.275557														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 17		12.793513		0.537099																																																																																		-4.932970					-1.809623	-4.275557														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 18		9.903027		0.528077																																																																																		-3.634822					-1.333407	-3.150412														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 19		7.645874		0.465604																																																																																		-2.596295					-0.952431	-2.250289														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 20		6.181932		0.479151																																																																																		-1.946934					-0.714218	-1.687468														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 21		4.698483		0.511414																																																																																		-1.297220					-0.475875	-1.124340														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 22		3.700846		0.467554																																																																																		-0.830928					-0.304820	-0.720191														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 23		3.038438		0.433985																																																																																		-0.519330					-0.190512	-0.450119														-2.312462																																																																												-0.000000	0.000000																	0.000000	
 12 	 24		2.382772		0.393674																																																																																		-0.207732					-0.076205	-0.180048														-2.312462																																																																												-0.000000	0.000000																	0.000000	
