Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																																					1.072082	0.357361				0.000000																																																																																																															-1.429443	
 1 	 2																																																																																					0.429198	0.143066				0.000000																																																																																																															-0.572264	
 1 	 3																																																																																					0.213686	0.071229				0.000000																																																																																																															-0.284915	
 1 	 4																																																																																					2.575189	0.858396				0.000000																																																																																																															-3.433585	
 1 	 5																																																																																					6.867171	2.289057				0.000000																																																																																																															-9.156228	
 1 	 6																																																																																					17.167927	5.722642				0.000000																																																																																																															-22.890570	
 1 	 7																																																																																					33.258293	11.086098				0.000000																																																																																																															-44.344391	
 1 	 8																																																																																					28.966859	9.655620				0.000000																																																																																																															-38.622479	
 1 	 9																																																																																					26.821234	8.940411				0.000000																																																																																																															-35.761645	
 1 	 10																																																																																					30.039855	10.013285				0.000000																																																																																																															-40.053140	
 1 	 11																																																																																					34.331106	11.443702				0.000000																																																																																																															-45.774808	
 1 	 12																																																																																					37.764326	12.588109				0.000000																																																																																																															-50.352435	
 1 	 13																																																																																					34.331106	11.443702				0.000000																																																																																																															-45.774808	
 1 	 14																																																																																					34.760304	11.586768				0.000000																																																																																																															-46.347072	
 1 	 15																																																																																					39.051738	13.017246				0.000000																																																																																																															-52.068984	
 1 	 16																																																																																					40.768348	13.589449				0.000000																																																																																																															-54.357798	
 1 	 17																																																																																					40.768348	13.589449				0.000000																																																																																																															-54.357798	
 1 	 18																																																																																					30.039855	10.013285				0.000000																																																																																																															-40.053140	
 1 	 19																																																																																					21.456987	7.152329				0.000000																																																																																																															-28.609316	
 1 	 20																																																																																					16.090366	5.363455				0.000000																																																																																																															-21.453821	
 1 	 21																																																																																					10.720823	3.573608				0.000000																																																																																																															-14.294430	
 1 	 22																																																																																					6.867171	2.289057				0.000000																																																																																																															-9.156228	
 1 	 23																																																																																					4.291982	1.430661				0.000000																																																																																																															-5.722642	
 1 	 24																																																																																					1.716793	0.572264				0.000000																																																																																																															-2.289057	
 2 	 1																																																																																					1.072082	0.357361				0.000000																																																																																																															-1.429443	
 2 	 2																																																																																					0.429198	0.143066				0.000000																																																																																																															-0.572264	
 2 	 3																																																																																					0.213686	0.071229				0.000000																																																																																																															-0.284915	
 2 	 4																																																																																					2.575189	0.858396				0.000000																																																																																																															-3.433585	
 2 	 5																																																																																					6.867171	2.289057				0.000000																																																																																																															-9.156228	
 2 	 6																																																																																					17.167927	5.722642				0.000000																																																																																																															-22.890570	
 2 	 7																																																																																					33.258293	11.086098				0.000000																																																																																																															-44.344391	
 2 	 8																																																																																					28.966859	9.655620				0.000000																																																																																																															-38.622479	
 2 	 9																																																																																					26.821234	8.940411				0.000000																																																																																																															-35.761645	
 2 	 10																																																																																					30.039855	10.013285				0.000000																																																																																																															-40.053140	
 2 	 11																																																																																					34.331106	11.443702				0.000000																																																																																																															-45.774808	
 2 	 12																																																																																					37.764326	12.588109				0.000000																																																																																																															-50.352435	
 2 	 13																																																																																					34.331106	11.443702				0.000000																																																																																																															-45.774808	
 2 	 14																																																																																					34.760304	11.586768				0.000000																																																																																																															-46.347072	
 2 	 15																																																																																					39.051738	13.017246				0.000000																																																																																																															-52.068984	
 2 	 16																																																																																					40.768348	13.589449				0.000000																																																																																																															-54.357798	
 2 	 17																																																																																					40.768348	13.589449				0.000000																																																																																																															-54.357798	
 2 	 18																																																																																					30.039855	10.013285				0.000000																																																																																																															-40.053140	
 2 	 19																																																																																					21.456987	7.152329				0.000000																																																																																																															-28.609316	
 2 	 20																																																																																					16.090366	5.363455				0.000000																																																																																																															-21.453821	
 2 	 21																																																																																					10.720823	3.573608				0.000000																																																																																																															-14.294430	
 2 	 22																																																																																					6.867171	2.289057				0.000000																																																																																																															-9.156228	
 2 	 23																																																																																					4.291982	1.430661				0.000000																																																																																																															-5.722642	
 2 	 24																																																																																					1.716793	0.572264				0.000000																																																																																																															-2.289057	
 3 	 1																																																																																					1.072082	0.357361				0.000000																																																																																																															-1.429443	
 3 	 2																																																																																					0.429198	0.143066				0.000000																																																																																																															-0.572264	
 3 	 3																																																																																					0.213686	0.071229				0.000000																																																																																																															-0.284915	
 3 	 4																																																																																					2.575189	0.858396				0.000000																																																																																																															-3.433585	
 3 	 5																																																																																					6.867171	2.289057				0.000000																																																																																																															-9.156228	
 3 	 6																																																																																					17.167927	5.722642				0.000000																																																																																																															-22.890570	
 3 	 7																																																																																					33.258293	11.086098				0.000000																																																																																																															-44.344391	
 3 	 8																																																																																					28.966859	9.655620				0.000000																																																																																																															-38.622479	
 3 	 9																																																																																					26.821234	8.940411				0.000000																																																																																																															-35.761645	
 3 	 10																																																																																					30.039855	10.013285				0.000000																																																																																																															-40.053140	
 3 	 11																																																																																					34.331106	11.443702				0.000000																																																																																																															-45.774808	
 3 	 12																																																																																					37.764326	12.588109				0.000000																																																																																																															-50.352435	
 3 	 13																																																																																					34.331106	11.443702				0.000000																																																																																																															-45.774808	
 3 	 14																																																																																					34.760304	11.586768				0.000000																																																																																																															-46.347072	
 3 	 15																																																																																					39.051738	13.017246				0.000000																																																																																																															-52.068984	
 3 	 16																																																																																					40.768348	13.589449				0.000000																																																																																																															-54.357798	
