Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																						-2.820935						0.000000					0.557955			0.292959	0.146896												0.000000			0.101781			1.138974					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 2																						-2.822149						0.000000					0.559060			0.293190	0.146784												0.000000			0.101790			1.138955					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 3																						-2.990890						0.000000					0.536884			0.285331	0.147216												0.000000			0.104029			1.134398					0.238513																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 4																						-3.374173						0.000000					0.557974			0.295781	0.144340												0.000000			0.101761			1.139013					0.590785																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 5																						-3.421089						0.000000					0.552429			0.294169	0.143803												0.000000			0.101753			1.139031					0.645385																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 6																						-3.465855						0.000000					0.552391			0.295023	0.144505												0.000000			0.101725			1.139087					0.688605																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 7																						-3.435917						0.000000					0.556920			0.297548	0.146266												0.000000			0.101711			1.139116					0.649838																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 8																						-2.838079						0.000000					0.569774			0.295618	0.149556												0.000000			0.101774			1.138987					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 9																						-2.837970						0.000000					0.569586			0.295856	0.149411												0.000000			0.101788			1.138960					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 10																						-2.841773						0.000000					0.572164			0.296587	0.149894												0.000000			0.101777			1.138982					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 11																						-2.844922						0.000000					0.574774			0.300014	0.146891												0.000000			0.101666			1.139207					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 12																						-2.845609						0.000000					0.575684			0.299821	0.146854												0.000000			0.101661			1.139219					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 13																						-2.840267						0.000000					0.570751			0.299605	0.146656												0.000000			0.101655			1.139230					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 14																						-2.836471						0.000000					0.567110			0.299505	0.146590												0.000000			0.101644			1.139252					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 15																						-2.838076						0.000000					0.568705			0.299460	0.146632												0.000000			0.101632			1.139277					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 16																						-2.839894						0.000000					0.571814			0.298621	0.146187												0.000000			0.101638			1.139264					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 17																						-2.840249						0.000000					0.571381			0.299132	0.146454												0.000000			0.101629			1.139283					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 18																						-2.830265						0.000000					0.562339			0.295362	0.149375												0.000000			0.101718			1.139102					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 19																						-2.826972						0.000000					0.560098			0.294971	0.148724												0.000000			0.101728			1.139081					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 20																						-2.824900						0.000000					0.559357			0.294402	0.147973												0.000000			0.101739			1.139059					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 21																						-2.821158						0.000000					0.556947			0.293668	0.147383												0.000000			0.101746			1.139045					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 22																						-2.815085						0.000000					0.552681			0.292497	0.146758												0.000000			0.101757			1.139023					0.037851																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 23																						-3.143670						0.000000					0.548135			0.292167	0.147059												0.000000			0.101731			1.139074					0.370984																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 1 	 24																						-3.182257						0.000000					0.547659			0.292338	0.148039												0.000000			0.101733			1.139071					0.408899																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 2 	 1																						-3.391455						0.000000					0.700921			0.366211	0.186449												0.000000			0.103405			1.135669					0.354282																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
 2 	 2																						-3.416305						0.000000					0.701003			0.366169	0.186479												0.000000			0.103421			1.135635					0.379080																																																				0.544519				0.000000	0.000000										0.000000	0.000000								-0.000000																																																																	0.000000	
