Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 14	0.036181																				0.000000												1.855628			0.463061	0.159143	0.146238				0.000757		2.512611	1.166790				0.294470								-0.000000			0.017397												0.000000								-0.000000		-0.270702	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.279501			-0.000000	0.000000																																																							-0.000000	0.000000	-8.898189	
 1 	 15	0.036129																				-0.000000												1.854352			0.462992	0.159072	0.119891				0.000693		2.512611	1.166790				0.294625								-0.000000			0.017397												0.000000								-0.000000		-0.254014	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.329119			-0.000000	0.000000																																																							-0.000000	0.000000	-8.936770	
 1 	 16	0.036035																				0.000000												1.852549			0.462715	0.158958	0.084072				0.000686		2.512611	1.166790				0.294580								-0.000000			0.017397												0.000000								-0.000000		-0.231053	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.350753			-0.000000	0.000000																																																							-0.000000	0.000000	-8.943207	
 1 	 17	0.035765																				0.000000												1.846563			0.461584	0.158635	0.036337				0.000636		2.512611	1.166790				0.294227								-0.000000			0.017397												0.000000								-0.000000		-0.201816	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.343804			-0.000000	0.000000																																																							-0.000000	0.000000	-8.909646	
 1 	 18	0.035331																				0.000000												1.804279			0.459351	0.158165	0.002738				0.000653		2.512611	1.166790				0.292248								-0.000000			0.017397												0.000000								-0.000000		-0.167133	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.331147			-0.000000	0.000000																																																							-0.000000	0.000000	-8.850690	
 1 	 19	0.035105																				-0.000000												1.793221			0.453092	0.161922	0.000000				0.000663		2.512611	1.166790				0.290311								-0.000000			0.017397												0.000000								-0.000000		-0.144243	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.483712			-0.000000	0.000000																																																							-0.000000	0.000000	-9.007692	
 1 	 20	0.034732																				-0.000000												1.770048			0.452385	0.161592	0.000000				0.000608		2.512611	1.166790				0.285696								-0.000000			0.017397												0.000000								-0.000000		-0.136942	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.543088			-0.000000	0.000000																																																							-0.000000	0.000000	-9.045117	
 1 	 21	0.034582																				-0.000000												1.760041			0.451489	0.161307	0.000000				0.000494		2.512611	1.166790				0.285379								-0.000000			0.017397												0.000000								-0.000000		-0.134180	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.521051			-0.000000	0.000000																																																							-0.000000	0.000000	-9.014074	
 1 	 22	0.034507																				-0.000000												1.752734			0.450666	0.161162	0.000000				0.000368		2.512611	1.166790				0.284972								-0.000000			0.017397												0.000000								-0.000000		-0.131812	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.354172			-0.000000	0.000000																																																							-0.000000	0.000000	-8.840681	
 1 	 23	0.034439																				-0.000000												1.740098			0.449507	0.161162	0.000000				0.000259		2.512611	1.166790				0.284395								-0.000000			0.171170												0.000000								-0.000000		-0.129444	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	5.097925			-0.000000	0.000000																																																							-0.000000	0.000000	-8.726024	
 1 	 24	0.034410																				-0.000000												1.734819			0.449008	0.161104	0.000000				0.000170		2.512611	1.166790				0.283971								-0.000000			0.188671												0.000000								-0.000000		-0.126484	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-2.512611	4.976086			-0.000000	0.000000																																																							-0.000000	0.000000	-8.618269	
 2 	 1	0.016635																				-0.000000												2.095888			0.533129	0.181733	0.000000				0.001351		1.976578	0.917871				0.325462								-0.000000			0.163460												0.000000								-0.000000		-0.134574	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.129165			-0.000000	0.000000																																																							-0.000000	0.000000	-8.979843	
 2 	 2	0.016617																				-0.000000												2.054909			0.533012	0.181743	0.000000				0.001542		1.976578	0.917871				0.324910								-0.000000			0.174907												0.000000								-0.000000		-0.126484	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.079730			-0.000000	0.000000																																																							-0.000000	0.000000	-8.908481	
