Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1									0.473788																												-0.376657																							-0.097054																-0.000078																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 2									0.473525																												-0.376370																							-0.097054																-0.000101																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 3									0.989195																												-0.377477																							-0.611571																-0.000147																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 4									1.885215																												-0.370101																							-1.514833																-0.000281																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 5									4.545441																												-0.368727																							-1.654834																-2.521880																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 6									8.565334																												-0.370525																							-1.765654																-6.429156																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 7									8.470495																												-0.375042																							-1.666251																-6.429202																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 8									1.269402																												-0.383476																							-0.097054																-0.788872																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 9									1.268934																												-0.383105																							-0.097054																-0.788775																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 10									1.270180																												-0.384343																							-0.097054																-0.788782																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 11									1.262457																												-0.376645																							-0.097054																-0.788759																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 12									1.262366																												-0.376550																							-0.097054																-0.788762																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 13									3.160029																												-0.376040																							-0.097054																-2.686935																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 14									6.902030																												-0.375871																							-0.097054																-6.429105																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 15									6.902227																												-0.375980																							-0.097054																-6.429193																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 16									6.901110																												-0.374838																							-0.097054																-6.429218																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 17									6.901808																												-0.375523																							-0.097054																-6.429230																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 18									6.909306																												-0.383014																							-0.097054																-6.429238																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 19									6.907639																												-0.381343																							-0.097054																-6.429242																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 20									6.905717																												-0.379418																							-0.097054																-6.429246																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 21									6.904207																												-0.377905																							-0.097054																-6.429248																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 22									6.902606																												-0.376302																							-0.097054																-6.429250																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 23									7.757568																												-0.377074																							-0.951242																-6.429251																																									-0.000000											-0.000000																																																																									0.000000	
 1 	 24									7.857298																												-0.379588																							-1.048458																-6.429252																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 1									1.386526																												-0.478073																							-0.908414																-0.000038																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 2									1.450224																												-0.478151																							-0.971999																-0.000074																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 3									5.442677																												-0.477289																							-1.037160																-3.928228																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 4									8.475339																												-0.478892																							-1.567204																-6.429242																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 5									8.527568																												-0.481963																							-1.616354																-6.429250																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 6									8.577187																												-0.483495																							-1.664437																-6.429256																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 7									8.355873																												-0.484351																							-1.442264																-6.429258																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 8									1.365436																												-0.479569																							-0.097054																-0.788813																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 9									1.365258																												-0.479437																							-0.097054																-0.788767																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 10									1.365591																												-0.479763																							-0.097054																-0.788774																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 11									1.366022																												-0.480184																							-0.097054																-0.788784																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 12									1.370017																												-0.484177																							-0.097054																-0.788785																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 13									1.366192																												-0.480340																							-0.097054																-0.788798																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 14									1.366394																												-0.480577																							-0.097054																-0.788763																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 15									6.241812																												-0.483994																							-0.097054																-5.660764																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 16									7.010105																												-0.483822																							-0.097054																-6.429229																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 17									7.010453																												-0.484151																							-0.097054																-6.429248																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 18									7.005777																												-0.479469																							-0.097054																-6.429254																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 19									7.004954																												-0.478644																							-0.097054																-6.429256																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 20									7.004897																												-0.478584																							-0.097054																-6.429258																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 21									7.001064																												-0.474750																							-0.097054																-6.429260																																									-0.000000											-0.000000																																																																									0.000000	
 2 	 22									7.000507																												-0.474193																							-0.097054																-6.429260																																									-0.000000											-0.000000																																																																									0.000000	
