Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1						36.280331																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005205	0.005116															0.000000	
 1 	 2						36.280322																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005201	0.005121															0.000000	
 1 	 3						36.280317																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005200	0.005124															0.000000	
 1 	 4						36.280314																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005198	0.005126															0.000000	
 1 	 5						36.280311																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005197	0.005128															0.000000	
 1 	 6						36.280308																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005196	0.005130															0.000000	
 1 	 7						36.280303																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005193	0.005132															0.000000	
 1 	 8						36.280292																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005188	0.005138															0.000000	
 1 	 9						36.280278																																																-0.000001																								-23.601951																																		-12.678290																																																																									-0.005181	0.005145															0.000000	
 1 	 10						36.215421																																																-0.000001																								-23.537092																																		-12.678290																																																																									-0.005182	0.005144															0.000000	
 1 	 11						34.714783																																																-0.000001																								-22.036456																																		-12.678290																																																																									-0.005181	0.005144															0.000000	
 1 	 12						34.206842																																																-0.000001																								-21.528525																																		-12.678290																																																																									-0.005175	0.005150															0.000000	
 1 	 13						36.280207																																																-0.000001																								-23.601914																																		-12.678290																																																																									-0.005163	0.005162															0.000000	
 1 	 14						36.280215																																																-0.000001																								-23.601933																																		-12.678290																																																																									-0.005158	0.005167															0.000000	
 1 	 15						36.280215																																																-0.000001																								-23.601935																																		-12.678290																																																																									-0.005156	0.005168															0.000000	
 1 	 16						36.280214																																																-0.000001																								-23.601938																																		-12.678290																																																																									-0.005155	0.005170															0.000000	
 1 	 17						36.280218																																																-0.000001																								-23.601939																																		-12.678290																																																																									-0.005156	0.005169															0.000000	
 1 	 18						36.280213																																																-0.000001																								-23.601942																																		-12.678290																																																																									-0.005152	0.005173															0.000000	
 1 	 19						36.280232																																																-0.000001																								-23.601950																																		-12.678290																																																																									-0.005158	0.005167															0.000000	
 1 	 20						36.280227																																																-0.000001																								-23.601950																																		-12.678290																																																																									-0.005156	0.005170															0.000000	
 1 	 21						36.280222																																																-0.000001																								-23.601950																																		-12.678290																																																																									-0.005153	0.005173															0.000000	
 1 	 22						36.280216																																																-0.000001																								-23.601950																																		-12.678290																																																																									-0.005150	0.005176															0.000000	
 1 	 23						36.280210																																																-0.000001																								-23.601950																																		-12.678290																																																																									-0.005147	0.005179															0.000000	
 1 	 24						36.280206																																																-0.000001																								-23.601950																																		-12.678290																																																																									-0.005145	0.005181															0.000000	
 2 	 1						30.265739																																																-0.000000																								-17.587414																																		-12.678290																																																																									-0.005180	0.005145															0.000000	
 2 	 2						30.479615																																																-0.000000																								-17.801304																																		-12.678290																																																																									-0.005173	0.005153															0.000000	
 2 	 3						34.457334																																																-0.000000																								-21.778989																																		-12.678290																																																																									-0.005190	0.005135															0.000000	
 2 	 4						35.455706																																																-0.000000																								-22.777322																																		-12.678290																																																																									-0.005209	0.005114															0.000000	
 2 	 5						35.728718																																																-0.000000																								-23.050325																																		-12.678290																																																																									-0.005212	0.005110															0.000000	
 2 	 6						35.935958																																																-0.000000																								-23.257567																																		-12.678290																																																																									-0.005212	0.005111															0.000000	
 2 	 7						36.159329																																																-0.000000																								-23.480942																																		-12.678290																																																																									-0.005210	0.005113															0.000000	
 2 	 8						36.071595																																																-0.000000																								-23.393223																																		-12.678290																																																																									-0.005202	0.005121															0.000000	
 2 	 9						33.910616																																																-0.000000																								-21.232292																																		-12.678290																																																																									-0.005180	0.005146															0.000000	
 2 	 10						30.357001																																																-0.000000																								-17.678749																																		-12.678290																																																																									-0.005144	0.005183															0.000000	
 2 	 11						27.262665																																																-0.000000																								-14.584460																																		-12.678290																																																																									-0.005121	0.005206															0.000000	
 2 	 12						25.057686																																																-0.000000																								-12.379499																																		-12.678290																																																																									-0.005111	0.005214															0.000000	
 2 	 13						23.683330																																																-0.000000																								-11.005141																																		-12.678290																																																																									-0.005112	0.005214															0.000000	
 2 	 14						23.026731																																																-0.000000																								-10.348539																																		-12.678290																																																																									-0.005114	0.005212															0.000000	
 2 	 15						23.003419																																																-0.000000																								-10.325225																																		-12.678290																																																																									-0.005115	0.005211															0.000000	
 2 	 16						23.661183																																																-0.000000																								-10.982984																																		-12.678290																																																																									-0.005117	0.005209															0.000000	
 2 	 17						25.200858																																																-0.000000																								-12.522653																																		-12.678290																																																																									-0.005121	0.005206															0.000000	
 2 	 18						27.837417																																																-0.000000																								-15.159199																																		-12.678290																																																																									-0.005128	0.005200															0.000000	
 2 	 19						29.994683																																																-0.000000																								-17.316445																																		-12.678290																																																																									-0.005138	0.005190															0.000000	
 2 	 20						30.434535																																																-0.000000																								-17.756279																																		-12.678290																																																																									-0.005147	0.005181															0.000000	
 2 	 21						30.788594																																																-0.000000																								-18.110320																																		-12.678290																																																																									-0.005155	0.005172															0.000000	
 2 	 22						32.412705																																																-0.000000																								-19.734379																																		-12.678290																																																																									-0.005181	0.005145															0.000000	
