Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.313794											-0.000000																																					-10.438936	15.170125																									-4.231050	
 1 	 2																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.351529											-0.000000																																					-10.421205	15.190129																									-4.231050	
 1 	 3																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.369244											-0.000000																																					-10.411988	15.198627																									-4.231050	
 1 	 4																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.371918											-0.000000																																					-10.410049	15.199362																									-4.231050	
 1 	 5																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.368064											-0.000000																																					-10.412304	15.197763																									-4.231050	
 1 	 6																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.348399											-0.000000																																					-10.416949	15.182743																									-4.231050	
 1 	 7																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.327944											-0.000000																																					-10.430276	15.175615																									-4.231050	
 1 	 8																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.043825																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-11.761307	13.573798																									-4.231050	
 1 	 9																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.573681																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-18.142459	8.425093																									-4.231050	
 1 	 10																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.661821																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-18.818364	8.012859																									-4.231050	
 1 	 11																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.677874																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-18.812060	7.990502																									-4.231050	
 1 	 12																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.699930																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-18.822168	7.978554																									-4.231050	
 1 	 13																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.678040																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-18.818808	7.997084																									-4.231050	
 1 	 14																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.641101																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-18.814354	8.029568																									-4.231050	
 1 	 15																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.491227																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-18.101760	8.466848																									-4.231050	
 1 	 16																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.335712																																																							-0.000000		-0.186345	-0.000000										-0.438921											-0.000000																																					-12.883142	12.403746																									-4.231050	
 1 	 17																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.335040											-0.000000																																					-10.428433	15.180868																									-4.231050	
 1 	 18																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.380168											-0.000000																																					-10.404923	15.202485																									-4.231050	
 1 	 19																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.386583											-0.000000																																					-10.403862	15.207841																									-4.231050	
 1 	 20																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.388355											-0.000000																																					-10.403615	15.209365																									-4.231050	
 1 	 21																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.389185											-0.000000																																					-10.404101	15.210681																									-4.231050	
 1 	 22																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.389666											-0.000000																																					-10.403754	15.210815																									-4.231050	
 1 	 23																																																			0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																							-0.000000		-0.186345	-0.000000										-0.389974											-0.000000																																					-10.401909	15.209278																									-4.231050	
