{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space Cooling (%_sc);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Hydro_dam;Solar
117;0.00013847;0.0003414931925535;0;5.87E-05;0.000114155;0;0.498226642608423;0.469552191332165;0.325608254722474;0.285899930975831;0
118;0.000118677;0.0003482800907037;0;3.76E-05;0.000114155;0;0.499877142493131;0.559162177066802;0.325608254722474;0.285899930975831;0
119;0.000120868;0.0003541776770258;0;2.35E-05;0.000114155;0;0.484909811134398;0.570462439225251;0.325608254722474;0.285899930975831;0
120;0.000114411;0.000358520348568;0;9.40E-06;0.000114155;0;0.493430374142138;0.583926889074018;0.325608254722474;0.285899930975831;0
121;8.93E-05;0.0003639573452956;0;5.87E-06;0.000114155;0;0.489947976730616;0.595900822418753;0.407876826931597;0.358135750476524;0
122;7.19E-05;0.0003687550827564;0;2.35E-06;0.000114155;0;0.498316972799061;0.637961162360969;0.407876826931597;0.358135750476524;0
123;5.90E-05;0.0003697818491359;0;1.17E-06;0.000114155;0;0.545599562811114;0.72608934589338;0.407876826931597;0.358135750476524;0
124;4.94E-05;0.0003682634755969;0;1.41E-05;0.000114155;0;0.567895999757636;0.774240686443842;0.407876826931597;0.358135750476524;0
125;5.28E-05;0.0003706743477;0;3.76E-05;0.000114155;0;0.528480816474953;0.693432739285229;0.407876826931597;0.358135750476524;0
126;7.49E-05;0.000374798196695;0;9.40E-05;0.000114155;0;0.497641597877198;0.57616025793294;0.407876826931597;0.358135750476524;0
127;0.000121329;0.0003771727400063;0;0.0001821;0.000114155;0;0.50113990625715;0.531101233884739;0.407876826931597;0.358135750476524;0
128;0.000164219;0.0003806564799383;0;0.000158603;0.000114155;0.00269698510077366;0.53782563065759;0.606978332179291;0.407876826931597;0.358135750476524;0
129;0.00018478;0.0003811140952458;0;0.000146855;0.000114155;0.0390946590254389;0.530467378066525;0.584155389203415;0.407876826931597;0.358135750476524;0
130;0.000187278;0.0003614298386502;0;0.000164478;0.000114155;0.134512131901086;0.520091057380364;0.526232571764697;0.407876826931597;0.358135750476524;0.089222849
131;0.000188931;0.0003423036857747;0;0.000187974;0.000114155;0.269187012903032;0.516235473719747;0.539143422387349;0.407876826931597;0.358135750476524;0.292669495
132;0.000191006;0.0003252310656581;0;0.000206772;0.000114155;0.406791377721395;0.514103873412037;0.524030411965611;0.407876826931597;0.358135750476524;0.431651906
133;0.000179092;0.0003119415262202;0;0.000187974;0.000114155;0.448524897168578;0.506831533748533;0.480190203602411;0.407876826931597;0.358135750476524;0.424285063
134;0.000181167;0.000305432086562;0;0.000190324;0.000114155;0.44599066116877;0.495570317468443;0.45720528585165;0.407876826931597;0.358135750476524;0.428284779
135;0.000180284;0.0003061457030049;0;0.000213821;0.000114155;0.401804280272097;0.465775809902334;0.448374694030243;0.407876826931597;0.358135750476524;0.287976646
136;0.000177516;0.0003111072387026;0;0.00022322;0.000114155;0.284799301654428;0.393885171296295;0.430304494413771;0.407876826931597;0.358135750476524;0.194166581
137;0.000181475;0.0003218059616709;0;0.00022322;0.000114155;0.146416066138984;0.353383416957444;0.390535163071417;0.407876826931597;0.358135750476524;0
138;0.00021076;0.0003476907569696;0;0.000164478;0.000114155;0.0208900095952167;0.399784066719065;0.354100665408646;0.407876826931597;0.358135750476524;0
139;0.00021418;0.0003642789931951;0;0.000117484;0.000114155;0;0.448002984136552;0.316155515641003;0.407876826931597;0.358135750476524;0
140;0.000190353;0.0003703696957265;0;8.81E-05;0.000114155;0;0.462980939611704;0.325351329431779;0.407876826931597;0.358135750476524;0
141;0.000169753;0.0003743788222209;0;5.87E-05;0.000114155;0;0.454582897361363;0.368224176081709;0.407876826931597;0.358135750476524;0
142;0.000148308;0.0003768612896624;0;3.76E-05;0.000114155;0;0.424632966415099;0.38122331927334;0.407876826931597;0.358135750476524;0
143;0.000152574;0.0003809543335414;0;2.35E-05;0.000114155;0;0.387850355244743;0.379362463464913;0.407876826931597;0.358135750476524;0
144;0.000143197;0.0003895090204447;0;9.40E-06;0.000114155;0;0.364158740620004;0.376796119996382;0.407876826931597;0.358135750476524;0
145;0.000116487;0.000398698292735;0;5.87E-06;0.000114155;0;0.35880417990415;0.374636604655133;0.411205292580959;0.361058305680842;0
146;9.47E-05;0.0004055176955936;0;2.35E-06;0.000114155;0;0.377050371156642;0.376749396503544;0.411205292580959;0.361058305680842;0
147;8.01E-05;0.0004109689264092;0;1.17E-06;0.000114155;0;0.382034193706999;0.382190050589659;0.411205292580959;0.361058305680842;0
148;7.41E-05;0.0004143806461047;0;1.41E-05;0.000114155;0;0.402330287958248;0.416046746403916;0.411205292580959;0.361058305680842;0
149;8.01E-05;0.0004150910758115;0;3.76E-05;0.000114155;0;0.419259690619731;0.424269487832692;0.411205292580959;0.361058305680842;0
150;9.90E-05;0.0004157067532309;0;9.40E-05;0.000114155;0;0.431046551732739;0.427799188143035;0.411205292580959;0.361058305680842;0
151;0.00014166;0.000417754762314;0;0.0001821;0.000114155;0;0.448388442311046;0.466564743114023;0.411205292580959;0.361058305680842;0
152;0.000180745;0.0004211154942315;0;0.000158603;0.000114155;0.00251098612830651;0.444811640870535;0.455504068643755;0.411205292580959;0.361058305680842;0
153;0.000198462;0.0004188484501521;0;0.000146855;0.000114155;0.0538234526576813;0.423120649352347;0.439212142916313;0.411205292580959;0.361058305680842;0
154;0.000190161;0.0003961149119829;0;0.000164478;0.000114155;0.186161721568058;0.386351983121888;0.409415866960087;0.411205292580959;0.361058305680842;0
155;0.000185088;0.0003712248032534;0;0.000187974;0.000114155;0.338425130403901;0.423177100207683;0.449797609798428;0.411205292580959;0.361058305680842;0
156;0.000190199;0.0003492803009488;0;0.000206772;0.000114155;0.446502158343102;0.450995547421664;0.468763713849201;0.411205292580959;0.361058305680842;0
157;0.000176671;0.0003357462326255;0;0.000187974;0.000114155;0.467810665626343;0.435413778574479;0.426572696455661;0.411205292580959;0.361058305680842;0
158;0.000179361;0.000329615377219;0;0.000190324;0.000114155;0.42426365619744;0.4126698684851;0.374562996612671;0.411205292580959;0.361058305680842;0.516726624
159;0.000177824;0.0003278184829426;0;0.000213821;0.000114155;0.329369305431801;0.412383408040942;0.35799751595941;0.411205292580959;0.361058305680842;0.58352097
160;0.000178862;0.0003313801916851;0;0.00022322;0.000114155;0.212166702906109;0.422503215560838;0.367020786565626;0.411205292580959;0.361058305680842;0.40105317
161;0.000183819;0.000346199152014;0;0.00022322;0.000114155;0.084048285683593;0.443373664262841;0.384321457671254;0.411205292580959;0.361058305680842;0
162;0.000216871;0.00037134271249;0;0.000164478;0.000114155;0.00502197225661303;0.480907563002891;0.423549241481904;0.411205292580959;0.361058305680842;0
163;0.000222712;0.0003900633000814;0;0.000117484;0.000114155;0;0.504322931710087;0.461611793295838;0.411205292580959;0.361058305680842;0
164;0.000202305;0.000402473937696;0;8.81E-05;0.000114155;0;0.548678643955486;0.481985906095775;0.411205292580959;0.361058305680842;0
165;0.000177516;0.0004093770454902;0;5.87E-05;0.000114155;0;0.571141963330188;0.496708738270263;0.411205292580959;0.361058305680842;0
166;0.00015807;0.0004139655206122;0;3.76E-05;0.000114155;0;0.584919863160348;0.505625546061062;0.411205292580959;0.361058305680842;0
167;0.000159876;0.0004173944486828;0;2.35E-05;0.000114155;0;0.597613942483787;0.522946352766939;0.411205292580959;0.361058305680842;0
168;0.000153266;0.0004193940193767;0;9.40E-06;0.000114155;0;0.606712101999289;0.549142361105571;0.411205292580959;0.361058305680842;0
169;0.000125787;0.0004221643553148;0;5.87E-06;0.000114155;0;0.613231997790995;0.534163291362871;0.290754596442373;0.255296718827449;0
170;0.000101844;0.0004268490698678;0;2.35E-06;0.000114155;0;0.615787759309414;0.504427348044304;0.290754596442373;0.255296718827449;0
171;8.31E-05;0.0004303642522628;0;1.17E-06;0.000114155;0;0.610638141318323;0.480250610403876;0.290754596442373;0.255296718827449;0
172;7.84E-05;0.0004327237116898;0;1.41E-05;0.000114155;0;0.625037047818969;0.499331001601793;0.290754596442373;0.255296718827449;0
173;8.78E-05;0.0004353032683585;0;3.76E-05;0.000114155;0;0.615176141685749;0.531522301552447;0.290754596442373;0.255296718827449;0
174;0.000106764;0.0004356213046238;0;9.40E-05;0.000114155;0;0.639318210003041;0.550117992135018;0.290754596442373;0.255296718827449;0
175;0.00014827;0.0004368583955876;0;0.0001821;0.000114155;0;0.661829857762236;0.561851707394882;0.290754596442373;0.255296718827449;0
176;0.000186663;0.0004378520199114;0;0.000158603;0.000114155;0.00195298921090507;0.704405101141722;0.631186700882215;0.290754596442373;0.255296718827449;0
177;0.000200038;0.0004312246710166;0;0.000146855;0.000114155;0.0279695954847476;0.755090391942549;0.721640453566485;0.290754596442373;0.255296718827449;0
178;0.000198193;0.0004106151986993;0;0.000164478;0.000114155;0.139801477680621;0.79205240321941;0.799503485717999;0.290754596442373;0.255296718827449;0
179;0.000193927;0.0003875674483482;0;0.000187974;0.000114155;0.258724570701762;0.828145489733617;0.850280056170672;0.290754596442373;0.255296718827449;0
180;0.000192966;0.000371138761378;0;0.000206772;0.000114155;0.329160056587853;0.850002179021419;0.838409767399302;0.290754596442373;0.255296718827449;0
181;0.000187662;0.0003620555011761;0;0.000187974;0.000114155;0.338587879504728;0.844031907939926;0.80888382022338;0.290754596442373;0.255296718827449;0
182;0.000188815;0.0003589091303753;0;0.000190324;0.000114155;0.30259707833232;0.804236027170895;0.784652163938205;0.290754596442373;0.255296718827449;0.017841632
183;0.000184204;0.0003587223876384;0;0.000213821;0.000114155;0.298307477029837;0.789807009556502;0.759506358806744;0.290754596442373;0.255296718827449;0.004310877
184;0.000186164;0.0003648670522347;0;0.00022322;0.000114155;0.200739391035029;0.749540557960033;0.737921773802774;0.290754596442373;0.255296718827449;0.013896237
185;0.000183512;0.0003760193539781;0;0.00022322;0.000114155;0.094324728912403;0.681231415317575;0.729549405950194;0.290754596442373;0.255296718827449;0
186;0.000215449;0.0003953600804194;0;0.000164478;0.000114155;0.0134268008249723;0.649029723170494;0.661319868054799;0.290754596442373;0.255296718827449;0
187;0.000221444;0.0004122189767665;0;0.000117484;0.000114155;0;0.640930567673411;0.636746870696701;0.290754596442373;0.255296718827449;0
188;0.000199922;0.0004178235958143;0;8.81E-05;0.000114155;0;0.605995021436262;0.642983122036355;0.290754596442373;0.255296718827449;0
189;0.000178554;0.0004230619526567;0;5.87E-05;0.000114155;0;0.560021475626772;0.610115740560172;0.290754596442373;0.255296718827449;0
190;0.000156763;0.0004275244454772;0;3.76E-05;0.000114155;0;0.506261290944062;0.572285100432407;0.290754596442373;0.255296718827449;0
191;0.000162759;0.0004322380531044;0;2.35E-05;0.000114155;0;0.471589454041482;0.576914842342499;0.290754596442373;0.255296718827449;0
192;0.000155072;0.000436751958601;0;9.40E-06;0.000114155;0;0.453964070966295;0.616168954470611;0.290754596442373;0.255296718827449;0
193;0.000123674;0.0004383907907656;0;5.87E-06;0.000114155;0;0.460170542736249;0.646601411572347;0.33384405527113;0.293131365603919;0
