{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
45;2.98E-05;0;7.53E-05;5.87E-05;0.000114155;0;0;0.632740766566408;0.818457639636054;0.299320357808694;0.299320357808694;0.141837775;0;0;0;0
46;2.79E-05;0.000251915582676231;7.14E-05;3.76E-05;0.000114155;0;0;0.6570995973548;0.823260198915349;0.299320357808694;0.299320357808694;0.086783404;0;0;0.312587826091555;0.312587826091555
47;2.66E-05;0.000277972944664935;6.53E-05;2.35E-05;0.000114155;0;0;0.657485600782662;0.838819665897276;0.299320357808694;0.299320357808694;0.027300064;0;0;0.0309126469397328;0.0309126469397328
48;2.52E-05;0.000466261084530058;5.98E-05;9.40E-06;0.000114155;0;0;0.642652411822422;0.852188892595029;0.299320357808694;0.299320357808694;0.001337349;0;0;0;0
49;4.77E-05;0.000526002615479166;5.53E-05;5.87E-06;0.000114155;0;0;0.631110080789236;0.857705858350895;0.297043763903149;0.297043763903149;0.066160369;0;0;0;0
50;4.61E-05;0.000575786329438372;5.13E-05;2.35E-06;0.000114155;0;0;0.629643966339043;0.857222785607867;0.297043763903149;0.297043763903149;0.27718495;0;0;0;0
51;4.51E-05;0.000632058200314379;0;1.17E-06;0.000114155;0;0;0.672965784124574;0.852625609873048;0.297043763903149;0.297043763903149;0.355697074;0;0;0;0
52;4.47E-05;0.000669598740687483;0;1.41E-05;0.000114155;0;0;0.724699422399471;0.847035229480832;0.297043763903149;0.297043763903149;0.220203476;0;0;0;0
53;4.60E-05;0.000684900693548585;0;3.76E-05;0.000114155;0;0;0.812269401213341;0.834205855426594;0.297043763903149;0.297043763903149;0.064179973;0;0;0;0
54;4.87E-05;0.000695645360694487;0;9.40E-05;0.000114155;0;0;0.843096876144843;0.815070141927599;0.297043763903149;0.297043763903149;0.00163831;0;0;0;0
55;4.97E-05;0.000626977242993778;0;0.0001821;0.000114155;0.14549842498016;0.160814048662282;0.838600569802767;0.801594231120895;0.297043763903149;0.297043763903149;0.012104251;0;0;0;0
56;5.20E-05;0.000153634507060619;7.07E-05;0.000158603;0.000114155;0.423539935729831;0.468123086859287;0.983115720544676;0.804441432593012;0.297043763903149;0.297043763903149;0.119605224;0.00117641263558936;0.00117641263558936;0;0
57;5.46E-05;0;0.000102006557443528;0.000146855;0.000114155;0.638133503166354;0.705305450868076;1.11910313604699;0.810637317387862;0.297043763903149;0.297043763903149;0.156760507;0.022300233989367;0.022300233989367;0;0
58;5.66E-05;0;0.000128476506440335;0.000164478;0.000114155;0.786289433625558;0.869056742428248;1.1428974205764;0.807974428794825;0.297043763903149;0.297043763903149;0.094483545;0.0969814266577455;0.0969814266577455;0;0
59;5.86E-05;0;0.000151107044304642;0.000187974;0.000114155;0.899897792856668;0.994623876315264;1.07204987056336;0.807978421131537;0.297043763903149;0.297043763903149;0.028950473;0.190528561802178;0.190528561802178;0;0
60;6.01E-05;0;0.000163487876678745;0.000206772;0.000114155;0.993242672809632;1.09779453310538;0.942656842744734;0.809353115742874;0.297043763903149;0.297043763903149;0.001337349;0.27426866914049;0.27426866914049;0;0
61;6.00E-05;0;0.000166532343656046;0.000187974;0.000114155;0.965338865279205;1.06695348267702;0.792439612327086;0.802117005435289;0.297043763903149;0.297043763903149;0.071033259;0.302109087240363;0.302109087240363;0;0
62;6.07E-05;0;0.000162371572120445;0.000190324;0.000114155;0.876644619914672;0.968923000958322;0.656750959578631;0.783719652433574;0.297043763903149;0.297043763903149;0.295709087;0.312685443018265;0.312685443018265;0.369789241255922;0.369789241255922
63;6.19E-05;0;0.000153187430072342;0.000213821;0.000114155;0.722509302127437;0.798562912877694;0.555003071613536;0.761438421191336;0.297043763903149;0.297043763903149;0.379956487;0.288049085436887;0.288049085436887;0.896009774342792;0.896009774342792
64;6.21E-05;0;0.000138540161170638;0.00022322;0.000114155;0.531168907632909;0.587081424225847;0.504485441611722;0.748396344308212;0.297043763903149;0.297043763903149;0.23473409;0.150461714069524;0.150461714069524;0.981427136831788;0.981427136831788
65;6.13E-05;0;0.000117736303492732;0.00022322;0.000114155;0.268740241572796;0.297028688054143;0.471856617350673;0.723909347027338;0.297043763903149;0.297043763903149;0.068346712;0.0513685106997575;0.0513685106997575;1.02124730001737;1.02124730001737
66;5.97E-05;0;9.47E-05;0.000164478;0.000114155;0.0255784902362382;0.0282709628926843;0.515222217932405;0.704400350045332;0.297043763903149;0.297043763903149;0.001684675;0.00555322322849075;0.00555322322849075;1.0296926028568;1.0296926028568
67;6.47E-05;0;8.19E-05;0.000117484;0.000114155;0;0;0.624640218201283;0.702347845377724;0.297043763903149;0.297043763903149;0.013496124;0;0;1.0111735864894;1.0111735864894
68;6.59E-05;0;7.69E-05;8.81E-05;0.000114155;0;0;0.726399234632238;0.707769216848693;0.297043763903149;0.297043763903149;0.129156121;0;0;0.959027248674465;0.959027248674465
69;6.52E-05;0;7.28E-05;5.87E-05;0.000114155;0;0;0.789393174499869;0.695206663965584;0.297043763903149;0.297043763903149;0.167268949;0;0;0.855974426201332;0.855974426201332
70;5.97E-05;0;7.02E-05;3.76E-05;0.000114155;0;0;0.79973777393734;0.671925795967621;0.297043763903149;0.297043763903149;0.099862053;0;0;0.645907491018445;0.645907491018445
71;5.59E-05;0.000254912595556732;6.80E-05;2.35E-05;0.000114155;0;0;0.781785121669656;0.671896962424555;0.297043763903149;0.297043763903149;0.030086897;0;0;0.0451872420413377;0.0451872420413377
72;5.24E-05;0.000432157978285154;6.46E-05;9.40E-06;0.000114155;0;0;0.757427996704658;0.687543373628502;0.297043763903149;0.297043763903149;0.001337349;0;0;0;0
73;7.77E-05;0.000464588020887958;5.93E-05;5.87E-06;0.000114155;0;0;0.755961557335589;0.696603538225028;0.268850792911238;0.268850792911238;0.076139728;0;0;0;0
74;7.52E-05;0.000495017369408362;5.52E-05;2.35E-06;0.000114155;0;0;0.790991124716744;0.695056064152364;0.268850792911238;0.268850792911238;0.315040673;0;0;0;0
75;7.35E-05;0.000524345664809565;0;1.17E-06;0.000114155;0;0;0.805333930113589;0.687424712509416;0.268850792911238;0.268850792911238;0.405294592;0;0;0;0
76;7.27E-05;0.00056119871835697;0;1.41E-05;0.000114155;0;0;0.771184080140286;0.68830746251778;0.268850792911238;0.268850792911238;0.249890267;0;0;0;0
77;7.44E-05;0.000592277956767274;0;3.76E-05;0.000114155;0;0;0.717732190495816;0.664763322092579;0.268850792911238;0.268850792911238;0.072690001;0;0;0;0
78;7.92E-05;0.000617441048783477;0;9.40E-05;0.000114155;0;0;0.695513599251797;0.620922141775823;0.268850792911238;0.268850792911238;0.001731906;0;0;0;0
79;8.05E-05;0.000541970571202668;0;0.0001821;0.000114155;0.102978337314725;0.113818162295223;0.688439144173618;0.615179165402031;0.268850792911238;0.268850792911238;0.014990807;0;0;0;0
80;8.38E-05;0;7.41E-05;0.000158603;0.000114155;0.3308594321465;0.3656867407935;0.929650590462592;0.641959760129645;0.268850792911238;0.268850792911238;0.139202394;0.0017260169599868;0.0017260169599868;0;0
81;8.74E-05;0;0.000101854334094728;0.000146855;0.000114155;0.555418645129688;0.613883765669655;1.10990436244137;0.660571590331534;0.268850792911238;0.268850792911238;0.178236822;0.0299434887240061;0.0299434887240061;0;0
82;8.99E-05;0;0.000129863430285536;0.000164478;0.000114155;0.7404474641112;0.818389302438695;1.18326751433863;0.66089075547274;0.268850792911238;0.268850792911238;0.105440898;0.111929989809715;0.111929989809715;0;0
83;9.31E-05;0;0.000153694841235242;0.000187974;0.000114155;0.888271206385587;0.981773438636701;1.17342946317064;0.656435307692073;0.268850792911238;0.268850792911238;0.031252677;0.207429550235843;0.207429550235843;0;0
84;9.55E-05;0;0.000169762861393047;0.000206772;0.000114155;0.961684795245555;1.06291477369246;1.13515103360552;0.649765222012825;0.268850792911238;0.268850792911238;0.001337349;0.29183686413461;0.29183686413461;0;0
85;9.50E-05;0;0.000175801054231248;0.000187974;0.000114155;0.915510637546381;1.01188017834074;1.07254659004178;0.605871697725553;0.268850792911238;0.268850792911238;0.078782264;0.341681419170716;0.341681419170716;0.152602145668996;0.152602145668996
86;9.62E-05;0;0.000171893988277147;0.000190324;0.000114155;0.794261950062823;0.877868471122067;0.997299072084253;0.522520578841814;0.268850792911238;0.268850792911238;0.325014642;0.359278174136232;0.359278174136232;0.718770639556646;0.718770639556646
87;9.82E-05;0;0.000162659105112745;0.000213821;0.000114155;0.634147244947722;0.700899586521166;0.93730007042833;0.42542561899856;0.268850792911238;0.268850792911238;0.418375487;0.321334661197837;0.321334661197837;0.888082625542439;0.888082625542439
88;9.86E-05;0;0.000147656648397041;0.00022322;0.000114155;0.430183699427496;0.475466194104075;0.870267634681395;0.370258179403175;0.268850792911238;0.268850792911238;0.257707061;0.21713433654734;0.21713433654734;0.975542307924299;0.975542307924299
89;9.68E-05;0;0.000125482780579335;0.00022322;0.000114155;0.217583261100373;0.240486762268833;0.750648892734027;0.365757041546267;0.268850792911238;0.268850792911238;0.074928997;0.0976257171938149;0.0976257171938149;0.50643591844847;0.50643591844847
90;9.41E-05;0;9.86E-05;0.000164478;0.000114155;0.0169415974291967;0.0187249234743753;0.721351947387198;0.382172864755261;0.268850792911238;0.268850792911238;0.001755849;0.0122175133979801;0.0122175133979801;0.513204765261241;0.513204765261241
91;0.000101997258273465;0;8.25E-05;0.000117484;0.000114155;0;0;0.771079131396719;0.423085666086843;0.268850792911238;0.268850792911238;0.015777847;0;0;1.01453214333685;1.01453214333685
92;0.000104086798200378;0;7.65E-05;8.81E-05;0.000114155;0;0;0.794749296978991;0.491272337527205;0.268850792911238;0.268850792911238;0.14441521;0;0;0.96422991417696;0.96422991417696
93;0.000102932484759658;0;7.66E-05;5.87E-05;0.000114155;0;0;0.79169636077731;0.53816432848839;0.268850792911238;0.268850792911238;0.183896117;0;0;0.862163990372348;0.862163990372348
94;9.43E-05;0;7.45E-05;3.76E-05;0.000114155;0;0;0.743513434167919;0.56662924571915;0.268850792911238;0.268850792911238;0.108306591;0;0;0.653829767969996;0.653829767969996
95;8.82E-05;0;6.91E-05;2.35E-05;0.000114155;0;0;0.656067574301424;0.589126950330356;0.268850792911238;0.268850792911238;0.031846694;0;0;0.0556960619582692;0.0556960619582692
96;8.27E-05;0;6.51E-05;9.40E-06;0.000114155;0;0;0.558217492414047;0.608070588073478;0.268850792911238;0.268850792911238;0.001337349;0;0;0;0
97;8.39E-05;0;6.05E-05;5.87E-06;0.000114155;0;0;0.486387144532182;0.634187345922435;0.265039222811801;0.265039222811801;0.078782264;0;0;0;0
98;8.11E-05;0.000253414089116532;5.65E-05;2.35E-06;0.000114155;0;0;0.491420703961766;0.661045569419302;0.265039222811801;0.265039222811801;0.325014642;0;0;0;0
99;7.92E-05;0.000276224687151334;5.34E-05;1.17E-06;0.000114155;0;0;0.551379009549162;0.68349691856506;0.265039222811801;0.265039222811801;0.418375487;0;0;0;0
100;7.82E-05;0.00048010481338206;5.23E-05;1.41E-05;0.000114155;0;0;0.651330421965265;0.70340448382969;0.265039222811801;0.265039222811801;0.257707061;0;0;0;0
101;8.01E-05;0.000530116794451366;5.09E-05;3.76E-05;0.000114155;0;0;0.75245763396424;0.693789606225949;0.265039222811801;0.265039222811801;0.074928997;0;0;0;0
102;8.47E-05;0.000596845984464174;0;9.40E-05;0.000114155;0;0;0.852952310463999;0.664340134400231;0.265039222811801;0.265039222811801;0.001755849;0;0;0;0
103;8.62E-05;0.000553257708421869;5.51E-05;0.0001821;0.000114155;0.110286477382222;0.121895580264561;0.840451550465225;0.645984922730622;0.265039222811801;0.265039222811801;0.015777847;0;0;0;0
104;8.98E-05;0;7.93E-05;0.000158603;0.000114155;0.342153830432764;0.378170023109897;0.90173186905515;0.626607229267291;0.265039222811801;0.265039222811801;0.14441521;0.00152153397020607;0.00152153397020607;0;0
105;9.37E-05;0;0.00010748659800263;0.000146855;0.000114155;0.590630592727581;0.652802234067326;1.07403349928946;0.608229616152506;0.265039222811801;0.265039222811801;0.183896117;0.0277977482619946;0.0277977482619946;0;0
106;9.62E-05;0;0.000133110861727937;0.000164478;0.000114155;0.799244772836072;0.883375801555658;1.14718009286663;0.591557396207577;0.265039222811801;0.265039222811801;0.108306591;0.109156140126818;0.109156140126818;0;0
107;9.92E-05;0;0.000149094313358541;0.000187974;0.000114155;0.942085692337209;1.04125260732007;1.12899130592621;0.608206327521686;0.265039222811801;0.265039222811801;0.031846694;0.202148997679083;0.202148997679083;0;0
108;0.000101638387743908;0;0.000153221257483242;0.000206772;0.000114155;0.970986064422253;1.07319512383512;1.07295095137673;0.641964196059179;0.265039222811801;0.265039222811801;0.001337349;0.263993724131462;0.263993724131462;0;0
109;0.000100748189854627;0;0.000150413582382041;0.000187974;0.000114155;0.934445364084761;1.03280803398842;0.985087164819035;0.662189817482741;0.265039222811801;0.265039222811801;0.076139728;0.292639815618259;0.292639815618259;0.343091565353521;0.343091565353521
110;0.000101844408344789;0;0.00014513650628804;0.000190324;0.000114155;0.851066129678461;0.940652038065667;0.866317597920932;0.660317855153254;0.265039222811801;0.265039222811801;0.315040673;0.281138583097485;0.281138583097485;0.728267204008133;0.728267204008133
111;0.000104362443779939;0;0.000138658557108738;0.000213821;0.000114155;0.697927376445842;0.77139341607172;0.721535363999107;0.63957744408916;0.265039222811801;0.265039222811801;0.405294592;0.230738409531272;0.230738409531272;0.8994357658963;0.8994357658963
112;0.000104854360442565;0;0.000129288364300936;0.00022322;0.000114155;0.477354421681453;0.527602255542659;0.605457261237262;0.630377769504344;0.265039222811801;0.265039222811801;0.249890267;0.158596612598228;0.158596612598228;0.526323347726109;0.526323347726109
113;0.000103237954908009;0;0.000113913806065731;0.00022322;0.000114155;0.229874223941253;0.254071510671912;0.501297664145403;0.603521985768654;0.265039222811801;0.265039222811801;0.072690001;0.0796673793825825;0.0796673793825825;1.03236631695494;1.03236631695494
114;0.000100169791995497;0;9.30E-05;0.000164478;0.000114155;0.0212600438327174;0.0234979431835298;0.481305009755563;0.571583513793939;0.265039222811801;0.265039222811801;0.001731906;0.0102220680335274;0.0102220680335274;1.0409008988798;1.0409008988798
115;0.000108711717581329;0;7.89E-05;0.000117484;0.000114155;0;0;0.554530233660509;0.564282195320059;0.265039222811801;0.265039222811801;0.014990807;0;0;0.510820875885693;0.510820875885693
116;0.000111372051454664;0;7.33E-05;8.81E-05;0.000114155;0;0;0.591542455011602;0.569352019362867;0.265039222811801;0.265039222811801;0.139202394;0;0;0;0
117;0.000109507177747048;0;6.92E-05;5.87E-05;0.000114155;0;0;0.581798955188322;0.561079010490246;0.265039222811801;0.265039222811801;0.178236822;0;0;0.863035170625983;0.863035170625983
118;0.000100268864970259;0;6.62E-05;3.76E-05;0.000114155;0;0;0.546859715208367;0.541251735553117;0.265039222811801;0.265039222811801;0.105440898;0;0;0.657374194732962;0.657374194732962
119;9.38E-05;0;6.46E-05;2.35E-05;0.000114155;0;0;0.506668651655577;0.543673531367462;0.265039222811801;0.265039222811801;0.031252677;0;0;0.0659527037769557;0.0659527037769557
120;8.82E-05;0;6.46E-05;9.40E-06;0.000114155;0;0;0.462329350928846;0.537954952606764;0.265039222811801;0.265039222811801;0.001337349;0;0;0;0
121;8.67E-05;0;6.34E-05;5.87E-06;0.000114155;0;0;0.425124290323142;0.503602447694498;0.25751381517958;0.25751381517958;0.073556955;0;0;0;0
122;8.38E-05;0;6.12E-05;2.35E-06;0.000114155;0;0;0.428050345768177;0.473267342506416;0.25751381517958;0.25751381517958;0.305272872;0;0;0;0
123;8.18E-05;0.00016302299902312;5.90E-05;1.17E-06;0.000114155;0;0;0.469166209200055;0.458016838027286;0.25751381517958;0.25751381517958;0.392489236;0;0;0;0
124;8.08E-05;0.000449218930641556;5.75E-05;1.41E-05;0.000114155;0;0;0.488459394836556;0.463498981735017;0.25751381517958;0.25751381517958;0.242233159;0;0;0;0
125;8.27E-05;0.000493577943867162;5.73E-05;3.76E-05;0.000114155;0;0;0.555218655177944;0.480288975613388;0.25751381517958;0.25751381517958;0.070496059;0;0;0;0
126;8.78E-05;0.000528690796387266;5.65E-05;9.40E-05;0.000114155;0;0;0.621430996100201;0.495117401382882;0.25751381517958;0.25751381517958;0.001708181;0;0;0;0
127;8.92E-05;0.000497195306187962;5.76E-05;0.0001821;0.000114155;0.0973311381716596;0.107576521137097;0.540521769616579;0.51041049078694;0.25751381517958;0.25751381517958;0.014230385;0;0;0;0
128;9.33E-05;0;7.37E-05;0.000158603;0.000114155;0.323219103894218;0.35724216746203;0.619296767551976;0.525219176669066;0.25751381517958;0.25751381517958;0.134116552;0.00167757308441038;0.00167757308441038;0;0
129;9.74E-05;0;9.79E-05;0.000146855;0.000114155;0.525853896674844;0.58120693843009;0.828904751799847;0.531483374781718;0.25751381517958;0.25751381517958;0.172694842;0.0252701307630337;0.0252701307630337;0;0
130;0.000100086795106231;0;0.000120391755245133;0.000164478;0.000114155;0.658729170629317;0.728069083327139;0.869136024043319;0.525189234143726;0.25751381517958;0.25751381517958;0.102626204;0.0981770927567947;0.0981770927567947;0;0
131;0.000103363268417788;0;0.000136578171340938;0.000187974;0.000114155;0.733139324043735;0.810311884469391;0.785049173803316;0.52467998941544;0.25751381517958;0.25751381517958;0.030666094;0.189834676585784;0.189834676585784;0;0
132;0.000106003225347494;0;0.00014425699360574;0.000206772;0.000114155;0.764697201607979;0.845191643882503;0.640508679402013;0.525195000852164;0.25751381517958;0.25751381517958;0.001337349;0.277181305873667;0.277181305873667;0;0
133;0.000105383920608045;0;0.00014359735909404;0.000187974;0.000114155;0.731146194934502;0.808108952296028;0.490221835150455;0.515299550695434;0.25751381517958;0.25751381517958;0.068567958;0.31145651365906;0.31145651365906;0.355373455089644;0.355373455089644
134;0.00010624347267527;0;0.000137187064736338;0.000190324;0.000114155;0.6564038533351;0.725498995791427;0.389662418597811;0.507196881522963;0.25751381517958;0.25751381517958;0.286347164;0.30439205366099;0.30439205366099;0.746526396349879;0.746526396349879
135;0.000108416719032758;0;0.000128730212021735;0.000213821;0.000114155;0.538144859515558;0.594791686832985;0.356683169507952;0.495612007543224;0.25751381517958;0.25751381517958;0.36769341;0.262740187564912;0.262740187564912;0.92020185016918;0.92020185016918
136;0.000108865205865712;0;0.000117093582686432;0.00022322;0.000114155;0.377365778030657;0.417088491507568;0.353201340608884;0.498139156688053;0.25751381517958;0.25751381517958;0.227391412;0.183406591588726;0.183406591588726;1.00848286342872;1.00848286342872
