Category;Subcategory;Technologies name;Technologies param;c_inv;c_maint;gwp_constr;lifetime;c_p;fmin_perc;fmax_perc;f_min;f_max;Comment
Mobility;Passenger public;Tram or metro; TRAMWAY_TROLLEY ;625;12.5;0;30;0.342465753;0.045;0.045;0.471;4.73E-01;
Mobility;Passenger public;Bus diesel; BUS_COACH_DIESEL ;567.54;30.55555556;0;15;0.296803653;0.47;1;5.695;5.70E+00;
Mobility;Passenger public;Bus diesel hybrid; BUS_COACH_HYDIESEL ;838.23;33.33333333;0;15;0.296803653;0;0;0;0.00E+00;
Mobility;Passenger public;Bus gas; BUS_COACH_CNG_STOICH ;577.99;30.55555556;0;15;0.296803653;0.1;0.1;1.21;1.21E+00;
Mobility;Passenger public;Bus fuel cell (H2); BUS_COACH_FC_HYBRIDH2 ;1185.73;31.25;0;15;0.296803653;0;0;0;0.00E+00;
Mobility;Passenger public;Train (passenger); TRAIN_PUB ;1506.02;54.35274934;0;40;0.275072894;0.385;0.385;5.033;5.04E+00;
Mobility;Passenger private;Car gasoline; CAR_GASOLINE ;390.32;24;0;10;0.051369863;0.3534;0.3535;98.982;9.90E+01;
Mobility;Passenger private;Car diesel; CAR_DIESEL ;403.48;24;0;10;0.051369863;0;1;178.304;1.78E+02;
Mobility;Passenger private;Car gas; CAR_NG ;406.1;24;0;10;0.051369863;0.01;0.01;2.799;2.80E+00;
Mobility;Passenger private;Car methanol; CAR_METHANOL ;390.32;24;0;10;0.051369863;0;1;0;0.00E+00;
Mobility;Passenger private;Car hybrid (gasoline); CAR_HEV ;431.94;34;0;10;0.051369863;0;0;0;0.00E+00;
Mobility;Passenger private;Car plug-in hybrid; CAR_PHEV ;491.88;34;0;10;0.051369863;0;0;0;0.00E+00;
Mobility;Passenger private;Car electric; CAR_BEV ;873.02;10;0;10;0.051369863;0;0;0;0.00E+00;
Mobility;Passenger private;Car fuel cell (H2); CAR_FUEL_CELL ;1091.27;10;0;10;0.051369863;0;0;0;0.00E+00;
Mobility;Freight;Train (freight); TRAIN_FREIGHT ;104.42;2.088311688;0;40;0.342465753;0;1;2.408;2.41E+00;
Mobility;Freight;Boat diesel; BOAT_FREIGHT_DIESEL ;70.94;3.819444444;0;40;0.114155251;0;1;10.342;1.03E+01;
Mobility;Freight;Boat gas; BOAT_FREIGHT_NG ;72.25;3.819444444;0;40;0.114155251;0;1;0;0.00E+00;
Mobility;Freight;Boat methanol; BOAT_FREIGHT_METHANOL ;70.94;3.819444444;0;40;0.114155251;0;1;0;0.00E+00;
Mobility;Freight;Trucks diesel; TRUCK_DIESEL ;344.65;18.55555556;0;15;0.092592593;0;1;56.898;5.69E+01;
Mobility;Freight;Truck methanol; TRUCK_METHANOL ;344.65;18.55555556;0;15;0.092592593;0;1;0;0.00E+00;
Mobility;Freight;Truck fuel cell (hydrogen); TRUCK_FUEL_CELL ;457.85;12.06666667;0;15;0.092592593;0;1;0;0.00E+00;
Mobility;Freight;Truck electric; TRUCK_ELEC ;981.55;23.13333333;0;15;0.092592593;0;0;0;0.00E+00;
Mobility;Freight;Truck gas; TRUCK_NG ;350.99;18.55555556;0;15;0.092592593;0.053;0.053;3.183;3.19E+00;
Infrastructure;Infrastructure;Efficiency mesures in energy system; EFFICIENCY ;5600;0;0;1;1;0;1;0;1.00E+02;
Infrastructure;Infrastructure;Distric heating network; DHN ;825.88;0;0;60;1;0;1;0;1.00E+02;
Infrastructure;Infrastructure;Electrical grid cost; GRID  ;74919.06;0;0;80;1;0;1;0;1.00E+02;
Synthetic fuels;Synthetic fuels;Electrolysers; H2_ELECTROLYSIS ;10000;27500000;0;15;0.891;0;1;0;0.00E+00;H2
Synthetic fuels;Synthetic fuels;Steam methane reforming; SMR ;820.67;75.73189522;0;25;0.8514;0;1;1.485;1.49E+00;H2
Synthetic fuels;Synthetic fuels;Biomass to hydrogen; H2_BIOMASS ;6060.93;426.9858431;0;25;0.8514;0;1;0;0.00E+00;H2
Synthetic fuels;Synthetic fuels;Wood gasification; GASIFICATION_SNG ;6412.7;452.0634921;0;25;0.8415;0;1;0;0.00E+00;SNG
Synthetic fuels;Synthetic fuels;Hydrogen methanation; SYN_METHANATION ;418.75;106.9921053;0;40;1;0;1;0;0.00E+00;SNG
Synthetic fuels;Synthetic fuels;Biomass methanation; BIOMETHANATION ;1187.85;16.45454545;0;20;0.8415;0;1;0.359;3.61E-01;SNG
Synthetic fuels;Synthetic fuels;Biomass hydrolysis; BIO_HYDROLYSIS ;1917.71;130.7506053;0;15;0.8415;0;1;0;0.00E+00;SNG
Synthetic fuels;Synthetic fuels;Wood pyrolysis to gasoline and diesel; PYROLYSIS_TO_LFO ;3226.12;146.6327286;0;25;0.8415;0;1;0;0.00E+00;OIL
Synthetic fuels;Synthetic fuels;Wood pyrolysis to LFO; PYROLYSIS_TO_FUELS ;3276;91.2;0;25;0.8415;0;1;0;0.00E+00;
Synthetic fuels;Synthetic fuels;Carbon capture atmospheric; ATM_CCS ;5743;142.56;0;40;1;0;1;0;0.00E+00;CO2
Synthetic fuels;Synthetic fuels;Carbon capture from industry; INDUSTRY_CCS ;2871.5;71.28;0;40;1;0;1;0;0.00E+00;CO2
Synthetic fuels;Synthetic fuels;Hydrogen methanolation; SYN_METHANOLATION ;2877.58;81.65946844;0;20;0.9405;0;1;0;0.00E+00;METHANOL
Synthetic fuels;Synthetic fuels;Methane to methanol; METHANE_TO_METHANOL ;1642.24;71.80914261;0;25;0.8415;0;1;0;0.00E+00;METHANOL
Synthetic fuels;Synthetic fuels;Biomass methanolation; BIOMASS_TO_METHANOL ;6048;92.4;0;20;0.99;0;1;0;0.00E+00;METHANOL
Synthetic fuels;Synthetic fuels;Haber bosch (H2 to amonia); HABER_BOSCH ;1020.35;19.94915141;0;20;0.99;0;1;1.13;1.13E+00;AMMONIA
Synthetic fuels;Synthetic fuels;Amonia to H2; AMMONIA_TO_H2 ;820.67;75.73189522;0;25;0.8514;0;1;0;0.00E+00;AMMONIA
Synthetic fuels;Synthetic fuels;Oil to HVC; OIL_TO_HVC ;475.84;2.529783694;0;15;0.99;0;1;4.587;4.59E+00;HVC
Synthetic fuels;Synthetic fuels;Gas to HVC; GAS_TO_HVC ;960.83;24.02087245;0;25;0.99;0;1;0;0.00E+00;HVC
Synthetic fuels;Synthetic fuels;Biomass to HVC; BIOMASS_TO_HVC ;4183.2;124.8;0;20;0.99;0;1;0;0.00E+00;HVC
Synthetic fuels;Synthetic fuels;Methanol to HVC; METHANOL_TO_HVC ;839.89;75.58993677;0;20;0.99;0;1;0;0.00E+00;HVC
Storage;Electricity storage;Batteries; BATT_LI ;821.58;1.270180132;61.3;15;1;0;1;0;0.00E+00;
Storage;Electricity storage;Batteries of electric cars; BEV_BATT ;0;0;0;1;1;0;1;0;0.00E+00;
Storage;Electricity storage;Batteries of plug-in hybrid cars; PHEV_BATT ;0;0;0;1;1;0;1;0;0.00E+00;
Storage;Electricity storage;Pumped hydro storage; PHS ;58.8;0;8.33;50;1;0;1;5.9;5.9;
Storage;Thermal storage;Decentralised direct elec; TS_DEC_DIRECT_ELEC  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised electrical heat pumps; TS_DEC_HP_ELEC  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised thermal heat pumps gas; TS_DEC_THHP_GAS  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised cogeneration gas; TS_DEC_COGEN_GAS  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised cogenration oil; TS_DEC_COGEN_OIL  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised fuel cell cogeneration gas; TS_DEC_ADVCOGEN_GAS  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised fuel cell cogenration H2; TS_DEC_ADVCOGEN_H2  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised boiler gas; TS_DEC_BOILER_GAS  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised boiler wood; TS_DEC_BOILER_WOOD  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Decentralised boiler oil; TS_DEC_BOILER_OIL  ;18.97;0.132802697;0;20;1;0;1;0;0.00E+00;
Storage;Thermal storage;Centralised daily; TS_DHN_DAILY ;3;0.0086;0;40;1;0;1;0;0.00E+00;
Storage;Thermal storage;Centralised seasonal; TS_DHN_SEASONAL ;0.59;0.003222222;0;25;1;0;1;0;0.00E+00;
Storage;Thermal storage;Thermal storage industries; TS_HIGH_TEMP ;28.03;0.3;0;25;1;0;1;0;0.00E+00;
Storage;Other storage;Gas storage; GAS_STORAGE ;0.05;0.001309164;0;50;1;0;1;0;0.00E+00;
Storage;Other storage;Hydrogen storage; H2_STORAGE ;6.19;0.39;0;20;1;0;1;0;0.00E+00;
Storage;Other storage;Diesel storage; DIESEL_STORAGE ;0.01;0.000397;0;20;1;0;1;0;0.00E+00;
Storage;Other storage;Gasoline storage; GASOLINE_STORAGE ;0.01;0.000397;0;20;1;0;1;0;0.00E+00;
Storage;Other storage;LFO storage; LFO_STORAGE ;0.01;0.000397;0;20;1;0;1;0;0.00E+00;
Storage;Other storage;Ammonia storage; AMMONIA_STORAGE ;0.01;0.000397;0;20;1;0;1;0;0.00E+00;
Storage;Other storage;Methanol storage; METHANOL_STORAGE ;0.01;0.000397;0;20;1;0;1;0;0.00E+00;
Storage;Other storage;CO2 storage; CO2_STORAGE ;49.5;0.495;0;30;1;0;1;0;0.00E+00;
