TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.843906	0.065586	0.000000
CCGT	0.000044	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000343	0.850000	0.081224	0.000008
CCGT_AMMONIA	0.000014	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000174	0.961538	0.081224	0.000002
IMPORTED_COAL_CENTRAL	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.072238	0.000000
LOCAL_COAL_CENTRAL	0.000022	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000166	0.856000	0.072238	0.000002
BIOMASS_TO_POWER	0.000025	0.000001	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000181	0.856000	0.072238	0.000004
PV_ROOFTOP	259.374271	3.606915	40.000000	0.300000	0.300000	98.400000	0.000000	0.001275	1.000000	0.167788	1.000000	0.069840	624.429038
PV_UTILITY	17650.468054	450.296386	40.000000	0.000000	44.967134	708.000000	0.000000	0.229801	1.000000	0.201823	1.000000	0.069840	93595.942216
PT_POWER_BLOCK	0.000014	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000367	1.000000	0.081224	0.000000
ST_POWER_BLOCK	0.000011	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000286	1.000000	0.081224	0.000000
WIND_ONSHORE	0.000595	0.000010	30.000000	0.000000	0.000000	7.300000	0.000000	0.000000	1.000000	0.006979	1.000000	0.075785	0.000273
WIND_OFFSHORE	72732.102139	2895.344445	30.000000	0.000000	45.156833	48.800000	0.000000	0.567005	1.000000	0.495883	1.000000	0.075785	28125.933707
HYDRO_DAM	37394.059923	373.940335	40.000000	9.336000	11.999998	12.000000	0.000000	0.151927	1.000000	0.500000	1.000000	0.069840	20314.556481
HYDRO_RIVER	11300.669996	113.008800	40.000000	3.777000	4.000000	4.000000	0.000000	0.049993	1.000000	0.493587	1.000000	0.069840	5051.279998
TIDAL	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
GEOTHERMAL	0.000008	0.000000	30.000000	0.000000	0.000000	1.200000	0.000000	0.000000	1.000000	0.000832	0.860000	0.075785	0.000021
IND_COGEN_GAS	0.000017	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000420	0.850000	0.081224	0.000009
IND_COGEN_WOOD	0.000018	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000383	0.850000	0.081224	0.000002
