TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.843906	0.065586	0.000000
CCGT	0.000081	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000121	0.955769	0.081224	0.000025
CCGT_AMMONIA	0.000074	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000072	0.590000	0.081224	0.000023
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.862792	0.072238	0.000000
COAL_IGCC	0.000117	0.000002	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000083	0.850864	0.072238	0.000017
PV_ROOFTOP	221.366120	2.918008	25.000000	0.300000	0.300000	98.500000	0.000000	0.002226	1.000000	0.153226	1.000000	0.081224	913.800454
PV_UTILITY	17621.165563	443.046512	25.000000	0.000000	52.537293	708.000000	0.000000	0.498552	1.000000	0.195956	1.000000	0.081224	156613.669353
PT_POWER_BLOCK	0.000056	0.000003	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000054	1.000000	0.081224	0.000000
ST_POWER_BLOCK	180.504436	18.050444	25.000000	0.000000	3.610089	Infinity	0.000000	0.045645	1.000000	0.261089	1.000000	0.081224	0.000000
WIND_ONSHORE	0.001541	0.000023	30.000000	0.000000	0.000001	7.300000	0.000000	0.000000	1.000000	0.003160	1.000000	0.075785	0.001238
WIND_OFFSHORE	0.000312	0.000003	30.000000	0.000000	0.000000	48.800000	0.000000	0.000000	1.000000	0.000215	1.000000	0.075785	0.000048
HYDRO_DAM	63225.835233	316.103642	40.000000	9.336000	15.051264	51.200000	0.000000	0.364441	1.000000	0.500000	1.000000	0.069840	37056.212603
HYDRO_RIVER	19054.662841	190.530003	40.000000	3.777000	3.777000	27.800000	0.000000	0.089137	1.000000	0.487333	1.000000	0.069840	6277.374000
TIDAL	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
GEOTHERMAL	0.000334	0.000005	30.000000	0.000000	0.000000	1.200000	0.000000	0.000000	1.000000	0.000290	0.850000	0.075785	0.001375
IND_COGEN_GAS	0.000081	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000167	0.844900	0.081224	0.000078
IND_COGEN_WOOD	0.000100	0.000003	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000276	0.844900	0.081224	0.000020
IND_COGEN_WASTE	0.000106	0.000004	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000132	0.844900	0.081224	0.000030
IND_BOILER_GAS	0.000840	0.000014	17.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.011222	0.944300	0.098209	0.000190
