Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1			28.684013		0.000001																																																																																				-0.512727		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-25.099260	0.000000																			0.000000	
 1 	 2			28.764601		0.000001																																																																																				-0.205266		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-25.487310	0.000000																			0.000000	
 1 	 3			28.936883		0.000001																																																																																				-0.102196		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-25.762662	0.000000																			0.000000	
 1 	 4			29.456630		0.000001																																																																																				-1.231593		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-25.153011	0.000000																			0.000000	
 1 	 5			29.689487		0.000001																																																																																				-3.284249		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-23.333213	0.000000																			0.000000	
 1 	 6			29.633969		0.000001																																																																																				-8.210623		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-18.351321	0.000000																			0.000000	
 1 	 7			29.966666		0.000001																																																																																				-15.905898		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-10.988743	0.000000																			0.000000	
 1 	 8			29.847602		0.000001																																																																																				-13.853504		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-12.922072	0.000000																			0.000000	
 1 	 9			29.741568		0.000001																																																																																				-12.827351		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-13.842191	0.000000																			0.000000	
 1 	 10			29.640634		0.000001																																																																																				-14.366668		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-12.201940	0.000000																			0.000000	
 1 	 11			29.549053		0.000001																																																																																				-16.418975		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-10.058053	0.000000																			0.000000	
 1 	 12			29.460402		0.000001																																																																																				-18.060925		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-8.327452	0.000000																			0.000000	
 1 	 13			29.385575		0.000001																																																																																				-16.418975		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-9.894575	0.000000																			0.000000	
 1 	 14			29.322707		0.000001																																																																																				-16.624240		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-9.626441	0.000000																			0.000000	
 1 	 15			29.266392		0.000001																																																																																				-18.676634		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-7.517733	0.000000																			0.000000	
 1 	 16			29.218142		0.000001																																																																																				-19.497609		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-6.648508	0.000000																			0.000000	
 1 	 17			29.184157		0.000001																																																																																				-19.497609		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-6.614522	0.000000																			0.000000	
 1 	 18			29.176566		0.000001																																																																																				-14.366668		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-11.737872	0.000000																			0.000000	
 1 	 19			28.855951		0.000001																																																																																				-10.261881		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-15.522044	0.000000																			0.000000	
 1 	 20			28.772978		0.000001																																																																																				-7.695275		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-18.005677	0.000000																			0.000000	
 1 	 21			28.809615		0.000001																																																																																				-5.127272		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-20.610317	0.000000																			0.000000	
 1 	 22			28.790619		0.000001																																																																																				-3.284249		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-22.434345	0.000000																			0.000000	
 1 	 23			28.768515		0.000001																																																																																				-2.052656		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-23.643833	0.000000																			0.000000	
 1 	 24			28.631865		0.000001																																																																																				-0.821062		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-24.738778	0.000000																			0.000000	
 2 	 1			10.087623		0.000000																																																																																				-0.512727		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-6.502870	0.000000																			0.000000	
 2 	 2			10.054080		0.000000																																																																																				-0.205266		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-6.776788	0.000000																			0.000000	
 2 	 3			10.186745		0.000000																																																																																				-0.102196		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-7.012523	0.000000																			0.000000	
 2 	 4			9.994485		0.000000																																																																																				-1.231593		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-5.690866	0.000000																			0.000000	
 2 	 5			10.231022		0.000000																																																																																				-3.284249		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														-3.874747	0.000000																			0.000000	
 2 	 6			10.259630		0.000000																																																																																				-8.210623		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	1.023019																			0.000000	
 2 	 7			10.147909		0.000000																																																																																				-15.905898		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	8.830015																			0.000000	
 2 	 8			10.370757		0.000000																																																																																				-13.853504		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	6.554773																			0.000000	
 2 	 9			10.334435		0.000000																																																																																				-12.827351		-0.000000						-0.000000									-0.668851			-2.403176																														0.000000																																														0.000000	5.564942																			0.000000	
