Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 2																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 3																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 4																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 5																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 6																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 7																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 8																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 9																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 10																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 11																													21.379448																			-14.157719	-7.221729																																																																																																																																																										0.000000	
 1 	 12																													20.574122																			-14.157719	-6.416404																																																																																																																																																										0.000000	
 1 	 13																													21.578916																			-14.157719	-7.421197																																																																																																																																																										0.000000	
 1 	 14																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 15																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 16																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 17																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 18																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 19																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 20																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 21																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 22																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 23																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 1 	 24																													21.844918																			-14.157719	-7.687199																																																																																																																																																										0.000000	
 2 	 1																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 2																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 3																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 4																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 5																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 6																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 7																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 8																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 9																													17.065070																			-11.137355	-5.927715																																																																																																																																																										0.000000	
 2 	 10																													15.754035																			-11.137355	-4.616680																																																																																																																																																										0.000000	
 2 	 11																													15.387205																			-11.137355	-4.249850																																																																																																																																																										0.000000	
 2 	 12																													15.125152																			-11.137355	-3.987797																																																																																																																																																										0.000000	
 2 	 13																													15.242051																			-11.137355	-4.104696																																																																																																																																																										0.000000	
 2 	 14																													15.557143																			-11.137355	-4.419788																																																																																																																																																										0.000000	
 2 	 15																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 16																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 17																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 18																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 19																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 20																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 21																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 22																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 23																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 2 	 24																													17.184591																			-11.137355	-6.047236																																																																																																																																																										0.000000	
 3 	 1																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 2																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 3																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 4																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 5																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 6																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 7																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 8																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 9																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 10																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 11																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 12																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 13																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 14																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 15																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 16																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 17																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 18																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 19																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 20																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 21																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 22																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 23																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 3 	 24																													16.245795																			-10.528920	-5.716875																																																																																																																																																										0.000000	
 4 	 1																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 2																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 3																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 4																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 5																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 6																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 7																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 8																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 9																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 10																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 11																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 12																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 13																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 14																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 15																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 16																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 17																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 18																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 19																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 20																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 21																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
 4 	 22																													17.128507																			-11.101007	-6.027500																																																																																																																																																										0.000000	
