Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																																								0.085052	1.046170	0.808550	0.000000	0.490282	0.000000	0.000000																																																																																																															-2.430053	
 1 	 2																																																																																								0.034050	0.418824	0.323695	0.000000	0.196280	0.000000	0.000000																																																																																																															-0.972849	
 1 	 3																																																																																								0.016952	0.208521	0.161159	0.000000	0.097722	0.000000	0.000000																																																																																																															-0.484355	
 1 	 4																																																																																								0.204298	2.512946	1.942172	0.000000	1.177679	0.000000	0.000000																																																																																																															-5.837095	
 1 	 5																																																																																								0.544796	6.701190	5.179126	0.000000	3.140476	0.000000	0.000000																																																																																																															-15.565587	
 1 	 6																																																																																								1.361989	16.752975	12.947814	0.000000	7.851190	0.000000	0.000000																																																																																																															-38.913969	
 1 	 7																																																																																								2.638491	32.454434	25.082946	0.000000	15.209593	0.000000	0.000000																																																																																																															-75.385465	
 1 	 8																																																																																								2.298038	28.266725	21.846405	0.000000	13.247046	0.000000	0.000000																																																																																																															-65.658215	
 1 	 9																																																																																								2.127818	26.172960	20.228204	0.000000	12.265815	0.000000	0.000000																																																																																																															-60.794796	
 1 	 10																																																																																								2.383162	29.313786	22.655644	0.000000	13.737746	0.000000	0.000000																																																																																																															-68.090338	
 1 	 11																																																																																								2.723601	33.501317	25.892046	0.000000	15.700209	0.000000	0.000000																																																																																																															-77.817174	
 1 	 12																																																																																								2.995970	36.851556	28.481333	0.000000	17.270280	0.000000	0.000000																																																																																																															-85.599140	
 1 	 13																																																																																								2.723601	33.501317	25.892046	0.000000	15.700209	0.000000	0.000000																																																																																																															-77.817174	
 1 	 14																																																																																								2.757651	33.920141	26.215742	0.000000	15.896489	0.000000	0.000000																																																																																																															-78.790023	
 1 	 15																																																																																								3.098105	38.107851	29.452282	0.000000	17.859036	0.000000	0.000000																																																																																																															-88.517273	
 1 	 16																																																																																								3.234289	39.782970	30.746925	0.000000	18.644072	0.000000	0.000000																																																																																																															-92.408256	
 1 	 17																																																																																								3.234289	39.782970	30.746925	0.000000	18.644072	0.000000	0.000000																																																																																																															-92.408256	
 1 	 18																																																																																								2.383162	29.313786	22.655644	0.000000	13.737746	0.000000	0.000000																																																																																																															-68.090338	
 1 	 19																																																																																								1.702254	20.938368	16.182563	0.000000	9.812652	0.000000	0.000000																																																																																																															-48.635837	
 1 	 20																																																																																								1.276502	15.701459	12.135132	0.000000	7.358403	0.000000	0.000000																																																																																																															-36.471496	
 1 	 21																																																																																								0.850519	10.461698	8.085496	0.000000	4.902818	0.000000	0.000000																																																																																																															-24.300531	
 1 	 22																																																																																								0.544796	6.701190	5.179126	0.000000	3.140476	0.000000	0.000000																																																																																																															-15.565587	
 1 	 23																																																																																								0.340497	4.188244	3.236953	0.000000	1.962798	0.000000	0.000000																																																																																																															-9.728492	
 1 	 24																																																																																								0.136199	1.675298	1.294781	0.000000	0.785119	0.000000	0.000000																																																																																																															-3.891397	
 2 	 1																																																																																								0.085052	1.046170	0.808550	0.000000	0.490282	0.000000	0.000000																																																																																																															-2.430053	
 2 	 2																																																																																								0.034050	0.418824	0.323695	0.000000	0.196280	0.000000	0.000000																																																																																																															-0.972849	
 2 	 3																																																																																								0.016952	0.208521	0.161159	0.000000	0.097722	0.000000	0.000000																																																																																																															-0.484355	
 2 	 4																																																																																								0.204298	2.512946	1.942172	0.000000	1.177679	0.000000	0.000000																																																																																																															-5.837095	
 2 	 5																																																																																								0.544796	6.701190	5.179126	0.000000	3.140476	0.000000	0.000000																																																																																																															-15.565587	
 2 	 6																																																																																								1.361989	16.752975	12.947814	0.000000	7.851190	0.000000	0.000000																																																																																																															-38.913969	
 2 	 7																																																																																								2.638491	32.454434	25.082946	0.000000	15.209593	0.000000	0.000000																																																																																																															-75.385465	
 2 	 8																																																																																								2.298038	28.266725	21.846405	0.000000	13.247046	0.000000	0.000000																																																																																																															-65.658215	
 2 	 9																																																																																								2.127818	26.172960	20.228204	0.000000	12.265815	0.000000	0.000000																																																																																																															-60.794796	
 2 	 10																																																																																								2.383162	29.313786	22.655644	0.000000	13.737746	0.000000	0.000000																																																																																																															-68.090338	
 2 	 11																																																																																								2.723601	33.501317	25.892046	0.000000	15.700209	0.000000	0.000000																																																																																																															-77.817174	
 2 	 12																																																																																								2.995970	36.851556	28.481333	0.000000	17.270280	0.000000	0.000000																																																																																																															-85.599140	
 2 	 13																																																																																								2.723601	33.501317	25.892046	0.000000	15.700209	0.000000	0.000000																																																																																																															-77.817174	
 2 	 14																																																																																								2.757651	33.920141	26.215742	0.000000	15.896489	0.000000	0.000000																																																																																																															-78.790023	
 2 	 15																																																																																								3.098105	38.107851	29.452282	0.000000	17.859036	0.000000	0.000000																																																																																																															-88.517273	
 2 	 16																																																																																								3.234289	39.782970	30.746925	0.000000	18.644072	0.000000	0.000000																																																																																																															-92.408256	
 2 	 17																																																																																								3.234289	39.782970	30.746925	0.000000	18.644072	0.000000	0.000000																																																																																																															-92.408256	
 2 	 18																																																																																								2.383162	29.313786	22.655644	0.000000	13.737746	0.000000	0.000000																																																																																																															-68.090338	
 2 	 19																																																																																								1.702254	20.938368	16.182563	0.000000	9.812652	0.000000	0.000000																																																																																																															-48.635837	
